,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2013-02-01,0.13811074918566776,0.033876221498371335,0.009771986970684038,0.19609120521172638,0.16286644951140064,0.009771986970684038,0.013029315960912053,0.1517915309446254,0.011074918566775244,0.004560260586319218,0.0,0.0,0.009120521172638436,0.0,0.006514657980456026,0.10553745928338762,0.0,0.029315960912052116,0.1237785016286645,0.02280130293159609,0.011074918566775244,0.012377850162866449,0.007817589576547232,0.001954397394136808
2013-02-02,0.10097719869706841,0.0,0.0,0.30618892508143325,0.05863192182410423,0.013029315960912053,0.24299674267100976,0.01758957654723127,0.011726384364820847,0.004560260586319218,0.0,0.0,0.007817589576547232,0.0,0.0,0.0,0.04755700325732899,0.05211726384364821,0.05472312703583062,0.03061889250814332,0.22280130293159608,0.01758957654723127,0.018892508143322474,0.02736156351791531
2013-02-03,0.0,0.051465798045602605,0.06514657980456026,0.03517915309446254,0.001954397394136808,0.0,0.0,0.0736156351791531,0.08794788273615635,0.0,0.0,0.0,0.0,0.004560260586319218,0.0,0.0,0.054071661237785014,0.01758957654723127,0.149185667752443,0.11530944625407166,0.049511400651465795,0.005863192182410423,0.020846905537459284,0.029315960912052116
2013-02-04,0.0,0.05732899022801303,0.09902280130293159,0.006514657980456026,0.2775244299674267,0.23648208469055373,0.015635179153094463,0.036482084690553744,0.0,0.0,0.0,0.01758957654723127,0.028013029315960912,0.0,0.015635179153094463,0.04169381107491857,0.024104234527687295,0.026058631921824105,0.012377850162866449,0.003908794788273616,0.009771986970684038,0.02736156351791531,0.0,0.0
2013-02-05,0.16026058631921825,0.22996742671009773,0.06449511400651466,0.02280130293159609,0.3315960912052117,0.024755700325732898,0.04755700325732899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020195439739413682,0.06514657980456026,0.023452768729641693,0.033876221498371335,0.004560260586319218,0.020846905537459284,0.0,0.0071661237785016286,0.016286644951140065,0.0
2013-02-06,0.07752442996742671,0.19543973941368079,0.018892508143322474,0.21237785016286645,0.2293159609120521,0.12312703583061889,0.13550488599348534,0.031270358306188926,0.0,0.0,0.0,0.0,0.0,0.003908794788273616,0.01758957654723127,0.10293159609120521,0.035830618892508145,0.008469055374592834,0.0,0.0006514657980456026,0.049511400651465795,0.020846905537459284,0.0071661237785016286,0.010423452768729642
2013-02-07,0.010423452768729642,0.21302931596091204,0.03322475570032573,0.13550488599348534,0.1485342019543974,0.13550488599348534,0.012377850162866449,0.03713355048859935,0.0,0.0,0.0,0.010423452768729642,0.0,0.0,0.015635179153094463,0.08078175895765473,0.026058631921824105,0.16482084690553747,0.0755700325732899,0.026058631921824105,0.0071661237785016286,0.0,0.053420195439739415,0.18241042345276873
2013-02-08,0.046905537459283386,0.04560260586319218,0.14527687296416938,0.08078175895765473,0.28013029315960913,0.0,0.0,0.1244299674267101,0.025407166123778503,0.0,0.0,0.0,0.0,0.0,0.029315960912052116,0.09576547231270359,0.0,0.035830618892508145,0.003908794788273616,0.0,0.028013029315960912,0.06449511400651466,0.015635179153094463,0.0071661237785016286
2013-02-09,0.0,0.12182410423452769,0.17263843648208468,0.03452768729641694,0.21368078175895766,0.014332247557003257,0.19153094462540718,0.001954397394136808,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.014332247557003257,0.009120521172638436,0.040390879478827364,0.07035830618892508,0.10358306188925082,0.23648208469055373,0.08078175895765473,0.057980456026058634,0.0,0.015635179153094463
2013-02-10,0.08469055374592833,0.024104234527687295,0.03452768729641694,0.13289902280130292,0.009120521172638436,0.17850162866449512,0.12833876221498372,0.1257328990228013,0.02736156351791531,0.0,0.0,0.0,0.009120521172638436,0.0,0.0,0.029315960912052116,0.035830618892508145,0.0071661237785016286,0.013029315960912053,0.016286644951140065,0.011726384364820847,0.026710097719869708,0.004560260586319218,0.011074918566775244
