,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2013-12-01,0.1262135922330097,0.07766990291262135,0.36893203883495146,0.08737864077669903,0.06796116504854369,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.06796116504854369,0.07766990291262135,0.038834951456310676,0.038834951456310676
2013-12-02,0.30097087378640774,0.10679611650485436,0.34951456310679613,0.07766990291262135,0.02912621359223301,0.1941747572815534,0.20388349514563106,0.4077669902912621,0.36893203883495146,0.02912621359223301,0.08737864077669903,0.06796116504854369
2013-12-03,0.14563106796116504,0.5242718446601942,0.6699029126213593,0.1262135922330097,0.18446601941747573,0.20388349514563106,0.2524271844660194,0.4563106796116505,0.2815533980582524,0.038834951456310676,0.07766990291262135,0.22330097087378642
2013-12-04,0.4174757281553398,0.22330097087378642,0.5631067961165048,0.5242718446601942,0.30097087378640774,0.3106796116504854,0.44660194174757284,0.4174757281553398,0.22330097087378642,0.1941747572815534,0.04854368932038835,0.30097087378640774
2013-12-05,0.33980582524271846,0.44660194174757284,0.6504854368932039,0.24271844660194175,0.17475728155339806,0.36893203883495146,0.32038834951456313,0.4563106796116505,0.3592233009708738,0.4174757281553398,0.22330097087378642,0.21359223300970873
2013-12-06,0.33980582524271846,0.34951456310679613,0.4563106796116505,0.2621359223300971,0.34951456310679613,0.4563106796116505,0.32038834951456313,0.5631067961165048,0.2621359223300971,0.20388349514563106,0.22330097087378642,0.24271844660194175
2013-12-07,0.3106796116504854,0.6504854368932039,0.4563106796116505,0.23300970873786409,0.3883495145631068,0.2912621359223301,0.4854368932038835,0.47572815533980584,0.6893203883495146,0.36893203883495146,0.08737864077669903,0.3883495145631068
2013-12-08,0.46601941747572817,0.34951456310679613,0.6310679611650486,0.1941747572815534,0.32038834951456313,0.33980582524271846,0.4368932038834951,0.46601941747572817,0.39805825242718446,0.42718446601941745,0.22330097087378642,0.2815533980582524
2013-12-09,0.34951456310679613,0.6407766990291263,0.3592233009708738,0.24271844660194175,0.1941747572815534,0.2815533980582524,0.3300970873786408,0.4563106796116505,0.3592233009708738,0.3786407766990291,0.34951456310679613,0.2621359223300971
2013-12-10,0.4368932038834951,0.5048543689320388,0.5728155339805825,0.2524271844660194,0.42718446601941745,0.24271844660194175,0.30097087378640774,0.36893203883495146,0.21359223300970873,0.2621359223300971,0.3883495145631068,0.22330097087378642
2013-12-11,0.2621359223300971,0.5339805825242718,0.36893203883495146,0.23300970873786409,0.39805825242718446,0.21359223300970873,0.3786407766990291,0.32038834951456313,0.23300970873786409,0.2524271844660194,0.17475728155339806,0.21359223300970873
2013-12-12,0.32038834951456313,0.49514563106796117,0.7184466019417476,0.10679611650485436,0.038834951456310676,0.18446601941747573,0.20388349514563106,0.4563106796116505,0.32038834951456313,0.2524271844660194,0.02912621359223301,0.36893203883495146
2013-12-13,0.34951456310679613,0.36893203883495146,0.49514563106796117,0.14563106796116504,0.038834951456310676,0.17475728155339806,0.17475728155339806,0.44660194174757284,0.21359223300970873,0.02912621359223301,0.038834951456310676,0.038834951456310676
2013-12-14,0.08737864077669903,0.47572815533980584,0.18446601941747573,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.06796116504854369,0.038834951456310676,0.11650485436893204,0.05825242718446602
2013-12-15,0.038834951456310676,0.1262135922330097,0.36893203883495146,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.11650485436893204,0.1262135922330097,0.02912621359223301,0.038834951456310676
2013-12-16,0.49514563106796117,0.05825242718446602,0.20388349514563106,0.038834951456310676,0.02912621359223301,0.17475728155339806,0.1553398058252427,0.42718446601941745,0.1941747572815534,0.11650485436893204,0.1650485436893204,0.038834951456310676
2013-12-17,0.13592233009708737,0.10679611650485436,0.2524271844660194,0.4174757281553398,0.06796116504854369,0.2815533980582524,0.20388349514563106,0.3592233009708738,0.30097087378640774,0.038834951456310676,0.06796116504854369,0.038834951456310676
2013-12-18,0.24271844660194175,0.2524271844660194,0.33980582524271846,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.1941747572815534,0.21359223300970873,0.07766990291262135,0.13592233009708737,0.02912621359223301
2013-12-19,0.04854368932038835,0.39805825242718446,0.5922330097087378,0.21359223300970873,0.02912621359223301,0.1941747572815534,0.36893203883495146,0.4077669902912621,0.47572815533980584,0.21359223300970873,0.3883495145631068,0.33980582524271846
2013-12-20,0.13592233009708737,0.2815533980582524,0.4368932038834951,0.21359223300970873,0.18446601941747573,0.21359223300970873,0.3786407766990291,0.36893203883495146,0.4174757281553398,0.3786407766990291,0.47572815533980584,0.23300970873786409
2013-12-21,0.32038834951456313,0.30097087378640774,0.7184466019417476,0.21359223300970873,0.02912621359223301,0.18446601941747573,0.3300970873786408,0.42718446601941745,0.2815533980582524,0.24271844660194175,0.2815533980582524,0.2912621359223301
2013-12-22,0.2621359223300971,0.23300970873786409,0.42718446601941745,0.3106796116504854,0.1553398058252427,0.23300970873786409,0.23300970873786409,0.39805825242718446,0.3300970873786408,0.21359223300970873,0.24271844660194175,0.1941747572815534
2013-12-23,0.18446601941747573,0.5145631067961165,0.6213592233009708,0.038834951456310676,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.0970873786407767,0.038834951456310676,0.04854368932038835,0.0970873786407767,0.04854368932038835
2013-12-24,0.32038834951456313,0.20388349514563106,0.17475728155339806,0.08737864077669903,0.038834951456310676,0.02912621359223301,0.22330097087378642,0.3883495145631068,0.2524271844660194,0.02912621359223301,0.04854368932038835,0.0970873786407767
2013-12-25,0.22330097087378642,0.33980582524271846,0.18446601941747573,0.1941747572815534,0.17475728155339806,0.1941747572815534,0.1941747572815534,0.4077669902912621,0.2912621359223301,0.42718446601941745,0.10679611650485436,0.05825242718446602
2013-12-26,0.1553398058252427,0.1650485436893204,0.46601941747572817,0.21359223300970873,0.038834951456310676,0.17475728155339806,0.18446601941747573,0.3883495145631068,0.22330097087378642,0.04854368932038835,0.05825242718446602,0.24271844660194175
2013-12-27,0.05825242718446602,0.07766990291262135,0.33980582524271846,0.04854368932038835,0.02912621359223301,0.1553398058252427,0.0970873786407767,0.08737864077669903,0.27184466019417475,0.038834951456310676,0.02912621359223301,0.038834951456310676
2013-12-28,0.2912621359223301,0.3592233009708738,0.4077669902912621,0.1262135922330097,0.02912621359223301,0.17475728155339806,0.038834951456310676,0.02912621359223301,0.11650485436893204,0.13592233009708737,0.038834951456310676,0.05825242718446602
2013-12-29,0.1941747572815534,0.1553398058252427,0.3786407766990291,0.14563106796116504,0.02912621359223301,0.18446601941747573,0.18446601941747573,0.36893203883495146,0.3592233009708738,0.1650485436893204,0.0970873786407767,0.04854368932038835
2013-12-30,0.04854368932038835,0.5145631067961165,0.4563106796116505,0.18446601941747573,0.02912621359223301,0.1941747572815534,0.18446601941747573,0.1262135922330097,0.038834951456310676,0.05825242718446602,0.02912621359223301,0.038834951456310676
2013-12-31,0.14563106796116504,0.4563106796116505,0.14563106796116504,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.04854368932038835,0.05825242718446602,0.04854368932038835,0.07766990291262135,0.2524271844660194
2014-01-01,0.2912621359223301,0.13592233009708737,0.0970873786407767,0.22330097087378642,0.02912621359223301,0.04854368932038835,0.02912621359223301,0.3786407766990291,0.2621359223300971,0.13592233009708737,0.1650485436893204,0.05825242718446602
2014-01-02,0.3883495145631068,0.1650485436893204,0.5728155339805825,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.0970873786407767,0.06796116504854369,0.038834951456310676,0.038834951456310676,0.04854368932038835
2014-01-03,0.11650485436893204,0.4174757281553398,0.1553398058252427,0.1262135922330097,0.02912621359223301,0.038834951456310676,0.2815533980582524,0.3786407766990291,0.3300970873786408,0.038834951456310676,0.02912621359223301,0.04854368932038835
2014-01-04,0.1941747572815534,0.21359223300970873,0.6019417475728155,0.20388349514563106,0.18446601941747573,0.18446601941747573,0.23300970873786409,0.3883495145631068,0.4563106796116505,0.3300970873786408,0.04854368932038835,0.21359223300970873
2014-01-05,0.23300970873786409,0.21359223300970873,0.5533980582524272,0.4174757281553398,0.1553398058252427,0.22330097087378642,0.2912621359223301,0.47572815533980584,0.36893203883495146,0.30097087378640774,0.0970873786407767,0.3106796116504854
2014-01-06,0.34951456310679613,0.2815533980582524,0.4563106796116505,0.2912621359223301,0.1941747572815534,0.18446601941747573,0.36893203883495146,0.42718446601941745,0.3786407766990291,0.32038834951456313,0.1941747572815534,0.02912621359223301
2014-01-07,0.33980582524271846,0.5825242718446602,0.32038834951456313,0.1650485436893204,0.18446601941747573,0.13592233009708737,0.18446601941747573,0.4174757281553398,0.22330097087378642,0.02912621359223301,0.04854368932038835,0.038834951456310676
2014-01-08,0.23300970873786409,0.11650485436893204,0.4854368932038835,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.1262135922330097,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.02912621359223301
2014-01-09,0.10679611650485436,0.1941747572815534,0.24271844660194175,0.0970873786407767,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.22330097087378642,0.2621359223300971,0.038834951456310676,0.038834951456310676,0.04854368932038835
2014-01-10,0.33980582524271846,0.4174757281553398,0.3786407766990291,0.24271844660194175,0.02912621359223301,0.21359223300970873,0.2621359223300971,0.13592233009708737,0.038834951456310676,0.02912621359223301,0.06796116504854369,0.04854368932038835
2014-01-11,0.04854368932038835,0.14563106796116504,0.5825242718446602,0.10679611650485436,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.07766990291262135,0.22330097087378642,0.23300970873786409,0.18446601941747573
2014-01-12,0.08737864077669903,0.33980582524271846,0.34951456310679613,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.038834951456310676,0.3883495145631068,0.3300970873786408,0.3786407766990291,0.2621359223300971,0.3300970873786408
2014-01-13,0.27184466019417475,0.30097087378640774,0.34951456310679613,0.11650485436893204,0.02912621359223301,0.13592233009708737,0.17475728155339806,0.3883495145631068,0.14563106796116504,0.04854368932038835,0.04854368932038835,0.038834951456310676
2014-01-14,0.1650485436893204,0.39805825242718446,0.23300970873786409,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.10679611650485436,0.02912621359223301,0.02912621359223301,0.08737864077669903,0.02912621359223301
2014-01-15,0.038834951456310676,0.33980582524271846,0.27184466019417475,0.17475728155339806,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.0970873786407767,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.10679611650485436
2014-01-16,0.1553398058252427,0.27184466019417475,0.30097087378640774,0.038834951456310676,0.038834951456310676,0.14563106796116504,0.17475728155339806,0.46601941747572817,0.27184466019417475,0.07766990291262135,0.06796116504854369,0.02912621359223301
2014-01-17,0.06796116504854369,0.33980582524271846,0.5048543689320388,0.1941747572815534,0.038834951456310676,0.02912621359223301,0.20388349514563106,0.49514563106796117,0.21359223300970873,0.1650485436893204,0.0970873786407767,0.13592233009708737
2014-01-18,0.4077669902912621,0.32038834951456313,0.18446601941747573,0.33980582524271846,0.02912621359223301,0.18446601941747573,0.3106796116504854,0.36893203883495146,0.33980582524271846,0.10679611650485436,0.1553398058252427,0.0970873786407767
2014-01-19,0.1650485436893204,0.18446601941747573,0.4563106796116505,0.24271844660194175,0.038834951456310676,0.1941747572815534,0.18446601941747573,0.3883495145631068,0.3883495145631068,0.42718446601941745,0.05825242718446602,0.038834951456310676
2014-01-20,0.1262135922330097,0.4368932038834951,0.33980582524271846,0.038834951456310676,0.02912621359223301,0.17475728155339806,0.17475728155339806,0.4854368932038835,0.21359223300970873,0.24271844660194175,0.07766990291262135,0.1941747572815534
2014-01-21,0.4368932038834951,0.3786407766990291,0.1941747572815534,0.3592233009708738,0.17475728155339806,0.18446601941747573,0.2524271844660194,0.5048543689320388,0.23300970873786409,0.11650485436893204,0.07766990291262135,0.05825242718446602
2014-01-22,0.038834951456310676,0.34951456310679613,0.39805825242718446,0.20388349514563106,0.02912621359223301,0.18446601941747573,0.18446601941747573,0.5048543689320388,0.10679611650485436,0.1553398058252427,0.04854368932038835,0.0970873786407767
2014-01-23,0.20388349514563106,0.3883495145631068,0.4563106796116505,0.038834951456310676,0.1650485436893204,0.1941747572815534,0.3106796116504854,0.3883495145631068,0.2912621359223301,0.23300970873786409,0.04854368932038835,0.04854368932038835
2014-01-24,0.0970873786407767,0.47572815533980584,0.5145631067961165,0.13592233009708737,0.038834951456310676,0.02912621359223301,0.34951456310679613,0.36893203883495146,0.27184466019417475,0.02912621359223301,0.08737864077669903,0.038834951456310676
2014-01-25,0.21359223300970873,0.10679611650485436,0.39805825242718446,0.1941747572815534,0.038834951456310676,0.17475728155339806,0.20388349514563106,0.39805825242718446,0.2815533980582524,0.1553398058252427,0.038834951456310676,0.04854368932038835
2014-01-26,0.10679611650485436,0.44660194174757284,0.2524271844660194,0.39805825242718446,0.06796116504854369,0.30097087378640774,0.20388349514563106,0.3883495145631068,0.42718446601941745,0.1941747572815534,0.06796116504854369,0.20388349514563106
2014-01-27,0.1553398058252427,0.11650485436893204,0.5145631067961165,0.21359223300970873,0.02912621359223301,0.1941747572815534,0.18446601941747573,0.4854368932038835,0.3786407766990291,0.2621359223300971,0.07766990291262135,0.1262135922330097
2014-01-28,0.20388349514563106,0.13592233009708737,0.3300970873786408,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.11650485436893204,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.038834951456310676
2014-01-29,0.14563106796116504,0.14563106796116504,0.4368932038834951,0.038834951456310676,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.0970873786407767,0.04854368932038835,0.14563106796116504,0.038834951456310676,0.04854368932038835
