,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23
2013-02-01,0.1794871794871795,0.0641025641025641,0.0,0.3333333333333333,0.20512820512820512,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.0,0.0,0.0,0.0
2013-02-02,0.19230769230769232,0.0,0.0,0.5128205128205128,0.10256410256410256,0.0,0.4358974358974359,0.01282051282051282,0.01282051282051282,0.10256410256410256,0.11538461538461539,0.23076923076923078,0.0,0.24358974358974358,0.20512820512820512,0.2692307692307692,0.23076923076923078,0.21794871794871795,0.14102564102564102,0.01282051282051282,0.2692307692307692,0.23076923076923078,0.0,0.02564102564102564
2013-02-03,0.16666666666666666,0.1794871794871795,0.15384615384615385,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.19230769230769232,0.08974358974358974,0.1282051282051282,0.0,0.0,0.20512820512820512,0.038461538461538464,0.1794871794871795,0.14102564102564102,0.2948717948717949,0.10256410256410256,0.038461538461538464,0.3076923076923077,0.15384615384615385,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.038461538461538464
2013-02-04,0.0,0.08974358974358974,0.07692307692307693,0.02564102564102564,0.4358974358974359,0.41025641025641024,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.01282051282051282,0.0641025641025641,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0641025641025641,0.0,0.0,0.0
2013-02-05,0.23076923076923078,0.3974358974358974,0.11538461538461539,0.038461538461538464,0.5512820512820513,0.05128205128205128,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-06,0.11538461538461539,0.2692307692307692,0.0641025641025641,0.2692307692307692,0.3076923076923077,0.21794871794871795,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.1282051282051282,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.0,0.0
2013-02-07,0.01282051282051282,0.24358974358974358,0.0641025641025641,0.21794871794871795,0.19230769230769232,0.21794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.1282051282051282,0.0641025641025641,0.02564102564102564,0.0,0.0,0.07692307692307693,0.15384615384615385
2013-02-08,0.05128205128205128,0.038461538461538464,0.23076923076923078,0.10256410256410256,0.6153846153846154,0.0,0.21794871794871795,0.16666666666666666,0.0641025641025641,0.15384615384615385,0.21794871794871795,0.10256410256410256,0.1282051282051282,0.23076923076923078,0.23076923076923078,0.14102564102564102,0.1794871794871795,0.2564102564102564,0.0641025641025641,0.23076923076923078,0.08974358974358974,0.05128205128205128,0.0,0.0
2013-02-09,0.0,0.20512820512820512,0.23076923076923078,0.038461538461538464,0.20512820512820512,0.19230769230769232,0.3333333333333333,0.01282051282051282,0.0,0.0,0.0,0.21794871794871795,0.02564102564102564,0.19230769230769232,0.20512820512820512,0.24358974358974358,0.08974358974358974,0.2948717948717949,0.05128205128205128,0.3333333333333333,0.1282051282051282,0.1282051282051282,0.0,0.02564102564102564
2013-02-10,0.1282051282051282,0.01282051282051282,0.01282051282051282,0.1794871794871795,0.01282051282051282,0.2692307692307692,0.3333333333333333,0.19230769230769232,0.0,0.20512820512820512,0.0,0.23076923076923078,0.21794871794871795,0.01282051282051282,0.24358974358974358,0.2948717948717949,0.16666666666666666,0.07692307692307693,0.24358974358974358,0.01282051282051282,0.0,0.05128205128205128,0.01282051282051282,0.0
2013-02-11,0.0,0.0641025641025641,0.0,0.24358974358974358,0.1794871794871795,0.16666666666666666,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.24358974358974358,0.2564102564102564,0.0641025641025641,0.1794871794871795,0.20512820512820512,0.05128205128205128,0.0,0.038461538461538464,0.02564102564102564,0.07692307692307693
2013-02-12,0.0,0.28205128205128205,0.44871794871794873,0.10256410256410256,0.2948717948717949,0.038461538461538464,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.08974358974358974,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0
2013-02-13,0.038461538461538464,0.11538461538461539,0.16666666666666666,0.3333333333333333,0.358974358974359,0.1282051282051282,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05128205128205128,0.0,0.0,0.01282051282051282,0.0,0.02564102564102564,0.01282051282051282,0.05128205128205128
2013-02-14,0.02564102564102564,0.1282051282051282,0.05128205128205128,0.48717948717948717,0.3333333333333333,0.14102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.10256410256410256,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0
2013-02-15,0.0,0.19230769230769232,0.02564102564102564,0.15384615384615385,0.358974358974359,0.2692307692307692,0.2564102564102564,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.21794871794871795,0.0,0.24358974358974358,0.16666666666666666,0.038461538461538464,0.0,0.07692307692307693,0.0,0.05128205128205128,0.0,0.0
2013-02-16,0.0641025641025641,0.1282051282051282,0.24358974358974358,0.1282051282051282,0.41025641025641024,0.01282051282051282,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.01282051282051282,0.02564102564102564,0.0,0.038461538461538464,0.0
