,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2012-12-01,0.035830618892508145,0.02214983713355049,0.09055374592833876,0.008469055374592834,0.10618892508143322,0.13224755700325733,0.0006514657980456026,0.024755700325732898,0.035830618892508145,0.0,0.0,0.0,0.0,0.0,0.033876221498371335,0.0,0.0,0.05667752442996743,0.05276872964169381,0.016286644951140065,0.0,0.06449511400651466,0.031270358306188926,0.16416938110749185
2012-12-02,0.020846905537459284,0.08794788273615635,0.04429967426710098,0.08794788273615635,0.14397394136807817,0.10162866449511401,0.024104234527687295,0.031921824104234525,0.020846905537459284,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.0,0.05928338762214984,0.031270358306188926,0.03517915309446254,0.0026058631921824105,0.10684039087947883,0.1771986970684039,0.04104234527687296,0.04495114006514658
2012-12-03,0.05732899022801303,0.04364820846905537,0.18175895765472314,0.18175895765472314,0.10814332247557003,0.01498371335504886,0.028664495114006514,0.025407166123778503,0.0,0.0,0.0,0.0,0.0,0.007817589576547232,0.016286644951140065,0.053420195439739415,0.026710097719869708,0.054071661237785014,0.04560260586319218,0.2,0.06710097719869706,0.12182410423452769,0.026710097719869708,0.03322475570032573
2012-12-04,0.2293159609120521,0.18175895765472314,0.02736156351791531,0.10879478827361563,0.0026058631921824105,0.23713355048859935,0.031270358306188926,0.024755700325732898,0.0,0.0,0.0,0.0,0.0,0.0,0.02996742671009772,0.05276872964169381,0.009771986970684038,0.04299674267100977,0.011074918566775244,0.0006514657980456026,0.031270358306188926,0.07166123778501629,0.0,0.028664495114006514
2012-12-05,0.06123778501628664,0.040390879478827364,0.016938110749185668,0.1700325732899023,0.13811074918566776,0.03452768729641694,0.1250814332247557,0.04234527687296417,0.007817589576547232,0.010423452768729642,0.007817589576547232,0.0,0.0,0.0,0.007817589576547232,0.03517915309446254,0.036482084690553744,0.005211726384364821,0.026710097719869708,0.005863192182410423,0.14136807817589578,0.04234527687296417,0.031270358306188926,0.013680781758957655
2012-12-06,0.01758957654723127,0.06840390879478828,0.020846905537459284,0.016286644951140065,0.013680781758957655,0.06840390879478828,0.13485342019543975,0.05667752442996743,0.0,0.0,0.0,0.0,0.008469055374592834,0.0013029315960912053,0.0,0.06775244299674267,0.07687296416938111,0.0,0.0,0.016286644951140065,0.0,0.0026058631921824105,0.009120521172638436,0.031921824104234525
2012-12-07,0.024755700325732898,0.023452768729641693,0.06384364820846905,0.2762214983713355,0.3400651465798046,0.011726384364820847,0.011726384364820847,0.04495114006514658,0.0,0.0,0.008469055374592834,0.0,0.0,0.0,0.0071661237785016286,0.06319218241042346,0.04364820846905537,0.0026058631921824105,0.01498371335504886,0.03322475570032573,0.0,0.006514657980456026,0.001954397394136808,0.007817589576547232
2012-12-08,0.01758957654723127,0.1732899022801303,0.028013029315960912,0.04104234527687296,0.08990228013029317,0.23713355048859935,0.07166123778501629,0.046905537459283386,0.0,0.0,0.0,0.0,0.0,0.0,0.012377850162866449,0.0,0.16547231270358306,0.08403908794788274,0.13615635179153093,0.0,0.08403908794788274,0.14527687296416938,0.003908794788273616,0.028013029315960912
2012-12-09,0.019543973941368076,0.03517915309446254,0.07947882736156352,0.010423452768729642,0.0013029315960912053,0.08599348534201955,0.06970684039087947,0.11074918566775244,0.016938110749185668,0.0,0.007817589576547232,0.0,0.0,0.007817589576547232,0.0,0.0,0.09902280130293159,0.019543973941368076,0.020846905537459284,0.0781758957654723,0.006514657980456026,0.03713355048859935,0.13289902280130292,0.013680781758957655
2012-12-10,0.013680781758957655,0.17133550488599347,0.02996742671009772,0.11074918566775244,0.19283387622149836,0.005211726384364821,0.026058631921824105,0.036482084690553744,0.0,0.0,0.0,0.007817589576547232,0.0,0.0,0.035830618892508145,0.018892508143322474,0.031270358306188926,0.013029315960912053,0.013029315960912053,0.008469055374592834,0.019543973941368076,0.0,0.033876221498371335,0.016286644951140065
