,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2012-12-01,0.02912621359223301,0.07766990291262135,0.2815533980582524,0.0,0.019417475728155338,0.0,0.0,0.009708737864077669,0.02912621359223301,0.1262135922330097,0.04854368932038835,0.20388349514563106
2012-12-02,0.18446601941747573,0.10679611650485436,0.2621359223300971,0.038834951456310676,0.019417475728155338,0.0,0.0,0.0,0.05825242718446602,0.02912621359223301,0.1262135922330097,0.02912621359223301
2012-12-03,0.20388349514563106,0.3883495145631068,0.14563106796116504,0.009708737864077669,0.0,0.0,0.0,0.04854368932038835,0.02912621359223301,0.1262135922330097,0.02912621359223301,0.02912621359223301
2012-12-04,0.3786407766990291,0.1650485436893204,0.2621359223300971,0.019417475728155338,0.0,0.0,0.0,0.02912621359223301,0.02912621359223301,0.019417475728155338,0.05825242718446602,0.019417475728155338
2012-12-05,0.11650485436893204,0.20388349514563106,0.18446601941747573,0.1650485436893204,0.0,0.0,0.0,0.02912621359223301,0.05825242718446602,0.019417475728155338,0.20388349514563106,0.019417475728155338
2012-12-06,0.08737864077669903,0.06796116504854369,0.07766990291262135,0.1941747572815534,0.0,0.0,0.009708737864077669,0.02912621359223301,0.08737864077669903,0.0,0.0,0.02912621359223301
2012-12-07,0.06796116504854369,0.3592233009708738,0.3883495145631068,0.009708737864077669,0.0,0.0,0.0,0.05825242718446602,0.04854368932038835,0.009708737864077669,0.0,0.009708737864077669
2012-12-08,0.17475728155339806,0.10679611650485436,0.39805825242718446,0.07766990291262135,0.1553398058252427,0.3592233009708738,0.18446601941747573,0.3786407766990291,0.36893203883495146,0.23300970873786409,0.1941747572815534,0.019417475728155338
2012-12-09,0.05825242718446602,0.06796116504854369,0.07766990291262135,0.3300970873786408,0.0,0.0,0.11650485436893204,0.20388349514563106,0.4077669902912621,0.30097087378640774,0.17475728155339806,0.3592233009708738
2012-12-10,0.36893203883495146,0.27184466019417475,0.3786407766990291,0.14563106796116504,0.0,0.1650485436893204,0.2912621359223301,0.27184466019417475,0.21359223300970873,0.1941747572815534,0.27184466019417475,0.06796116504854369
2012-12-11,0.1941747572815534,0.36893203883495146,0.4174757281553398,0.009708737864077669,0.0,0.0,0.009708737864077669,0.05825242718446602,0.10679611650485436,0.4174757281553398,0.20388349514563106,0.30097087378640774
2012-12-12,0.22330097087378642,0.13592233009708737,0.47572815533980584,0.1650485436893204,0.02912621359223301,0.11650485436893204,0.18446601941747573,0.2815533980582524,0.21359223300970873,0.009708737864077669,0.009708737864077669,0.04854368932038835
2012-12-13,0.20388349514563106,0.18446601941747573,0.34951456310679613,0.009708737864077669,0.0,0.13592233009708737,0.1553398058252427,0.2815533980582524,0.17475728155339806,0.2912621359223301,0.1941747572815534,0.24271844660194175
2012-12-14,0.11650485436893204,0.49514563106796117,0.5922330097087378,0.07766990291262135,0.1553398058252427,0.1650485436893204,0.32038834951456313,0.36893203883495146,0.3786407766990291,0.1650485436893204,0.1941747572815534,0.18446601941747573
2012-12-15,0.3592233009708738,0.27184466019417475,0.3592233009708738,0.2815533980582524,0.009708737864077669,0.14563106796116504,0.17475728155339806,0.33980582524271846,0.2912621359223301,0.20388349514563106,0.18446601941747573,0.34951456310679613
