,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2014-02-01,0.2912621359223301,0.1941747572815534,0.5339805825242718,0.08737864077669903,0.18446601941747573,0.3106796116504854,0.36893203883495146,0.44660194174757284,0.39805825242718446,0.2621359223300971,0.24271844660194175,0.05825242718446602
2014-02-02,0.27184466019417475,0.4077669902912621,0.7766990291262136,0.06796116504854369,0.038834951456310676,0.1650485436893204,0.23300970873786409,0.3592233009708738,0.36893203883495146,0.32038834951456313,0.11650485436893204,0.14563106796116504
2014-02-03,0.17475728155339806,0.4368932038834951,0.6019417475728155,0.22330097087378642,0.0970873786407767,0.2912621359223301,0.22330097087378642,0.6116504854368932,0.32038834951456313,0.17475728155339806,0.11650485436893204,0.1941747572815534
2014-02-04,0.3106796116504854,0.34951456310679613,0.5631067961165048,0.24271844660194175,0.2524271844660194,0.3592233009708738,0.4368932038834951,0.4854368932038835,0.2524271844660194,0.1941747572815534,0.20388349514563106,0.22330097087378642
2014-02-05,0.4563106796116505,0.3786407766990291,0.8252427184466019,0.20388349514563106,0.3106796116504854,0.3106796116504854,0.39805825242718446,0.5533980582524272,0.3786407766990291,0.1941747572815534,0.07766990291262135,0.3883495145631068
2014-02-06,0.5048543689320388,0.3300970873786408,0.6310679611650486,0.17475728155339806,0.34951456310679613,0.2912621359223301,0.4077669902912621,0.6893203883495146,0.36893203883495146,0.20388349514563106,0.21359223300970873,0.2815533980582524
2014-02-07,0.2912621359223301,0.5242718446601942,0.6990291262135923,0.1941747572815534,0.1941747572815534,0.3786407766990291,0.24271844660194175,0.5145631067961165,0.6019417475728155,0.6601941747572816,0.13592233009708737,0.1650485436893204
2014-02-08,0.4077669902912621,0.4368932038834951,0.5436893203883495,0.36893203883495146,0.10679611650485436,0.3300970873786408,0.3592233009708738,0.4854368932038835,0.5533980582524272,0.1941747572815534,0.22330097087378642,0.1262135922330097
2014-02-09,0.23300970873786409,0.39805825242718446,0.7572815533980582,0.11650485436893204,0.1941747572815534,0.4077669902912621,0.24271844660194175,0.5145631067961165,0.49514563106796117,0.5728155339805825,0.30097087378640774,0.3786407766990291
2014-02-10,0.36893203883495146,0.32038834951456313,0.5242718446601942,0.18446601941747573,0.02912621359223301,0.18446601941747573,0.24271844660194175,0.42718446601941745,0.3786407766990291,0.4174757281553398,0.4077669902912621,0.1553398058252427
2014-02-11,0.22330097087378642,0.46601941747572817,0.5242718446601942,0.17475728155339806,0.1553398058252427,0.22330097087378642,0.20388349514563106,0.46601941747572817,0.1941747572815534,0.07766990291262135,0.07766990291262135,0.08737864077669903
2014-02-12,0.05825242718446602,0.4174757281553398,0.4563106796116505,0.14563106796116504,0.038834951456310676,0.02912621359223301,0.1650485436893204,0.3300970873786408,0.07766990291262135,0.038834951456310676,0.17475728155339806,0.038834951456310676
