,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2013-04-01,0.1650485436893204,0.32038834951456313,0.02912621359223301,0.0,0.0,0.009708737864077669,0.02912621359223301,0.05825242718446602,0.019417475728155338,0.009708737864077669,0.07766990291262135,0.1262135922330097
2013-04-02,0.14563106796116504,0.3786407766990291,0.019417475728155338,0.0,0.0,0.0,0.0,0.05825242718446602,0.06796116504854369,0.23300970873786409,0.0,0.019417475728155338
2013-04-03,0.18446601941747573,0.3786407766990291,0.17475728155339806,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.009708737864077669,0.019417475728155338,0.14563106796116504
2013-04-04,0.18446601941747573,0.04854368932038835,0.27184466019417475,0.0,0.0,0.0,0.0,0.11650485436893204,0.0,0.038834951456310676,0.038834951456310676,0.14563106796116504
2013-04-05,0.06796116504854369,0.32038834951456313,0.2621359223300971,0.009708737864077669,0.0,0.0,0.0,0.06796116504854369,0.02912621359223301,0.009708737864077669,0.0,0.009708737864077669
2013-04-06,0.10679611650485436,0.3883495145631068,0.14563106796116504,0.019417475728155338,0.0,0.0,0.0,0.0,0.14563106796116504,0.038834951456310676,0.1262135922330097,0.1553398058252427
2013-04-07,0.27184466019417475,0.04854368932038835,0.18446601941747573,0.1650485436893204,0.0,0.0,0.0,0.10679611650485436,0.05825242718446602,0.038834951456310676,0.18446601941747573,0.04854368932038835
2013-04-08,0.20388349514563106,0.2912621359223301,0.02912621359223301,0.0,0.0,0.0,0.0,0.08737864077669903,0.009708737864077669,0.0,0.009708737864077669,0.10679611650485436
2013-04-09,0.009708737864077669,0.3300970873786408,0.08737864077669903,0.009708737864077669,0.0,0.0,0.0,0.10679611650485436,0.038834951456310676,0.009708737864077669,0.23300970873786409,0.04854368932038835
2013-04-10,0.1553398058252427,0.4077669902912621,0.24271844660194175,0.0,0.0,0.0,0.0,0.08737864077669903,0.0,0.13592233009708737,0.0,0.0
2013-04-11,0.06796116504854369,0.2815533980582524,0.009708737864077669,0.0,0.0,0.0,0.0,0.1262135922330097,0.0,0.0,0.04854368932038835,0.1262135922330097
