,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23
2013-12-01,0.02564102564102564,0.14102564102564102,0.05128205128205128,0.05128205128205128,0.2564102564102564,0.23076923076923078,0.01282051282051282,0.10256410256410256,0.0641025641025641,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.07692307692307693,0.01282051282051282,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564
2013-12-02,0.19230769230769232,0.20512820512820512,0.0641025641025641,0.07692307692307693,0.24358974358974358,0.21794871794871795,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.10256410256410256,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.24358974358974358,0.2948717948717949,0.15384615384615385,0.3333333333333333,0.01282051282051282,0.02564102564102564,0.08974358974358974,0.02564102564102564,0.07692307692307693,0.01282051282051282
2013-12-03,0.16666666666666666,0.02564102564102564,0.5512820512820513,0.14102564102564102,0.5897435897435898,0.2948717948717949,0.14102564102564102,0.02564102564102564,0.02564102564102564,0.21794871794871795,0.02564102564102564,0.24358974358974358,0.28205128205128205,0.05128205128205128,0.2948717948717949,0.3076923076923077,0.15384615384615385,0.21794871794871795,0.02564102564102564,0.02564102564102564,0.038461538461538464,0.0641025641025641,0.2692307692307692,0.02564102564102564
2013-12-04,0.2948717948717949,0.2564102564102564,0.21794871794871795,0.07692307692307693,0.24358974358974358,0.5,0.6666666666666666,0.02564102564102564,0.2564102564102564,0.14102564102564102,0.14102564102564102,0.2692307692307692,0.2948717948717949,0.2948717948717949,0.23076923076923078,0.32051282051282054,0.10256410256410256,0.19230769230769232,0.23076923076923078,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.21794871794871795,0.1794871794871795
2013-12-05,0.10256410256410256,0.34615384615384615,0.3076923076923077,0.28205128205128205,0.5128205128205128,0.34615384615384615,0.2948717948717949,0.02564102564102564,0.07692307692307693,0.15384615384615385,0.21794871794871795,0.2692307692307692,0.28205128205128205,0.14102564102564102,0.24358974358974358,0.358974358974359,0.2692307692307692,0.20512820512820512,0.28205128205128205,0.2692307692307692,0.10256410256410256,0.19230769230769232,0.21794871794871795,0.0641025641025641
2013-12-06,0.2948717948717949,0.15384615384615385,0.3333333333333333,0.1282051282051282,0.21794871794871795,0.38461538461538464,0.28205128205128205,0.0641025641025641,0.19230769230769232,0.2692307692307692,0.2948717948717949,0.3076923076923077,0.21794871794871795,0.20512820512820512,0.24358974358974358,0.5,0.20512820512820512,0.14102564102564102,0.2564102564102564,0.01282051282051282,0.15384615384615385,0.14102564102564102,0.2948717948717949,0.02564102564102564
2013-12-07,0.3076923076923077,0.10256410256410256,0.2564102564102564,0.6025641025641025,0.14102564102564102,0.46153846153846156,0.28205128205128205,0.02564102564102564,0.28205128205128205,0.23076923076923078,0.14102564102564102,0.24358974358974358,0.32051282051282054,0.32051282051282054,0.2564102564102564,0.3717948717948718,0.5128205128205128,0.3974358974358974,0.21794871794871795,0.2692307692307692,0.038461538461538464,0.07692307692307693,0.2948717948717949,0.21794871794871795
2013-12-08,0.2692307692307692,0.34615384615384615,0.16666666666666666,0.2948717948717949,0.32051282051282054,0.5128205128205128,0.21794871794871795,0.038461538461538464,0.24358974358974358,0.1794871794871795,0.15384615384615385,0.2948717948717949,0.2948717948717949,0.28205128205128205,0.14102564102564102,0.47435897435897434,0.28205128205128205,0.24358974358974358,0.38461538461538464,0.1794871794871795,0.0641025641025641,0.23076923076923078,0.08974358974358974,0.28205128205128205
2013-12-09,0.3076923076923077,0.15384615384615385,0.3974358974358974,0.44871794871794873,0.038461538461538464,0.4358974358974359,0.2948717948717949,0.02564102564102564,0.02564102564102564,0.23076923076923078,0.2564102564102564,0.11538461538461539,0.15384615384615385,0.28205128205128205,0.3076923076923077,0.2948717948717949,0.23076923076923078,0.24358974358974358,0.358974358974359,0.14102564102564102,0.19230769230769232,0.2692307692307692,0.19230769230769232,0.15384615384615385
2013-12-10,0.4358974358974359,0.14102564102564102,0.4230769230769231,0.24358974358974358,0.19230769230769232,0.5641025641025641,0.3076923076923077,0.02564102564102564,0.2948717948717949,0.2692307692307692,0.08974358974358974,0.23076923076923078,0.2948717948717949,0.10256410256410256,0.21794871794871795,0.2692307692307692,0.14102564102564102,0.14102564102564102,0.2692307692307692,0.07692307692307693,0.24358974358974358,0.2692307692307692,0.08974358974358974,0.20512820512820512
2013-12-11,0.32051282051282054,0.02564102564102564,0.5769230769230769,0.1282051282051282,0.44871794871794873,0.038461538461538464,0.28205128205128205,0.02564102564102564,0.2692307692307692,0.2564102564102564,0.05128205128205128,0.23076923076923078,0.24358974358974358,0.2564102564102564,0.1794871794871795,0.24358974358974358,0.02564102564102564,0.28205128205128205,0.1282051282051282,0.20512820512820512,0.20512820512820512,0.02564102564102564,0.24358974358974358,0.038461538461538464
2013-12-12,0.32051282051282054,0.10256410256410256,0.19230769230769232,0.46153846153846156,0.5641025641025641,0.38461538461538464,0.1282051282051282,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.21794871794871795,0.21794871794871795,0.05128205128205128,0.20512820512820512,0.3974358974358974,0.1794871794871795,0.24358974358974358,0.2948717948717949,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.3076923076923077,0.1794871794871795
2013-12-13,0.38461538461538464,0.07692307692307693,0.20512820512820512,0.28205128205128205,0.08974358974358974,0.5641025641025641,0.16666666666666666,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.20512820512820512,0.02564102564102564,0.2692307692307692,0.32051282051282054,0.07692307692307693,0.20512820512820512,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.038461538461538464
