,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2012-06-01,0.1650485436893204,0.32038834951456313,0.009708737864077669,0.0970873786407767,0.0,0.0,0.0,0.04854368932038835,0.08737864077669903,0.019417475728155338,0.08737864077669903,0.20388349514563106
2012-06-02,0.0,0.0,0.1941747572815534,0.02912621359223301,0.0,0.0,0.0,0.1941747572815534,0.14563106796116504,0.0,0.0,0.0
2012-06-03,0.009708737864077669,0.038834951456310676,0.39805825242718446,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0970873786407767,0.02912621359223301,0.08737864077669903,0.02912621359223301
2012-06-04,0.30097087378640774,0.2524271844660194,0.02912621359223301,0.0,0.0,0.0,0.02912621359223301,0.11650485436893204,0.10679611650485436,0.1650485436893204,0.0,0.07766990291262135
2012-06-05,0.13592233009708737,0.27184466019417475,0.019417475728155338,0.0,0.0,0.0,0.019417475728155338,0.13592233009708737,0.11650485436893204,0.04854368932038835,0.019417475728155338,0.04854368932038835
2012-06-06,0.04854368932038835,0.3786407766990291,0.0,0.08737864077669903,0.0,0.0,0.019417475728155338,0.019417475728155338,0.02912621359223301,0.05825242718446602,0.21359223300970873,0.04854368932038835
2012-06-07,0.1941747572815534,0.17475728155339806,0.1553398058252427,0.009708737864077669,0.0,0.0,0.019417475728155338,0.0,0.02912621359223301,0.009708737864077669,0.0,0.2524271844660194
2012-06-08,0.27184466019417475,0.46601941747572817,0.0,0.0,0.0,0.0,0.02912621359223301,0.0,0.04854368932038835,0.038834951456310676,0.04854368932038835,0.02912621359223301
2012-06-09,0.04854368932038835,0.3592233009708738,0.24271844660194175,0.019417475728155338,0.0,0.0,0.0,0.02912621359223301,0.1262135922330097,0.04854368932038835,0.08737864077669903,0.009708737864077669
2012-06-10,0.1262135922330097,0.0,0.038834951456310676,0.0,0.0,0.0,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.02912621359223301,0.019417475728155338,0.0
2012-06-11,0.0,0.0,0.0970873786407767,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0,0.02912621359223301,0.0,0.0970873786407767
2012-06-12,0.02912621359223301,0.06796116504854369,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.04854368932038835
2012-06-13,0.009708737864077669,0.1262135922330097,0.009708737864077669,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.019417475728155338
2012-06-14,0.02912621359223301,0.1553398058252427,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.02912621359223301
2012-06-15,0.019417475728155338,0.009708737864077669,0.0,0.0970873786407767,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.02912621359223301
2012-06-16,0.0970873786407767,0.009708737864077669,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.14563106796116504,0.0
2012-06-17,0.0,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.08737864077669903,0.0,0.009708737864077669,0.019417475728155338
2012-06-18,0.0,0.11650485436893204,0.019417475728155338,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.019417475728155338
2012-06-19,0.18446601941747573,0.13592233009708737,0.33980582524271846,0.0,0.0,0.0,0.0970873786407767,0.0,0.038834951456310676,0.02912621359223301,0.019417475728155338,0.10679611650485436
2012-06-20,0.02912621359223301,0.18446601941747573,0.23300970873786409,0.0,0.0,0.0,0.14563106796116504,0.07766990291262135,0.0,0.0,0.019417475728155338,0.14563106796116504
2012-06-21,0.1262135922330097,0.05825242718446602,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.02912621359223301,0.019417475728155338,0.1650485436893204,0.10679611650485436
2012-06-22,0.17475728155339806,0.23300970873786409,0.1262135922330097,0.0,0.0,0.0,0.08737864077669903,0.038834951456310676,0.06796116504854369,0.0970873786407767,0.009708737864077669,0.2815533980582524
2012-06-23,0.2621359223300971,0.11650485436893204,0.019417475728155338,0.0,0.0,0.02912621359223301,0.019417475728155338,0.1941747572815534,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.038834951456310676
