,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2013-08-01,0.021498371335504887,0.023452768729641693,0.0,0.08925081433224756,0.09576547231270359,0.018241042345276872,0.010423452768729642,0.0,0.0,0.0,0.0,0.0,0.0,0.028013029315960912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024104234527687295,0.0
2013-08-02,0.18501628664495115,0.009771986970684038,0.02214983713355049,0.05732899022801303,0.004560260586319218,0.010423452768729642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736156351791531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13029315960912052,0.020846905537459284
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,0.0,0.0,0.0,0.013029315960912053,0.0,0.013680781758957655,0.013029315960912053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11335504885993486,0.1003257328990228,0.08664495114006515,0.011074918566775244,0.0,0.0,0.0
2013-08-06,0.02996742671009772,0.0736156351791531,0.012377850162866449,0.018241042345276872,0.098371335504886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736156351791531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018892508143322474,0.0
2013-08-07,0.11400651465798045,0.01758957654723127,0.040390879478827364,0.008469055374592834,0.01498371335504886,0.011726384364820847,0.009771986970684038,0.0,0.0,0.0,0.0,0.0,0.0,0.03908794788273615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007817589576547232,0.004560260586319218
2013-08-08,0.010423452768729642,0.013029315960912053,0.0,0.09902280130293159,0.01498371335504886,0.013029315960912053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02996742671009772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056026058631921824,0.040390879478827364
2013-08-09,0.020846905537459284,0.16221498371335505,0.4091205211726384,0.13745928338762214,0.2247557003257329,0.050814332247557006,0.016286644951140065,0.0,0.0,0.0,0.0,0.0,0.0,0.02996742671009772,0.016938110749185668,0.03452768729641694,0.02996742671009772,0.020846905537459284,0.0,0.0,0.0,0.0,0.05211726384364821,0.01498371335504886
2013-08-10,0.2671009771986971,0.049511400651465795,0.08338762214983714,0.13811074918566776,0.13745928338762214,0.006514657980456026,0.033876221498371335,0.0,0.0,0.0,0.0,0.0,0.012377850162866449,0.0,0.031270358306188926,0.02736156351791531,0.035830618892508145,0.11726384364820847,0.026058631921824105,0.06058631921824104,0.016286644951140065,0.10879478827361563,0.04299674267100977,0.018241042345276872
2013-08-11,0.023452768729641693,0.250814332247557,0.14788273615635178,0.2280130293159609,0.18110749185667752,0.0,0.0501628664495114,0.009771986970684038,0.0006514657980456026,0.0,0.0,0.0,0.0,0.0,0.009771986970684038,0.05472312703583062,0.03452768729641694,0.031921824104234525,0.035830618892508145,0.018241042345276872,0.02996742671009772,0.031921824104234525,0.010423452768729642,0.02214983713355049
