,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11
2012-10-01,0.009708737864077669,0.30097087378640774,0.1650485436893204,0.0,0.0,0.0,0.0,0.3106796116504854,0.0,0.019417475728155338,0.009708737864077669,0.019417475728155338
2012-10-02,0.2524271844660194,0.34951456310679613,0.1650485436893204,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.02912621359223301,0.0,0.0
2012-10-03,0.13592233009708737,0.23300970873786409,0.08737864077669903,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.009708737864077669,0.07766990291262135
2012-10-04,0.21359223300970873,0.11650485436893204,0.1262135922330097,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.14563106796116504,0.02912621359223301,0.019417475728155338
2012-10-05,0.07766990291262135,0.3106796116504854,0.019417475728155338,0.07766990291262135,0.0,0.0,0.0,0.07766990291262135,0.009708737864077669,0.0,0.06796116504854369,0.0
2012-10-06,0.18446601941747573,0.07766990291262135,0.13592233009708737,0.0,0.0,0.0,0.0,0.0970873786407767,0.009708737864077669,0.02912621359223301,0.009708737864077669,0.0
2012-10-07,0.038834951456310676,0.17475728155339806,0.14563106796116504,0.05825242718446602,0.0,0.0,0.0,0.0,0.14563106796116504,0.11650485436893204,0.0,0.0
2012-10-08,0.038834951456310676,0.3592233009708738,0.0,0.0,0.0,0.07766990291262135,0.0,0.0,0.038834951456310676,0.019417475728155338,0.1650485436893204,0.009708737864077669
2012-10-09,0.13592233009708737,0.2815533980582524,0.13592233009708737,0.0,0.009708737864077669,0.0,0.0,0.06796116504854369,0.0,0.038834951456310676,0.009708737864077669,0.009708737864077669
2012-10-10,0.009708737864077669,0.13592233009708737,0.23300970873786409,0.0,0.0,0.0,0.0,0.0970873786407767,0.0,0.0,0.019417475728155338,0.009708737864077669
2012-10-11,0.23300970873786409,0.1941747572815534,0.05825242718446602,0.009708737864077669,0.0,0.0,0.0,0.038834951456310676,0.0,0.04854368932038835,0.0,0.20388349514563106
2012-10-12,0.14563106796116504,0.1262135922330097,0.24271844660194175,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.08737864077669903,0.33980582524271846
2012-10-13,0.02912621359223301,0.23300970873786409,0.009708737864077669,0.019417475728155338,0.0,0.0,0.0,0.019417475728155338,0.019417475728155338,0.04854368932038835,0.1262135922330097,0.06796116504854369
2012-10-14,0.30097087378640774,0.3786407766990291,0.04854368932038835,0.009708737864077669,0.0,0.0,0.0,0.038834951456310676,0.02912621359223301,0.0,0.23300970873786409,0.1553398058252427
2012-10-15,0.009708737864077669,0.20388349514563106,0.22330097087378642,0.009708737864077669,0.0,0.0,0.0,0.06796116504854369,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.14563106796116504
2012-10-16,0.18446601941747573,0.1650485436893204,0.2524271844660194,0.0,0.0,0.0,0.0,0.05825242718446602,0.019417475728155338,0.0970873786407767,0.0,0.04854368932038835
2012-10-17,0.1262135922330097,0.13592233009708737,0.21359223300970873,0.0,0.0,0.0,0.0,0.10679611650485436,0.009708737864077669,0.038834951456310676,0.038834951456310676,0.02912621359223301
2012-10-18,0.2912621359223301,0.23300970873786409,0.08737864077669903,0.0,0.0,0.0,0.0,0.10679611650485436,0.009708737864077669,0.0,0.05825242718446602,0.019417475728155338
2012-10-19,0.038834951456310676,0.4854368932038835,0.038834951456310676,0.0,0.0,0.0,0.0,0.13592233009708737,0.1262135922330097,0.06796116504854369,0.0,0.038834951456310676
2012-10-20,0.24271844660194175,0.08737864077669903,0.1941747572815534,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.1262135922330097,0.1262135922330097,0.009708737864077669,0.08737864077669903
2012-10-21,0.0970873786407767,0.11650485436893204,0.11650485436893204,0.1650485436893204,0.009708737864077669,0.0,0.0,0.019417475728155338,0.038834951456310676,0.0,0.06796116504854369,0.1262135922330097
2012-10-22,0.08737864077669903,0.10679611650485436,0.10679611650485436,0.0,0.0,0.0,0.0,0.019417475728155338,0.019417475728155338,0.06796116504854369,0.2621359223300971,0.019417475728155338
2012-10-23,0.06796116504854369,0.42718446601941745,0.14563106796116504,0.0,0.0,0.0,0.0,0.05825242718446602,0.009708737864077669,0.019417475728155338,0.02912621359223301,0.0
2012-10-24,0.07766990291262135,0.32038834951456313,0.20388349514563106,0.0,0.0,0.0,0.009708737864077669,0.04854368932038835,0.10679611650485436,0.02912621359223301,0.04854368932038835,0.10679611650485436
2012-10-25,0.14563106796116504,0.3883495145631068,0.02912621359223301,0.0,0.0,0.0,0.02912621359223301,0.038834951456310676,0.019417475728155338,0.019417475728155338,0.05825242718446602,0.02912621359223301
2012-10-26,0.3106796116504854,0.2815533980582524,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.06796116504854369,0.009708737864077669,0.0,0.04854368932038835,0.04854368932038835
2012-10-27,0.22330097087378642,0.3106796116504854,0.20388349514563106,0.009708737864077669,0.0,0.0,0.0,0.0,0.0970873786407767,0.009708737864077669,0.05825242718446602,0.08737864077669903
2012-10-28,0.20388349514563106,0.36893203883495146,0.0,0.0,0.019417475728155338,0.0,0.0,0.019417475728155338,0.06796116504854369,0.0,0.04854368932038835,0.04854368932038835
2012-10-29,0.10679611650485436,0.6116504854368932,0.21359223300970873,0.009708737864077669,0.0,0.0,0.0,0.05825242718446602,0.02912621359223301,0.0,0.04854368932038835,0.13592233009708737
2012-10-30,0.2524271844660194,0.34951456310679613,0.02912621359223301,0.0,0.0,0.0,0.0,0.08737864077669903,0.0,0.07766990291262135,0.0,0.0
2012-10-31,0.10679611650485436,0.18446601941747573,0.2815533980582524,0.0,0.009708737864077669,0.0,0.0,0.019417475728155338,0.019417475728155338,0.038834951456310676,0.02912621359223301,0.08737864077669903
2012-11-01,0.2912621359223301,0.1941747572815534,0.4077669902912621,0.0,0.0,0.0,0.0,0.02912621359223301,0.038834951456310676,0.0,0.009708737864077669,0.009708737864077669
2012-11-02,0.14563106796116504,0.18446601941747573,0.18446601941747573,0.0970873786407767,0.0,0.0,0.0,0.019417475728155338,0.04854368932038835,0.07766990291262135,0.10679611650485436,0.019417475728155338
2012-11-03,0.2815533980582524,0.3786407766990291,0.0,0.009708737864077669,0.019417475728155338,0.0,0.0,0.0,0.1262135922330097,0.06796116504854369,0.019417475728155338,0.20388349514563106
2012-11-04,0.11650485436893204,0.05825242718446602,0.32038834951456313,0.019417475728155338,0.0,0.0,0.0,0.0,0.07766990291262135,0.0,0.06796116504854369,0.1262135922330097
2012-11-05,0.0970873786407767,0.009708737864077669,0.3883495145631068,0.0,0.0,0.0,0.0,0.05825242718446602,0.019417475728155338,0.0,0.05825242718446602,0.019417475728155338
2012-11-06,0.1650485436893204,0.1650485436893204,0.34951456310679613,0.009708737864077669,0.0,0.0,0.0,0.06796116504854369,0.02912621359223301,0.02912621359223301,0.08737864077669903,0.0
2012-11-07,0.02912621359223301,0.11650485436893204,0.07766990291262135,0.2815533980582524,0.0,0.0,0.0,0.04854368932038835,0.038834951456310676,0.009708737864077669,0.019417475728155338,0.009708737864077669
2012-11-08,0.18446601941747573,0.1941747572815534,0.30097087378640774,0.05825242718446602,0.0,0.0,0.0,0.11650485436893204,0.0,0.04854368932038835,0.07766990291262135,0.0
2012-11-09,0.14563106796116504,0.009708737864077669,0.34951456310679613,0.019417475728155338,0.0,0.0,0.0,0.4563106796116505,0.04854368932038835,0.019417475728155338,0.1650485436893204,0.05825242718446602
2012-11-10,0.10679611650485436,0.18446601941747573,0.20388349514563106,0.1262135922330097,0.0,0.0,0.0,0.07766990291262135,0.04854368932038835,0.0,0.019417475728155338,0.009708737864077669
2012-11-11,0.019417475728155338,0.009708737864077669,0.3592233009708738,0.0,0.06796116504854369,0.0970873786407767,0.0,0.0,0.10679611650485436,0.02912621359223301,0.02912621359223301,0.02912621359223301
2012-11-12,0.18446601941747573,0.13592233009708737,0.3883495145631068,0.0,0.0,0.0,0.0,0.0,0.05825242718446602,0.009708737864077669,0.04854368932038835,0.009708737864077669
2012-11-13,0.0970873786407767,0.3106796116504854,0.24271844660194175,0.009708737864077669,0.0,0.0,0.0,0.11650485436893204,0.0,0.009708737864077669,0.0,0.0
2012-11-14,0.05825242718446602,0.18446601941747573,0.4854368932038835,0.009708737864077669,0.0,0.0,0.0,0.05825242718446602,0.009708737864077669,0.04854368932038835,0.009708737864077669,0.009708737864077669
2012-11-15,0.11650485436893204,0.23300970873786409,0.23300970873786409,0.0,0.0,0.0,0.0,0.06796116504854369,0.009708737864077669,0.07766990291262135,0.0,0.019417475728155338
2012-11-16,0.07766990291262135,0.27184466019417475,0.32038834951456313,0.08737864077669903,0.0,0.0,0.0,0.06796116504854369,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.009708737864077669
2012-11-17,0.30097087378640774,0.1650485436893204,0.2621359223300971,0.0,0.0,0.0,0.0,0.019417475728155338,0.08737864077669903,0.0,0.05825242718446602,0.009708737864077669
2012-11-18,0.04854368932038835,0.1553398058252427,0.21359223300970873,0.13592233009708737,0.0,0.0,0.0,0.0,0.06796116504854369,0.04854368932038835,0.06796116504854369,0.009708737864077669
2012-11-19,0.11650485436893204,0.5242718446601942,0.23300970873786409,0.009708737864077669,0.0,0.0,0.0,0.019417475728155338,0.038834951456310676,0.02912621359223301,0.13592233009708737,0.009708737864077669
2012-11-20,0.009708737864077669,0.24271844660194175,0.2815533980582524,0.009708737864077669,0.0,0.0,0.0,0.05825242718446602,0.0,0.0,0.0,0.0
2012-11-21,0.02912621359223301,0.1262135922330097,0.33980582524271846,0.11650485436893204,0.0,0.0,0.0,0.08737864077669903,0.0,0.0,0.009708737864077669,0.02912621359223301
2012-11-22,0.2524271844660194,0.23300970873786409,0.27184466019417475,0.0,0.0,0.0,0.0,0.1262135922330097,0.009708737864077669,0.06796116504854369,0.009708737864077669,0.24271844660194175
2012-11-23,0.0970873786407767,0.1553398058252427,0.2912621359223301,0.0970873786407767,0.0,0.0,0.0,0.05825242718446602,0.009708737864077669,0.009708737864077669,0.10679611650485436,0.11650485436893204
2012-11-24,0.06796116504854369,0.1941747572815534,0.3106796116504854,0.02912621359223301,0.0,0.0,0.0,0.0,0.08737864077669903,0.06796116504854369,0.04854368932038835,0.038834951456310676
