,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2013-04-01,0.038436482084690554,0.08794788273615635,0.23713355048859935,0.06775244299674267,0.01498371335504886,0.021498371335504887,0.05863192182410423,0.0,0.0,0.0,0.0,0.009120521172638436,0.057980456026058634,0.0,0.031270358306188926,0.06188925081433225,0.018892508143322474,0.013680781758957655,0.0,0.031270358306188926,0.06579804560260587,0.01758957654723127,0.1237785016286645,0.005863192182410423
2013-04-02,0.049511400651465795,0.12247557003257328,0.2514657980456026,0.09381107491856677,0.026058631921824105,0.03452768729641694,0.01758957654723127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781758957654723,0.021498371335504887,0.051465798045602605,0.029315960912052116,0.19087947882736156,0.04234527687296417,0.0,0.009120521172638436,0.020846905537459284,0.011726384364820847
2013-04-03,0.04364820846905537,0.15765472312703582,0.19153094462540718,0.20390879478827362,0.16091205211726384,0.018892508143322474,0.03713355048859935,0.0,0.0,0.0,0.0,0.0,0.0,0.01498371335504886,0.06840390879478828,0.013029315960912053,0.0,0.0,0.0,0.005863192182410423,0.006514657980456026,0.03452768729641694,0.014332247557003257,0.13550488599348534
2013-04-04,0.03322475570032573,0.15374592833876222,0.020846905537459284,0.06970684039087947,0.2273615635179153,0.026058631921824105,0.02736156351791531,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.02214983713355049,0.09902280130293159,0.05537459283387622,0.10423452768729642,0.0,0.10293159609120521,0.04820846905537459,0.018241042345276872,0.06058631921824104,0.19022801302931597,0.06123778501628664
2013-04-05,0.06058631921824104,0.010423452768729642,0.13876221498371336,0.18566775244299674,0.03061889250814332,0.19543973941368079,0.01758957654723127,0.0,0.0,0.0,0.0,0.0,0.0,0.025407166123778503,0.0742671009771987,0.001954397394136808,0.11986970684039087,0.026710097719869708,0.0,0.006514657980456026,0.003257328990228013,0.008469055374592834,0.011074918566775244,0.016938110749185668
2013-04-06,0.024755700325732898,0.06970684039087947,0.2495114006514658,0.14397394136807817,0.0006514657980456026,0.13550488599348534,0.026710097719869708,0.011726384364820847,0.012377850162866449,0.0,0.0,0.0,0.0,0.0,0.0,0.011074918566775244,0.1993485342019544,0.02996742671009772,0.0,0.02736156351791531,0.0781758957654723,0.07100977198697069,0.024104234527687295,0.13941368078175895
2013-04-07,0.1276872964169381,0.09055374592833876,0.05732899022801303,0.09185667752442997,0.012377850162866449,0.18892508143322476,0.09641693811074918,0.0742671009771987,0.0,0.0,0.0,0.0,0.0,0.0,0.03973941368078176,0.07752442996742671,0.13941368078175895,0.02996742671009772,0.09120521172638436,0.04104234527687296,0.04104234527687296,0.1511400651465798,0.0,0.08403908794788274
2013-04-08,0.11270358306188925,0.03061889250814332,0.206514657980456,0.0781758957654723,0.024755700325732898,0.05667752442996743,0.005211726384364821,0.008469055374592834,0.0,0.0,0.0,0.0,0.0,0.016286644951140065,0.09641693811074918,0.03322475570032573,0.005863192182410423,0.005211726384364821,0.0,0.018892508143322474,0.018241042345276872,0.0,0.16026058631921825,0.031270358306188926
2013-04-09,0.012377850162866449,0.0,0.1022801302931596,0.19804560260586318,0.09315960912052117,0.018892508143322474,0.038436482084690554,0.0,0.0,0.0,0.0,0.0,0.004560260586319218,0.014332247557003257,0.08859934853420195,0.011726384364820847,0.03517915309446254,0.004560260586319218,0.007817589576547232,0.020846905537459284,0.13224755700325733,0.06644951140065146,0.014332247557003257,0.08013029315960912
2013-04-10,0.05211726384364821,0.03713355048859935,0.1270358306188925,0.27231270358306187,0.206514657980456,0.01498371335504886,0.02214983713355049,0.0,0.0,0.0,0.004560260586319218,0.0,0.0,0.019543973941368076,0.08273615635179153,0.001954397394136808,0.0,0.0,0.025407166123778503,0.1003257328990228,0.0,0.0,0.012377850162866449,0.0
2013-04-11,0.02736156351791531,0.038436482084690554,0.12964169381107493,0.11726384364820847,0.004560260586319218,0.013680781758957655,0.036482084690553744,0.0,0.0,0.0,0.005211726384364821,0.0,0.0,0.01498371335504886,0.08729641693811074,0.03322475570032573,0.016286644951140065,0.005863192182410423,0.008469055374592834,0.0,0.04495114006514658,0.02996742671009772,0.04495114006514658,0.0736156351791531
2013-04-12,0.02280130293159609,0.14527687296416938,0.031270358306188926,0.14006514657980457,0.31530944625407165,0.031921824104234525,0.04169381107491857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04429967426710098,0.0,0.1250814332247557,0.17068403908794788,0.09771986970684039,0.0,0.03778501628664495,0.004560260586319218,0.0006514657980456026,0.018241042345276872
2013-04-13,0.031921824104234525,0.03908794788273615,0.03322475570032573,0.28273615635179156,0.004560260586319218,0.13941368078175895,0.03778501628664495,0.011074918566775244,0.0,0.0,0.0,0.004560260586319218,0.0,0.01498371335504886,0.018241042345276872,0.009771986970684038,0.046905537459283386,0.05993485342019544,0.21237785016286645,0.0996742671009772,0.0,0.0,0.03973941368078176,0.0071661237785016286
2013-04-14,0.053420195439739415,0.2247557003257329,0.3667752442996743,0.20195439739413681,0.08729641693811074,0.13289902280130292,0.0026058631921824105,0.038436482084690554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04495114006514658,0.07231270358306188,0.14788273615635178,0.033876221498371335,0.048859934853420196,0.025407166123778503,0.09902280130293159,0.001954397394136808,0.12117263843648209
2013-04-15,0.050814332247557006,0.13811074918566776,0.03713355048859935,0.15895765472312703,0.011726384364820847,0.03322475570032573,0.035830618892508145,0.0,0.0,0.0,0.009771986970684038,0.004560260586319218,0.0,0.018892508143322474,0.0742671009771987,0.016938110749185668,0.006514657980456026,0.0501628664495114,0.024104234527687295,0.0,0.029315960912052116,0.019543973941368076,0.1758957654723127,0.02996742671009772
2013-04-16,0.07035830618892508,0.036482084690553744,0.15504885993485343,0.098371335504886,0.2260586319218241,0.03061889250814332,0.021498371335504887,0.0,0.0,0.0,0.0,0.0,0.0,0.01758957654723127,0.08273615635179153,0.023452768729641693,0.011726384364820847,0.005211726384364821,0.005863192182410423,0.04104234527687296,0.010423452768729642,0.011726384364820847,0.0026058631921824105,0.1465798045602606
2013-04-17,0.08143322475570032,0.028013029315960912,0.19087947882736156,0.17654723127035832,0.3498371335504886,0.031921824104234525,0.01498371335504886,0.0,0.0,0.0,0.0,0.0,0.0,0.018241042345276872,0.08664495114006515,0.010423452768729642,0.0,0.0,0.007817589576547232,0.05732899022801303,0.10488599348534201,0.0,0.0071661237785016286,0.0
