,Wa0,Wa1,Wa2,Wa3,Wa4,Wa5,Wa6,Wa7,Wa8,Wa9,Wa10,Wa11,Wa12,Wa13,Wa14,Wa15,Wa16,Wa17,Wa18,Wa19,Wa20,Wa21,Wa22,Wa23
2012-08-01,0.16026058631921825,0.1986970684039088,0.07100977198697069,0.1778501628664495,0.02214983713355049,0.08403908794788274,0.025407166123778503,0.0,0.0,0.0,0.004560260586319218,0.007817589576547232,0.0,0.04169381107491857,0.0,0.036482084690553744,0.0013029315960912053,0.11074918566775244,0.07882736156351791,0.005211726384364821,0.0,0.0,0.010423452768729642,0.011074918566775244
2012-08-02,0.04169381107491857,0.11400651465798045,0.09120521172638436,0.11726384364820847,0.24560260586319219,0.004560260586319218,0.023452768729641693,0.0,0.0,0.0,0.004560260586319218,0.011074918566775244,0.0,0.04299674267100977,0.0,0.057980456026058634,0.006514657980456026,0.05276872964169381,0.08078175895765473,0.005211726384364821,0.048859934853420196,0.10684039087947883,0.02736156351791531,0.012377850162866449
2012-08-03,0.18241042345276873,0.048859934853420196,0.016286644951140065,0.06254071661237785,0.14397394136807817,0.10814332247557003,0.06188925081433225,0.020195439739413682,0.0,0.007817589576547232,0.004560260586319218,0.0,0.0,0.024104234527687295,0.06254071661237785,0.0996742671009772,0.05472312703583062,0.056026058631921824,0.04299674267100977,0.06840390879478828,0.5628664495114006,1.0,0.11791530944625407,0.06254071661237785
2012-08-04,0.05472312703583062,0.024104234527687295,0.15765472312703582,0.0,0.19153094462540718,0.012377850162866449,0.014332247557003257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234527687296417,0.09511400651465798,0.04104234527687296,0.007817589576547232,0.007817589576547232,0.046905537459283386,0.06188925081433225,0.02214983713355049,0.026710097719869708,0.0
2012-08-05,0.0,0.0,0.07100977198697069,0.04755700325732899,0.21433224755700325,0.0,0.02214983713355049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016938110749185668,0.031921824104234525,0.0026058631921824105,0.08599348534201955,0.23061889250814332,0.13615635179153093,0.013680781758957655,0.0,0.018892508143322474,0.001954397394136808
2012-08-06,0.05863192182410423,0.24560260586319219,0.07947882736156352,0.1022801302931596,0.10162866449511401,0.026058631921824105,0.0,0.0,0.0,0.0,0.0,0.0,0.016938110749185668,0.0,0.013680781758957655,0.016938110749185668,0.010423452768729642,0.016938110749185668,0.024755700325732898,0.016938110749185668,0.009120521172638436,0.003908794788273616,0.14201954397394137,0.0742671009771987
2012-08-07,0.051465798045602605,0.13680781758957655,0.05732899022801303,0.26319218241042347,0.0071661237785016286,0.011726384364820847,0.02214983713355049,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.028664495114006514,0.040390879478827364,0.018892508143322474,0.003908794788273616,0.016938110749185668,0.035830618892508145,0.0,0.0,0.011074918566775244,0.050814332247557006,0.0013029315960912053
2012-08-08,0.035830618892508145,0.031270358306188926,0.05863192182410423,0.18501628664495115,0.2534201954397394,0.04299674267100977,0.04104234527687296,0.007817589576547232,0.0,0.0,0.0,0.0,0.0,0.06254071661237785,0.020846905537459284,0.04560260586319218,0.028013029315960912,0.0,0.025407166123778503,0.005211726384364821,0.04299674267100977,0.008469055374592834,0.08469055374592833,0.07035830618892508
2012-08-09,0.02214983713355049,0.13355048859934854,0.021498371335504887,0.13876221498371336,0.08729641693811074,0.08143322475570032,0.04820846905537459,0.0,0.0,0.0,0.0,0.0,0.0,0.05928338762214984,0.0,0.04299674267100977,0.0,0.005863192182410423,0.014332247557003257,0.0762214983713355,0.08925081433224756,0.05993485342019544,0.035830618892508145,0.02736156351791531
2012-08-10,0.22149837133550487,0.1472312703583062,0.11986970684039087,0.2488599348534202,0.051465798045602605,0.03713355048859935,0.02214983713355049,0.0,0.0,0.0,0.0,0.007817589576547232,0.0,0.05537459283387622,0.0,0.016938110749185668,0.01758957654723127,0.011074918566775244,0.0762214983713355,0.0013029315960912053,0.005211726384364821,0.007817589576547232,0.06384364820846905,0.10162866449511401
