connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,2,3
231.83333333333331,1.0,0.6917642539680298,0.0,0.6301243666513128,-0.0032239800054238723,0.0,0.0,-0.12083771579949794,0.0,0.0,0.18608020859338262,247140.83751152235,0.5385124448696337,1,2,3
266.66666666666663,1.0,0.7321246709719781,0.0,0.650469291187854,-0.003646514342817993,0.0,0.0,-0.12727136355550617,0.0,0.0,0.11940023699679261,1645551.1234358894,0.3679347373344895,2,2,3
210.16666666666669,1.0,0.6652460368160473,0.0,0.6254344457937272,-0.0031331338119288434,0.0,0.0,-0.11961822876878202,0.0,0.0,0.19830209755244133,2602993.2636126517,0.6030642024116238,3,2,3
258.0,1.0,0.7511270625411991,0.0,0.6402938378986284,-0.0034291659919889546,0.0,0.0,-0.12373638800408829,0.0,0.0,0.15633590183975674,9700595.14232438,0.4058216059995972,4,2,3
275.5,1.0,0.8612766870198022,0.0,0.4467648120342731,-0.0015676252609354887,0.0,0.0,-0.06554384723864072,0.0,0.0,0.11383522462305834,31676276.177298255,0.21532876554587496,5,2,3
217.83333333333331,1.0,0.8738333742043406,0.0,0.45036600126420484,-0.0015253864354045706,0.0,0.0,-0.06367125570987324,0.0,0.0,0.17598503092439047,80283664.69237766,0.20960357547215938,6,2,3
261.5,1.0,0.814828771083296,0.0,0.4535065732670523,-0.001488098785403068,0.0,0.0,-0.062520300607485,0.0,0.0,0.2160650434044868,49919171.14392564,0.3519772937100985,7,2,3
299.3333333333333,1.0,0.7076134015564975,0.0,0.6467424790778085,-0.0035654452109732497,0.0,0.0,-0.12105720933808092,0.0,0.0,0.13410873230861675,37500838.50582756,0.44909946892413416,8,2,3
267.5,1.0,0.6032239360132077,0.0,0.639187160145244,-0.003406271914496991,0.0,0.0,-0.12339861244434756,0.0,0.0,0.15984083945545857,38850882.849295676,0.540442129241979,9,2,3
254.33333333333331,1.0,0.9705078129666782,0.29929696861007477,0.5168188188188189,0.21551909980931988,0.4510972883835591,0.46070602154986684,0.4595927896940097,1.0000000000000016,0.4607060215498668,0.5747258029988974,205296.88667482548,0.033693117160768046,0,2,5
0.0,1.0,0.8988190753202825,5.262118681191706e-16,0.40994994994994993,-0.00039249829479673045,5.551115123125783e-16,6.734347684230899e-16,-0.028740065716993578,9.35038741605435e-16,6.734347684230899e-16,0.5424007821099248,11882.084998055336,0.4882899118410739,1,2,5
1.0,1.0,0.9256248790579662,0.0,0.4747027027027027,-0.0012202403972587906,0.0,0.0,-0.06889126319135545,0.0,0.0,0.3931913975248855,225842.8336100784,0.33968307224418137,2,2,5
1.0,1.0,0.6707367300298214,0.0,0.7114394394394394,-0.004930467444694295,0.0,0.0,-0.11521371007056883,0.0,0.0,0.060506926512045825,251907.4451096026,0.5255768965325134,3,2,5
50.0,1.0,0.7767488758213097,0.0,0.7051631631631632,-0.004754597880418999,0.0,0.0,-0.112302465591792,0.0,0.0,0.08728675452833545,1879143.1543202137,0.3829814613071362,4,2,5
0.0,1.0,0.6733358441049845,0.0,0.6376076076076076,-0.0035258870593490935,0.0,0.0,-0.07972298878041124,0.0,0.0,0.033989020019620314,753605.8444280315,0.46486246424701044,5,2,5
0.3333333333333333,1.0,0.7007342762945324,0.0,0.5585625625625625,-0.002527519414860996,0.0,0.0,-0.08046584470574125,0.0,0.0,0.046846789105042905,1611703.637823502,0.47875656234732383,6,2,5
3.333333333333333,1.0,0.792878222718378,0.0,0.6380980980980981,-0.0035369284437164754,0.0,0.0,-0.08094875895169516,0.0,0.0,0.02438218344816115,3612744.4511860507,0.2865434244371373,7,2,5
6.999999999999999,1.0,0.6112816636394891,0.0,0.7165265265265265,-0.005078776348710242,0.0,0.0,-0.11979162874085275,0.0,0.0,0.024665794811677088,2327203.2339506433,0.5902086012622711,8,2,5
24.666666666666664,1.0,0.5821432152817378,0.0,0.7065945945945946,-0.004794040802712769,0.0,0.0,-0.11287240086843826,0.0,0.0,0.08192837154805488,10363970.118834842,0.6069516351991175,9,2,5
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,2,10
0.0,1.0,,0.0,0.27927927927927926,0.0,0.0,0.0,0.0,1.0,0.0,0.5284688063445933,,,1,2,10
1.6666666666666665,1.0,0.8801022826804392,0.0,0.33344544544544547,-8.01480766987267e-05,0.0,0.0,-0.0030900046481062197,0.0,0.0,0.5538375715821687,1530.0789347843984,0.18862510301083588,2,2,10
1.0,1.0,0.924267959867766,0.0,0.3823903903903904,-0.0002879076452099132,0.0,0.0,-0.015402345168776371,0.0,0.0,0.5417644717240148,8832.362577638512,0.354662226899083,3,2,10
1.5,1.0,0.7181102647903674,0.0,0.7317957957957958,-0.005357780301801071,0.0,0.0,-0.06851272625033264,0.0,0.0,0.13100649168902015,87629.87200883425,0.6251744953399965,4,2,10
0.0,1.0,0.8587203953287503,0.0,0.5517117117117117,-0.002146252301572013,0.0,0.0,-0.03403210507816593,0.0,0.0,0.26772240329034347,941658.7451916116,0.3393720257483936,5,2,10
0.0,1.0,0.7209570851189872,0.0,0.5583343343343343,-0.002521357859979048,0.0,0.0,-0.04228476371953163,0.0,0.0,0.05488457460582414,203162.60002115238,0.4747811703843828,6,2,10
1.6666666666666665,1.0,0.6679285318385699,0.0,0.7544504504504504,-0.006177253358800629,0.0,0.0,-0.08052944891480526,0.0,0.0,0.030879886664303323,342686.1325201087,0.5432903833067758,7,2,10
12.999999999999998,1.0,0.8558496593925499,0.0,0.5640440440440441,-0.0021847531649068497,0.0,0.0,-0.05279630528370914,0.0,0.0,0.2980883322698582,7590216.314732992,0.5523735148417632,8,2,10
9.166666666666666,1.0,0.6229120884327041,0.0,0.758926926926927,-0.006282040343102072,0.0,0.0,-0.07301228610327201,0.0,0.0,0.0806844756512386,2838868.7743990486,0.6053414180546616,9,2,10
254.33333333333331,1.0,0.8751482085171947,0.29929696861007477,0.5168188188188189,0.21551909980931988,0.4510972883835591,0.46070602154986684,0.4595927896940097,1.0000000000000016,0.4607060215498668,0.5747258029988974,11321.30243953205,0.1434776244974311,0,2,100
0.0,1.0,,0.0,0.24684684684684685,0.0,0.0,0.0,0.0,1.0,0.0,0.4968368412737192,,,1,2,100
