,0,1,2,3,cluster
0,0.4351145038167938,0.4708969465648855,0.5806297709923663,0.5276717557251908,30
1,0.4923664122137405,0.4279580152671755,0.4332061068702289,0.3707061068702289,30
2,0.3005725190839694,0.3897900763358778,0.4518129770992365,0.3955152671755724,30
3,0.3315839694656488,0.4055343511450381,0.4770992366412213,0.4098282442748091,30
4,0.3225190839694656,0.407442748091603,0.4985687022900762,0.4136450381679388,30
5,0.3129770992366412,0.411736641221374,0.5233778625954197,0.4599236641221373,30
6,0.3668893129770992,0.474236641221374,0.5505725190839694,0.4713740458015267,30
7,0.4451335877862595,0.5295801526717556,0.6273854961832059,0.5467557251908397,30
8,0.4875954198473281,0.513358778625954,0.6436068702290076,0.6030534351145036,44
9,0.5224236641221374,0.5257633587786259,0.4952290076335876,0.4842557251908396,30
10,0.444179389312977,0.5157442748091602,0.5706106870229006,0.47662213740458,30
11,0.4193702290076335,0.4661259541984732,0.5639312977099237,0.5209923664122137,30
12,0.4365458015267175,0.4957061068702289,0.5877862595419846,0.5219465648854962,30
13,0.45706106870229,0.5038167938931297,0.6068702290076337,0.5534351145038168,30
14,0.4794847328244274,0.47662213740458,0.5882633587786258,0.4813931297709923,30
15,0.3549618320610686,0.4460877862595419,0.480916030534351,0.4160305343511449,30
16,0.4107824427480915,0.4475190839694656,0.5458015267175571,0.4704198473282441,30
17,0.381679389312977,0.5066793893129771,0.5567748091603054,0.4489503816793893,30
18,0.4646946564885496,0.5176526717557252,0.6049618320610686,0.5176526717557252,30
19,0.3854961832061068,0.4833015267175571,0.5667938931297708,0.5357824427480916,30
20,0.513358778625954,0.5963740458015268,0.6526717557251906,0.5720419847328244,44
21,0.5486641221374045,0.6054389312977099,0.6006679389312977,0.5458015267175571,44
22,0.5252862595419847,0.552003816793893,0.5586832061068702,0.5257633587786259,44
23,0.5291030534351144,0.5448473282442747,0.5896946564885496,0.5916030534351143,44
24,0.5162213740458014,0.5009541984732824,0.5901717557251908,0.5310114503816793,30
25,0.4446564885496182,0.515267175572519,0.5830152671755725,0.5171755725190839,30
26,0.4856870229007634,0.5329198473282443,0.5820610687022901,0.5596374045801525,30
27,0.5238549618320609,0.5424618320610687,0.5901717557251908,0.5596374045801525,44
28,0.480916030534351,0.4751908396946565,0.5968511450381679,0.5219465648854962,30
29,0.4833015267175571,0.5100190839694656,0.5601145038167937,0.4928435114503817,30
30,0.4184160305343511,0.482824427480916,0.5658396946564884,0.498091603053435,30
31,0.4427480916030533,0.4561068702290075,0.498091603053435,0.4833015267175571,30
32,0.4756679389312976,0.4804389312977098,0.5744274809160304,0.5181297709923663,30
33,0.4532442748091602,0.4928435114503817,0.5992366412213739,0.5100190839694656,30
34,0.3993320610687022,0.5372137404580152,0.6474236641221374,0.5768129770992365,30
35,0.4799618320610686,0.5811068702290075,0.6922709923664121,0.640267175572519,44
