,0,1,2,3,cluster
0,0.1728310502283105,0.0079768177028451,0.0611556023884791,0.0638145416227608,9
1,0.1462416578854935,0.0212715138742536,0.026589392342817,0.0478609062170706,18
2,0.1489005971197752,0.0452019669827889,0.0319072708113804,0.0717913593256059,18
3,0.1701721109940288,0.0106357569371268,0.0425430277485072,0.0478609062170706,18
4,0.1675131717597471,0.0,0.0398840885142255,0.053178784685634,18
5,0.1435827186512118,0.0053178784685634,0.0319072708113804,0.0106357569371268,18
6,0.106357569371268,0.0132946961714085,0.0452019669827889,0.0,18
7,0.1143343870741131,0.0053178784685634,0.0159536354056902,0.0584966631541974,18
8,0.1489005971197752,0.0292483315770987,0.0452019669827889,0.0877449947312961,18
9,0.2180330172110994,0.0106357569371268,0.0372251492799438,0.0584966631541974,9
10,0.2020793818054092,0.0079768177028451,0.0398840885142255,0.0186125746399719,9
11,0.1648542325254654,0.0053178784685634,0.0345662100456621,0.0638145416227608,18
12,0.1834668071654373,0.0106357569371268,0.0319072708113804,0.0611556023884791,9
13,0.079768177028451,0.0079768177028451,0.1169933263083948,0.1223112047769582,18
14,0.1010396909027046,0.0212715138742536,0.0372251492799438,0.0319072708113804,18
15,0.1621952932911837,0.0106357569371268,0.0425430277485072,0.0372251492799438,18
16,0.1728310502283105,0.0053178784685634,0.0425430277485072,0.0824271162627327,9
17,0.1409237794169301,0.0478609062170706,0.0398840885142255,0.0239304531085353,18
18,0.1356059009483667,0.0106357569371268,0.0372251492799438,0.0319072708113804,18
19,0.1781489286968739,0.0079768177028451,0.0478609062170706,0.1276290832455216,9
20,0.1356059009483667,0.0132946961714085,0.026589392342817,0.1621952932911837,18
21,0.1435827186512118,0.0079768177028451,0.0691324200913242,0.053178784685634,18
22,0.1941025641025641,0.0053178784685634,0.0372251492799438,0.0186125746399719,9
23,0.2020793818054092,0.0,0.0319072708113804,0.0186125746399719,9
24,0.1568774148226203,0.0079768177028451,0.0584966631541974,0.0398840885142255,18
25,0.1462416578854935,0.0106357569371268,0.0505198454513523,0.0159536354056902,18
26,0.1834668071654373,0.0053178784685634,0.079768177028451,0.0505198454513523,9
27,0.2233508956796628,0.0079768177028451,0.0319072708113804,0.0505198454513523,9
28,0.0824271162627327,0.0159536354056902,0.0771092377941693,0.0478609062170706,18
29,0.345662100456621,0.0106357569371268,0.026589392342817,0.0132946961714085,9
30,0.0319072708113804,0.0,0.0239304531085353,0.0106357569371268,18
31,0.0584966631541974,0.0,0.0159536354056902,0.026589392342817,18
32,0.0398840885142255,0.0053178784685634,0.0212715138742536,0.0132946961714085,18
33,0.0478609062170706,0.0026589392342817,0.0132946961714085,0.0159536354056902,18
34,0.0478609062170706,0.0026589392342817,0.0079768177028451,0.0132946961714085,18
35,0.0452019669827889,0.0053178784685634,0.0345662100456621,0.0106357569371268,18
36,0.0505198454513523,0.0053178784685634,0.1701721109940288,0.0824271162627327,18
37,0.1169933263083948,0.0,0.0292483315770987,0.0398840885142255,18
38,0.2339866526167896,0.0079768177028451,0.026589392342817,0.0319072708113804,9
39,0.2472813487881981,0.0106357569371268,0.0452019669827889,0.0159536354056902,9
40,0.1249701440112399,0.0744502985598876,0.026589392342817,0.1116754478398314,18
41,0.1356059009483667,0.0106357569371268,0.0691324200913242,0.0212715138742536,18
42,0.1621952932911837,0.0106357569371268,0.0398840885142255,0.0212715138742536,18
43,0.1675131717597471,0.026589392342817,0.026589392342817,0.0611556023884791,18
44,0.1914436248682824,0.0053178784685634,0.0505198454513523,0.1010396909027046,9
45,0.2260098349139445,0.0106357569371268,0.0319072708113804,0.053178784685634,9
46,0.1994204425711275,0.0079768177028451,0.0319072708113804,0.0904039339655778,9
47,0.1781489286968739,0.0425430277485072,0.0505198454513523,0.1036986301369863,9
48,0.159536354056902,0.0159536354056902,0.1116754478398314,0.0664734808570425,18
49,0.2685528626624517,0.0159536354056902,0.0771092377941693,0.0930628731998595,9
