connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,3
0,1.0,,0.0,0.5480225988700564,0.0,0.0,0.0,0.0,1.0,0.0,0.7402854847084714,,,1,2,3
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,5
0,1.0,,0.0,0.4105263157894737,0.0,0.0,0.0,0.0,1.0,0.0,0.6407232755171874,,,1,2,5
0,1.0,,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.47809144373375745,,,2,2,5
0,1.0,,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,1.0,0.0,0.5374838498865699,,,3,2,5
0,1.0,,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.816496580927726,,,4,2,5
0,1.0,,0.0,0.6689655172413793,0.0,0.0,0.0,0.0,1.0,0.0,0.8179031221614081,,,5,2,5
0,1.0,,0.0,0.4105263157894737,0.0,0.0,0.0,0.0,1.0,0.0,0.6407232755171874,,,6,2,5
0,1.0,,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.6969320524371696,,,7,2,5
0,1.0,,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.6324555320336759,,,8,2,5
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,10
0,1.0,,0.0,0.4461538461538462,0.0,0.0,0.0,0.0,1.0,0.0,0.6679474875720741,,,1,2,10
0,1.0,,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.39440531887330776,,,2,2,10
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,100
0,1.0,,0.0,0.3251505016722408,0.0,0.0,0.0,0.0,1.0,0.0,0.5702196959701066,,,1,2,100
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,500
0,1.0,,0.0,0.32438038038038036,0.0,0.0,0.0,0.0,1.0,0.0,0.569544010924863,,,1,2,500
0,1.0,,0.0,0.3026372745490982,0.0,0.0,0.0,0.0,1.0,0.0,0.5501247808898434,,,2,2,500
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,2,1000
0,1.0,,0.0,0.3214194194194194,0.0,0.0,0.0,0.0,1.0,0.0,0.5669386381429823,,,1,2,1000
0,1.0,,0.0,0.3133713713713714,0.0,0.0,0.0,0.0,1.0,0.0,0.5597958300767981,,,2,2,1000
0,1.0,,0.0,0.3208908908908909,0.0,0.0,0.0,0.0,1.0,0.0,0.5664723213810988,,,3,2,1000
