connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,3,3
0.0,1.0,,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.7367883976130072,,,1,3,3
0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,5,3,3
0.0,1.0,,0.0,0.5460992907801419,0.0,0.0,0.0,0.0,1.0,0.0,0.7389853116132565,,,6,3,3
0.0,1.0,,0.0,0.5521628498727735,0.0,0.0,0.0,0.0,1.0,0.0,0.7430766110387095,,,7,3,3
0.0,1.0,,0.0,0.5471698113207547,0.0,0.0,0.0,0.0,1.0,0.0,0.7397092748646287,,,8,3,3
0.0,1.0,,0.0,0.5487179487179488,0.0,0.0,0.0,0.0,1.0,0.0,0.7407549856180171,,,9,3,3
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,3,5
0.0,1.0,,0.0,0.4235294117647059,0.0,0.0,0.0,0.0,1.0,0.0,0.6507913734559685,,,1,3,5
0.0,1.0,,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.6324555320336759,,,6,3,5
0.0,1.0,,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.6831300510639732,,,7,3,5
0.0,1.0,,0.0,0.4256410256410256,0.0,0.0,0.0,0.0,1.0,0.0,0.6524116994973539,,,8,3,5
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,3,10
0.0,1.0,,0.0,0.43157894736842106,0.0,0.0,0.0,0.0,1.0,0.0,0.6569466853317864,,,1,3,10
0.0,1.0,,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,,,2,3,10
101.16666666666666,1.0,0.35663170108257064,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,104.50873806106178,0.7490540660357675,0,3,100
0.0,1.0,,0.0,0.3206060606060606,0.0,0.0,0.0,0.0,1.0,0.0,0.5662208585049305,,,1,3,100
101.16666666666666,1.0,0.35663170108257064,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,104.50873806106178,0.7490540660357675,0,3,500
0.0,1.0,,0.0,0.32370340681362725,0.0,0.0,0.0,0.0,1.0,0.0,0.5689493886222458,,,1,3,500
101.16666666666666,1.0,0.35663170108257064,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,104.50873806106178,0.7490540660357675,0,3,1000
0.0,1.0,,0.0,0.3214194194194194,0.0,0.0,0.0,0.0,1.0,0.0,0.5669386381429823,,,1,3,1000
