,0,1,2,3,4,5,6,7,cluster
0,0.207528673853896,0.6677694814532583,0.8017989082901451,0.6393885090725182,0.0335279036813704,0.2833973990768578,0.0859041875155075,0.874580193351564,3
1,0.5681794515320744,0.0658595390125006,0.888728962834546,0.9285887662086704,0.6807206099222057,0.5437883101797627,0.1880146045596932,0.6185214878823331,0
2,0.565824220116701,0.0634150210724862,0.8951794657313336,0.9340298795068942,0.6797476250093362,0.543273434455675,0.19524206641445,0.611225002103111,0
3,0.6920681769562473,0.6216819258315645,0.2180142090228006,0.2757332751091966,0.8020051564593386,0.5799285021262625,0.502193427434873,0.3309008234875555,4
4,0.6865014621524498,0.6090507063886269,0.2244755398793965,0.2921672431033851,0.808543073282209,0.5821995352562748,0.4789612051787374,0.3361420609051996,4
5,0.2022670906952448,0.655839527978976,0.8040989523203061,0.6460017093859146,0.0472408971004905,0.2844313990776263,0.0897477039783333,0.8775809731977359,3
6,0.5733280950175405,0.0490622625118594,0.8835820629651687,0.923461378443812,0.6778471157854157,0.5581979359502421,0.2006847073312663,0.6276483696269883,0
7,0.6863972793802191,0.6058055541456083,0.2274637263472268,0.2939553901410488,0.801444552360645,0.575581865199862,0.4773616186281456,0.3477824433025684,4
8,0.6888491210573656,0.6119605170760869,0.2329815865508824,0.2976650551654282,0.8046466864103641,0.5785058108634683,0.4815206443072652,0.3375195107790883,4
9,0.2061690752239449,0.6646815367050661,0.8000887301643232,0.6353954754095811,0.0250942367774875,0.284595616083318,0.0928016952857356,0.8828069351577086,3
10,0.6817869733154915,0.5999577842866801,0.2237198278065187,0.2949445278983993,0.8162978390921923,0.5742988339516549,0.4878573322116046,0.3365997932113415,4
11,0.2111785222507272,0.6685720104424301,0.7934232382208102,0.6429503406139724,0.0287788613907748,0.2807152198185742,0.0842853040441255,0.880434031454569,3
12,0.5750455893811246,0.0724098186196179,0.8956542204323171,0.9269759951430252,0.6756801674806151,0.5427624208143104,0.1905085993263581,0.6118097324282598,0
13,0.5608408016607688,0.0652173826965561,0.8942322701402982,0.9408659962968464,0.6761333869618408,0.5300877918485973,0.1825415051594489,0.6322178760613429,0
14,0.5575499202420268,0.0632351345832931,0.8787092296988748,0.9226044205095696,0.6615641359830149,0.5481493208929037,0.1771147620317496,0.6286986168650677,0
15,0.7007371516853925,0.6157372973496701,0.2331170221241719,0.2994760971479597,0.8147120635246327,0.5853118637456932,0.4809630831845599,0.3438031206773797,4
16,0.694812358769514,0.6130547790759286,0.233440665500919,0.2910165834660022,0.8128312396306159,0.588710209995563,0.489219354538896,0.3403323223567327,4
17,0.5723427733986701,0.0643799133684337,0.8845738549542335,0.9325560401881616,0.6804121637388394,0.5474872773520343,0.1836661964452714,0.6178211488662746,0
18,0.6984498048840109,0.622601986385439,0.2247544079378613,0.2959087124957948,0.8130046342472753,0.5948309143547236,0.4727839862903788,0.3358760337499806,4
19,0.6916563400118991,0.6121064262002354,0.2329275356110859,0.2906919157466558,0.8119562963755882,0.5807237447047745,0.4886317664910484,0.3408754108026952,4
20,0.7015010359316491,0.6025552257082023,0.227183504960503,0.285609270007495,0.8093426430770901,0.5782399536492957,0.4771647284399216,0.3410053986406405,4
21,0.2155223009816648,0.6651608813721301,0.7979555183136194,0.6383050162466953,0.0272122389506714,0.2795479542632003,0.0819852699840788,0.8781273559791294,3
22,0.5677856828709686,0.064625718149835,0.888733417095403,0.9298242006762508,0.6803410561824393,0.5450201090698539,0.1880721484826222,0.6173586707135663,0
23,0.6916427266046191,0.6114270512542878,0.2321169265999834,0.2932145830123535,0.8098583554044805,0.5834688756837842,0.4868259972114445,0.342089559904868,4
24,0.6483632023612257,0.6783347843409273,0.9260452071583252,0.6674356779450554,0.2342265508700467,0.249290848981972,0.2273461581552247,0.075877914697582,1
25,0.6901830271083813,0.6111237426393716,0.2340903945028247,0.2837518277162492,0.8193260142964914,0.5930508584175194,0.4910578960599296,0.3399391700820867,4
26,0.2144016245593415,0.6729664044602021,0.7955620928162738,0.6308005947438142,0.0349741637685198,0.2846400661032759,0.0790029124895753,0.8694187641401316,3
27,0.6913783778661505,0.6118355651911087,0.2323275589074648,0.2926043973256049,0.8102430449466888,0.5838176751889739,0.4865153957550215,0.3417129267704451,4
28,0.2031456884688889,0.6729886677343692,0.7996969695183054,0.6452264167709273,0.0264954331862047,0.2808838759939569,0.0845997515230507,0.8749436622369909,3
29,0.1927647735313843,0.6817763158908831,0.8200092879231229,0.6295968154023941,0.0190922316780271,0.2731123036652595,0.0775822068787757,0.9133850433496636,3
30,0.5735954123124652,0.0658047789998272,0.8834736400148252,0.9228135655713736,0.6811069601622216,0.5392914660770985,0.1907570282053687,0.6197855835379357,0
31,0.5587586500263562,0.0737548622017977,0.8978746983504954,0.934997877371736,0.6902460261722211,0.550407873759051,0.1787386915918363,0.6243031665437545,0
32,0.5629751025252971,0.0547429235850017,0.8931327454021784,0.9420089983452168,0.6758063486343374,0.5465238517809005,0.1745838056675664,0.6133832712814615,0
33,0.6921155024082679,0.6122080300992401,0.2314204747980326,0.2934794169831397,0.8109141779518063,0.5833444717933722,0.4861393696454297,0.342215854477242,4
34,0.6910753337513597,0.6116290226504217,0.231379021077088,0.2934667612100446,0.8101627723915023,0.5850484718628244,0.4870417289012572,0.341733111179401,4
35,0.6886663131595885,0.6091751788725421,0.2329351799429027,0.2954926785017573,0.8095725479516424,0.5816011336328144,0.489432667860761,0.3429334172731312,4
36,0.5646123342715527,0.0650089751357698,0.8852657698445652,0.9255384563055674,0.6791149420158027,0.5473928372605825,0.1903613661039088,0.6130327000287781,0
37,0.6888745926699239,0.6202140249934025,0.2248542935178123,0.2939454467629018,0.814213318793637,0.5828405981859449,0.4844137451244119,0.3396949967713725,4
38,0.2112043570736274,0.6794753129504698,0.793284463335545,0.6375905111717917,0.0350123624630159,0.2851319269015897,0.0976081184132383,0.8673243222179354,3
39,0.6856782991305704,0.614268891377021,0.2279554938252914,0.2923980224261,0.8089767800277075,0.5831154415024837,0.4903141313609394,0.3492321768046246,4
40,0.6909920822157221,0.6170003972107488,0.2286632886948099,0.2856488161635995,0.8230036384492303,0.5868065343463403,0.4953726125654167,0.3460834326845748,4
41,0.6916155017286691,0.6114040182333164,0.2323044357543034,0.2942415186026116,0.8117977326111951,0.5834611732426838,0.4872166154230942,0.3405284399139202,4
42,0.6916500281966114,0.6111878977033519,0.2328540506377566,0.2918662156048875,0.811349917585759,0.5844334641442044,0.4866744935317988,0.3423809544398434,4
43,0.5685439560666974,0.0659345546202742,0.8866508333257825,0.9276505659532738,0.6813813503479073,0.5463782526094398,0.1894730704011639,0.6189511665181069,0
44,0.5719241210083763,0.0653788754693318,0.8881837386196911,0.9262742105273276,0.6789361087842111,0.5408758236076752,0.1867903687463855,0.6140502483673771,0
45,0.2081044561262753,0.6695085956595204,0.7945245652867389,0.6413255887766219,0.0303238893615501,0.2845011627201825,0.0892873092794476,0.8747154734029605,3
46,0.6931656933038783,0.6168409821965397,0.2435265453695224,0.2997878404455052,0.804310263716024,0.5899144486072387,0.4970125421181888,0.3385318687811393,4
47,0.558211769842401,0.0530090661330485,0.8803417535610394,0.9334178960536026,0.690789082974772,0.5344380969487558,0.1862214845910022,0.6086808380569798,0
48,0.6900570023813366,0.6089778053536016,0.2401065184319379,0.2928505474947676,0.8071551739623706,0.5911261190460669,0.4945359047132374,0.3429396225317618,4
49,0.2128168246616163,0.6568044034566772,0.79722654331976,0.6241980025164007,0.0286325843762343,0.2788451803951487,0.1020556558061021,0.8903364500257487,3
50,0.3749465301130641,0.5776999239509496,0.1987289997721188,0.5470041852125281,0.1741357266242189,0.4916076566312033,0.5834727062005725,0.9653898630370864,2
51,0.692656442457939,0.6119173285304916,0.2328988107903372,0.2926234835082665,0.8109119819576934,0.5850215852807075,0.4874778810851912,0.3411762962465132,4
52,0.6922291914079303,0.612005509947486,0.2331320396849633,0.2926661978693146,0.8119137740148747,0.5843594937719346,0.4867991492744783,0.3404051006107903,4
53,0.6895922320603982,0.6238614872813157,0.2445811985381278,0.3016375919998914,0.8132221252041258,0.5890054757999899,0.4793089509784708,0.3430886677241751,4
54,0.6978083606559131,0.617010766262728,0.237853779833356,0.2978568581204263,0.8086176532583236,0.5794188595793061,0.485479278114093,0.3448397978184882,4
55,0.692873916735698,0.612001405822485,0.232725367709579,0.2925884556375381,0.810851289646889,0.584850313270591,0.4875674368609888,0.3412455853782221,4
56,0.6978169691270049,0.6070809306462308,0.2296878810297677,0.2980125587521954,0.8083804580611931,0.5845685825920668,0.491729773484059,0.3469780171051915,4
57,0.6945234096169088,0.6115777890999374,0.2319933733344544,0.2933241425560267,0.8102973197766659,0.5857997197714143,0.4869201780222149,0.3419139108806774,4
58,0.5727725603575327,0.0656772680114708,0.8898414173033639,0.9268062604213758,0.6847563461295062,0.5385485765560271,0.187260121096763,0.612932005726479,0
59,0.572374013776831,0.0751900013167859,0.8896146517181386,0.9398076618653558,0.6682029180613045,0.5597416089535469,0.1978094356597218,0.5983554817161989,0
60,0.5340932420241101,0.0787005242361819,0.875003508577616,0.90973188572377,0.6692846495741598,0.5388218247941923,0.1840733021136352,0.5980999986220632,0
61,0.698110835173173,0.6081728686864795,0.2393621554678132,0.2898087171529702,0.8126459132989555,0.5885741651655915,0.4885166753032773,0.3440833383328293,4
62,0.5607443985648566,0.0607693769339553,0.8917073568847577,0.9327057295936328,0.6764876610588666,0.5516751295377614,0.1830695992439561,0.6151537349039335,0
63,0.2095388700678943,0.6670511944597443,0.7956121629699329,0.6408535184050654,0.0300415933715641,0.2871616779726698,0.0862043182640922,0.8775175897413903,3
64,0.6803552524809329,0.5981904788407643,0.2273326046799798,0.3057172082860569,0.8248632027946989,0.5817501426349097,0.4923150564634776,0.3359099531056375,4
65,0.2091259851952554,0.672679271068444,0.7986819816808503,0.6377265677300998,0.0257231882636076,0.2792689255917975,0.0887221172504304,0.8796018623246752,3
66,0.6973984226653559,0.6114039312064267,0.236927165761544,0.2971248024990776,0.8157082951985806,0.5904872561861818,0.4914272559109985,0.3388614576968591,4
67,0.5682672532597497,0.072056105089043,0.8928345571603921,0.9335062442374684,0.6919905966558711,0.5537790736064414,0.1909496993051766,0.6119546797394694,0
68,0.7031897154089304,0.6181781855053858,0.2284623070371599,0.2960896231415207,0.8172344034685016,0.5838787762098039,0.4954220500761954,0.3277134678610849,4
69,0.651193457803731,0.671242566913802,0.9344924372366504,0.671440961353294,0.2328012754111502,0.251100335690364,0.2248348376599284,0.0813298805262962,1
70,0.5702449085576552,0.0572544371026844,0.8841678403929902,0.9259459635173904,0.6683238666291981,0.5383731611768927,0.1816796058044324,0.5983667893337021,0
71,0.5964215741127987,0.0727502261201253,0.8933936872988251,0.9518117598918068,0.6614126984892785,0.5760673372435199,0.2014959963084709,0.6412919632622582,0
72,0.5668674507091279,0.0612989405762503,0.8925284123431888,0.9309425601937372,0.6847767126738082,0.5456806892314703,0.1932902391414299,0.6155446509189484,0
73,0.2057181862470353,0.6642415991705773,0.7925682228232411,0.6405945707268367,0.0359565005931483,0.2865946148114901,0.0903828611029933,0.877027460873643,3
74,0.2231768027009967,0.6655658053654094,0.7744689144161965,0.6160123991180181,0.0282204426454589,0.2924976483058347,0.0743172068934105,0.8913507041561899,3
75,0.651664322400846,0.6681632537459384,0.9376233733330924,0.6711726397377612,0.2349719444981327,0.2489174558742126,0.2243115647667914,0.0811193979128486,1
76,0.2298890819196845,0.6699364158562878,0.7819527022908248,0.632780779735346,0.0219177843502225,0.2927387877864627,0.0758925598343465,0.8650435300183125,3
77,0.367117158205973,0.589016655240323,0.1834994931022857,0.5468006338106911,0.1597773344848332,0.5046632002387765,0.6046504968651677,0.9589199216137207,2
78,0.5638164057755901,0.0704640417762526,0.8871403612922256,0.923712083937036,0.6811519731534366,0.5484811596400259,0.183323201807576,0.6165936867678476,0
79,0.5563361697344071,0.0517850635830306,0.8985473122486674,0.9312961060220244,0.6848556372036401,0.5571854504971551,0.1898111787645969,0.5998440938200966,0
80,0.6939178097382255,0.6057672999949512,0.2280720833558084,0.298777403906705,0.8058402848712287,0.5922029538460114,0.4831673364514248,0.3394765365495683,4
81,0.6981925478888469,0.6174088166037328,0.2387749566185802,0.2915201258200331,0.8071255348567252,0.5919027513371368,0.5025145989223716,0.337694463389846,4
82,0.6800122532616033,0.6033958797057115,0.2251566652426536,0.2825397060011699,0.7947308983922309,0.5883895849367193,0.4703342963452896,0.3255136547771927,4
83,0.2086029654550629,0.6684455792513051,0.794239831276222,0.6397158629740725,0.0320344883628324,0.2860144841374217,0.089187964370701,0.8786419317823825,3
84,0.653874577654501,0.675571082112753,0.9389309027457432,0.6760248514610376,0.2356557882910723,0.2428183063697487,0.2282202315419869,0.0790922593755884,1
85,0.2009753628494687,0.6781191060152587,0.7950909537649923,0.6369447834417419,0.0258401323438675,0.2860498795641318,0.0859516190244145,0.8738273629127011,3
86,0.55842537805201,0.0662865132641946,0.8903350582129392,0.9318588020423404,0.6905583206122475,0.552308951956689,0.1938364537628654,0.6206577869867321,0
87,0.7018425602529547,0.6107317348864163,0.2320396159263314,0.2866740572622427,0.819028336728873,0.580693951111176,0.4963004794570538,0.3430273954378853,4
88,0.5680915529788122,0.070881643828325,0.8966566662271325,0.9165748797041572,0.6831379866677156,0.5486294155603904,0.196555125568926,0.6109930411909259,0
89,0.2148434820221257,0.6599871307561,0.7933565230904808,0.6345396051927655,0.034271841069606,0.2761316761643475,0.0866035440556302,0.8866536109004914,3
90,0.6901962632572879,0.5976297537536728,0.2316471009054647,0.2964541522079233,0.8090739373677962,0.5762199122317876,0.4982648278893385,0.3519500535840572,4
91,0.6532203880379652,0.6691864558379533,0.937750183870225,0.6704921784890322,0.2344823761920784,0.2485117395944354,0.2269245534302379,0.0832767981034472,1
92,0.2166886456850391,0.6805177539591595,0.7856363739454862,0.6468549900780834,0.0262216106044532,0.298758051425494,0.0862266666776272,0.8941417870747759,3
93,0.5593776269332613,0.0504479486467295,0.8953437266200468,0.9198965919298072,0.6860205921973725,0.5370989541017922,0.1976476721042339,0.6054728420589258,0
94,0.69644163671149,0.6158976582366273,0.2359176925211656,0.2927264062484092,0.8100690615768023,0.5898038578757286,0.4866237403629494,0.3417027054849476,4
95,0.2032445012118558,0.6712658083515382,0.785833887398714,0.645961582996324,0.0322615732144944,0.2971948652604194,0.0911746419486709,0.8777041041927789,3
96,0.6922030098040973,0.6165613895885809,0.2394811687106784,0.2954506783337446,0.8127272233479717,0.583398825874082,0.493949950233033,0.3406775578448802,4
97,0.6944496322753003,0.6128130347146068,0.2344029969760439,0.2919582790898504,0.8126750376457662,0.5876440354407318,0.4888337615480587,0.339736613683356,4
98,0.2061508594777324,0.6798918740846629,0.7894056669548176,0.6423141635175813,0.0414430841577798,0.2996897443439119,0.0857163894735211,0.8849275132110825,3
99,0.6820272736196755,0.6319313554910669,0.2137207743794526,0.2944558633663924,0.8006625170029675,0.5879440784935812,0.4629547500474994,0.3594176845858727,4
100,0.695749404365774,0.6124796870589498,0.2333386157951164,0.2909243788280584,0.8133591142953754,0.5886370582045019,0.4903502455066142,0.3412155509570528,4
101,0.5813652574755804,0.0628582699112743,0.9026044960989216,0.9430141558551144,0.6879372807687342,0.524164531694814,0.2011034716838383,0.6066706245954213,0
102,0.6930479986483249,0.6150266108801471,0.2331667083393859,0.2956438172920984,0.8161938877379823,0.5915095831191193,0.490030130051497,0.3362851271339713,4
103,0.572380396326686,0.0678126848664387,0.8879776581120336,0.925075912607658,0.6780124869776687,0.5431604902264144,0.1954398227483327,0.6235338370940371,0
104,0.5654035483069744,0.0620142244709088,0.8918475916168358,0.9292888874727732,0.6842868775163558,0.5466378504734593,0.1875400196618702,0.6142184985075342,0
105,0.5743690518130616,0.0510026028580623,0.8866933918914307,0.9275707977459506,0.6973710451631091,0.5430380778901833,0.1899867978117618,0.6121885126611155,0
106,0.565551402344892,0.0624230461968151,0.8955619382667214,0.9318939283529556,0.6901995261959942,0.5489625827081199,0.1871762820073647,0.6151221010877226,0
107,0.6484204484500948,0.6823253079340511,0.955699152388608,0.6528720131644984,0.212261157778799,0.2467198847377377,0.2372795042077917,0.0902322477517656,1
108,0.6946320137670303,0.6131168789255339,0.2390071530675109,0.2877042925276574,0.8172902880548156,0.5842007938657994,0.4893580036479131,0.3348920485531538,4
109,0.3712696642547009,0.5937669472277403,0.1830480698236011,0.5474634132888611,0.1695728531553749,0.511503070504436,0.606461157389203,0.9601064397691286,2
110,0.6947804615862456,0.6132589445788657,0.2346796206327426,0.2918646029160293,0.8131950597189584,0.5882876481355402,0.4889495476738036,0.3395295468714912,4
111,0.7040295982176974,0.6153306707257943,0.2228162055085595,0.2838529734237171,0.811732130172592,0.5804147265093236,0.4794627985195263,0.3388303331528863,4
112,0.6953976710822267,0.6138572511649633,0.2340176153174196,0.2909708315870074,0.8132020481784697,0.5892835847390437,0.4895350492658102,0.3402681189480283,4
113,0.5641676240262902,0.0597747425031998,0.8934984661084582,0.9293637608250211,0.6849055114473398,0.5443850069683466,0.190047699119943,0.6130161779006721,0
114,0.6918853508991505,0.617677397252996,0.2396690747134518,0.2959530232598928,0.8129193981798062,0.5926869194852281,0.4898816080951009,0.3408402236421053,4
115,0.6536000932876469,0.6715504828482861,0.9382207919295444,0.6745662068033341,0.2305823053704343,0.2459492544890178,0.2245112138225136,0.0830845076860021,1
116,0.6602447211648895,0.6685762420995122,0.9323832010920954,0.6676846208639933,0.2277009459489884,0.248166692882776,0.2272592147753022,0.0883081989282825,1
117,0.6950298549638678,0.6089669907933974,0.2370559031403881,0.2940368100962984,0.8125411211274507,0.583901046442523,0.4957146259412331,0.335071139721488,4
118,0.554697786513316,0.0607883734986976,0.9003458161089328,0.9261697825288504,0.6986978610874123,0.5598239934092231,0.1987109223611299,0.6209795859408881,0
119,0.7007357420661487,0.6064553368614001,0.2380657300813042,0.2917849417168389,0.8249502763769353,0.5765551866786057,0.5010924432055168,0.3461486126317972,4
120,0.5660318601322737,0.0596180830777475,0.8935182088480804,0.9287761683397144,0.68657475601934,0.5442495135020623,0.1892550145151706,0.614650459350887,0
121,0.6951360443921395,0.6062648451459722,0.2364838515759774,0.2936775616392236,0.8191993407140422,0.591913457855007,0.4927812352633833,0.3345398636010979,4
122,0.6951582887701061,0.6128559899274005,0.2350281907797074,0.2921633704423602,0.8134595233050533,0.5887320734148911,0.4896770688496259,0.3389493329732029,4
123,0.561645991031912,0.0542919983780896,0.8925987162361821,0.9270353237427876,0.6856407288435298,0.5423686255892476,0.1888011380033657,0.6162914278922751,0
124,0.6990031454105676,0.6186450638039421,0.237474262125622,0.2962604950011621,0.8117849469552558,0.5845934505811399,0.4934608597010761,0.3431058241067402,4
125,0.230015206471615,0.694271837247145,0.7949960466536501,0.6587240861027793,0.0570879047693419,0.2767380709246078,0.092841133428154,0.8703001293772374,3
126,0.2198490181180659,0.6744634144989266,0.8009025694439824,0.6689409266329703,0.0102379378861188,0.3133758594132517,0.0865454269166807,0.8702590792499555,3
127,0.2072449993898314,0.6731273515432942,0.7908122731905841,0.6404450578463444,0.032275447046072,0.2855430061156436,0.0912988542891067,0.8784730413263986,3
128,0.562013693094116,0.061842829529544,0.9013285346132156,0.9183986166446464,0.6966773591132834,0.5329162757779746,0.1907042147442987,0.6077694437784998,0
