x,y,cluster,is_included,target,segment,stream
0.6262084499,0.5239698359,20,False,1,2,-1
0.7353797197,0.6050443926,20,False,1,2,-1
0.5999399225,0.4936480234,20,False,1,2,-1
0.5372289612,0.5595328581,20,False,1,2,-1
0.6798440956,0.5815133178,20,False,1,2,-1
0.6238817725,0.568519032,20,False,1,2,-1
0.6200574027,0.5681232228,20,False,1,2,-1
0.606771353,0.565404753,20,False,1,2,-1
0.6305306353,0.5806303588,20,False,1,2,-1
0.6640679067,0.6626074475,20,False,1,2,-1
0.5506073562,0.6562690633,20,False,1,2,-1
0.5685011188,0.6017931027,20,False,1,2,-1
0.6132843514,0.5818667189,20,False,1,2,-1
0.6010533735,0.5614444861,20,False,1,2,-1
0.5576807951,0.5314075693,20,False,1,2,-1
0.6679145668,0.5704567573,20,False,1,2,-1
0.6148796963,0.6153049851,20,False,1,2,-1
0.5773471632,0.5527551692,20,False,1,2,-1
0.6346161195,0.6120015006,20,False,1,2,-1
0.6358388988,0.5720987131,20,False,1,2,-1
0.5809825966,0.553396728,20,False,1,2,-1
0.6546890192,0.5243254117,20,False,1,2,-1
0.5737372043,0.5619544711,20,False,1,2,-1
0.6105182377,0.6325585694,20,False,1,2,-1
0.6220476035,0.5431709319,20,False,1,2,-1
0.6204299683,0.567947066,20,False,1,2,-1
0.6165312976,0.5963496387,20,False,1,2,-1
0.6125105613,0.5745268503,20,False,1,2,-1
0.6316716837,0.532662415,20,False,1,2,-1
0.620496839,0.5657451054,20,False,1,2,-1
0.6197357863,0.568121048,20,False,1,2,-1
0.6775853504,0.5628559157,20,False,1,2,-1
0.614493332,0.5782957369,20,False,1,2,-1
0.6914583767,0.586251067,20,False,1,2,-1
0.6087169733,0.5251692247,20,False,1,2,-1
0.6773582022,0.4374387665,20,False,1,2,-1
0.6248933252,0.5862728148,20,False,1,2,-1
0.6402279549,0.49685908,20,False,1,2,-1
0.6178273164,0.563560543,20,False,1,2,-1
0.6593625413,0.5893131514,20,False,1,2,-1
0.6048331628,0.6408814367,20,False,1,2,-1
0.5813827597,0.5685201194,20,False,1,2,-1
0.5723743148,0.5643184524,20,False,1,2,-1
0.6576642367,0.5839642902,20,False,1,2,-1
0.5803680226,0.5289826942,20,False,1,2,-1
0.5824495073,0.5743735286,20,False,1,2,-1
0.6801869409,0.6131965399,20,False,1,2,-1
0.687605348,0.5654884818,20,False,1,2,-1
0.6124097245,0.5206543901,20,False,1,2,-1
0.622297042,0.6162499252,20,False,1,2,-1
0.6328573127,0.5868175961,20,False,1,2,-1
0.6188600979,0.5184045844,20,False,1,2,-1
0.5853833286,0.5904777439,20,False,1,2,-1
0.618110721,0.5358625977,20,False,1,2,-1
0.6212239257,0.5678187542,20,False,1,2,-1
0.5591721189,0.5533956407,20,False,1,2,-1
0.6000959542,0.5479239046,20,False,1,2,-1
0.6707295068,0.5853985549,20,False,1,2,-1
0.6042536163,0.5278746459,20,False,1,2,-1
0.5967651542,0.5349981243,20,False,1,2,-1
0.8359543835,0.2865147586,20,False,2,2,-1
0.8288172582,0.2822152267,20,False,2,2,-1
0.8285168705,0.2722297433,20,False,2,2,-1
0.8233975434,0.2816030273,20,False,2,2,-1
0.8431265364,0.3093151087,20,False,2,2,-1
0.8407436027,0.2979116715,20,False,2,2,-1
0.83550964,0.2887656516,20,False,2,2,-1
0.8022037626,0.2428833178,20,False,2,2,-1
0.8282398346,0.3000755735,20,False,2,2,-1
0.8350097016,0.2856785573,20,False,2,2,-1
0.8321278908,0.2868224894,20,False,2,2,-1
0.8302342811,0.2905435309,20,False,2,2,-1
0.8565335903,0.3550919658,20,False,2,2,-1
0.8430734644,0.3185774791,20,False,2,2,-1
0.8327201746,0.2811441496,20,False,2,2,-1
0.8355467904,0.3037194104,20,False,2,2,-1
0.8321045391,0.3084212758,20,False,2,2,-1
0.8465783407,0.3216743599,20,False,2,2,-1
0.8726027368,0.3782228819,20,False,2,2,-1
0.8452356185,0.3239448259,20,False,2,2,-1
0.8478648065,0.3475639792,20,False,2,2,-1
0.8134985501,0.262311678,20,False,2,2,-1
0.8112896926,0.2550805483,20,False,2,2,-1
0.8338198269,0.2920234658,20,False,2,2,-1
0.8183058137,0.2745882877,20,False,2,2,-1
0.8315770033,0.2918592703,20,False,2,2,-1
0.8633193789,0.3573080624,20,False,2,2,-1
0.7994641849,0.2182441947,20,False,2,2,-1
0.8298065206,0.2928096473,20,False,2,2,-1
0.8057712638,0.2513703806,20,False,2,2,-1
0.8432953055,0.3066336101,20,False,2,2,-1
0.8334907803,0.296407814,20,False,2,2,-1
0.8292450187,0.2902542857,20,False,2,2,-1
0.8278057055,0.2911622546,20,False,2,2,-1
0.8260384072,0.2881491026,20,False,2,2,-1
0.834654119,0.2927030833,20,False,2,2,-1
0.7961238319,0.2245978024,20,False,2,2,-1
0.8553946648,0.3501139039,20,False,2,2,-1
0.8195890952,0.2690676192,20,False,2,2,-1
0.8295698194,0.2853566904,20,False,2,2,-1
0.8332689393,0.2899846135,20,False,2,2,-1
0.8396715479,0.3064302685,20,False,2,2,-1
0.8687263564,0.3746616864,20,False,2,2,-1
0.8392894293,0.3154066559,20,False,2,2,-1
0.8047236221,0.2188890158,20,False,2,2,-1
0.849601323,0.3262642244,20,False,2,2,-1
0.8302183595,0.2917070359,20,False,2,2,-1
0.8062722637,0.2510104552,20,False,2,2,-1
0.8389816116,0.296587233,20,False,2,2,-1
0.8226067703,0.2810549838,20,False,2,2,-1
0.8432560322,0.3187155774,20,False,2,2,-1
0.8627557541,0.3505173248,20,False,2,2,-1
0.821880745,0.2779178696,20,False,2,2,-1
0.8302650629,0.2918364351,20,False,2,2,-1
0.8325460984,0.2931434754,20,False,2,2,-1
0.8270191781,0.2985543177,20,False,2,2,-1
0.8710466652,0.3824745687,20,False,2,2,-1
0.8280052563,0.2960326651,20,False,2,2,-1
0.8324707361,0.301666422,20,False,2,2,-1
0.8327244203,0.2932478646,20,False,2,2,-1
0.8313434864,0.3043772801,20,False,2,2,-1
0.8313158889,0.2986945908,20,False,2,2,-1
0.8112758938,0.2529688409,20,False,2,2,-1
0.3450530508,0.7082973136,20,False,3,2,-1
0.4151654361,0.7821907605,20,False,3,2,-1
0.4114408417,0.8049747998,20,False,3,2,-1
0.4252565501,0.7604908469,20,False,3,2,-1
0.4011310709,0.8058479723,20,False,3,2,-1
0.412468316,0.7836826567,20,False,3,2,-1
0.4011936959,0.7594730518,20,False,3,2,-1
0.4311624046,0.8415599667,20,False,3,2,-1
0.4115522929,0.7775715365,20,False,3,2,-1
0.4187191386,0.8456550697,20,True,3,2,-1
0.414784379,0.7763841089,20,True,3,2,-1
0.4166716201,0.7969933724,20,True,3,2,-1
0.4102488441,0.7603364378,20,True,3,2,-1
0.4273189289,0.7643543362,20,True,3,2,-1
0.420546939,0.7388507397,20,True,3,2,-1
0.4189261195,0.8077606877,20,True,3,2,-1
0.4019069839,0.8385674751,20,True,3,2,-1
0.4293951063,0.7293621926,20,True,3,2,-1
0.4076514994,0.8060795859,20,True,3,2,-1
0.4044799154,0.7848755213,20,True,3,2,-1
0.4060349256,0.7958331294,20,True,3,2,-1
0.4809195471,0.8473383462,20,True,3,2,-1
0.4232875782,0.8583209643,20,True,3,2,-1
0.3281623494,0.7356875282,20,True,3,2,-1
0.4232843939,0.8269552594,20,True,3,2,-1
0.4304363794,0.7550278099,20,True,3,2,-1
0.4788019734,0.782427811,20,True,3,2,-1
0.4041572375,0.8044300184,20,True,3,2,-1
0.417163067,0.7871220647,20,True,3,2,-1
0.5016155123,0.8465684755,20,True,3,2,-1
0.40360635,0.7595361203,20,True,3,2,-1
0.4222813327,0.7990604968,20,True,3,2,-1
0.4297613033,0.7800214215,20,True,3,2,-1
0.3891028281,0.8158921746,20,False,3,2,-1
0.4318512795,0.8018844433,20,False,3,2,-1
0.4361586047,0.7885084843,20,False,3,2,-1
0.4095875667,0.7943347089,20,False,3,2,-1
0.4345377852,0.8005643543,20,False,3,2,-1
0.4330836118,0.77321981,20,False,3,2,-1
0.4396963856,0.7982982379,20,False,3,2,-1
0.481553227,0.8021214939,20,False,3,2,-1
0.4166694972,0.7896513291,20,False,3,2,-1
0.4360938568,0.8627172737,20,False,3,2,-1
0.4132261845,0.8272912623,20,False,3,2,-1
0.4270843505,0.7322861788,20,False,3,2,-1
0.3952273393,0.7205489134,20,False,3,2,-1
0.4169783763,0.8001326613,20,False,3,2,-1
0.4026192104,0.7973326374,20,False,3,2,-1
0.3851521469,0.7596046257,20,False,3,2,-1
0.538872071,0.8485507837,20,False,3,2,-1
0.4550225238,0.8199970641,20,False,3,2,-1
0.4361925708,0.7818580198,20,False,3,2,-1
0.4179113825,0.7687386844,20,False,3,2,-1
0.3951795745,0.781617707,20,False,3,2,-1
0.4214130744,0.8078226688,20,False,3,2,-1
0.3926034586,0.7846819662,20,False,3,2,-1
0.4019282127,0.7890075954,20,False,3,2,-1
0.4817793138,0.8221990246,20,True,3,2,-1
0.3922818422,0.8015517026,20,True,3,2,-1
0.3793534979,0.8036155649,20,True,3,2,-1
0.4200427548,0.7974283275,20,True,3,2,-1
0.4638112504,0.863228346,20,True,3,2,-1
0.4505825185,0.8361360757,20,True,3,2,-1
0.846822472,0.7382244042,20,True,4,2,-1
0.8539150168,0.7542111816,20,True,4,2,-1
0.8044253574,0.8124223197,20,True,4,2,-1
0.9007999015,0.680741816,20,True,4,2,-1
0.8341042929,0.7040934719,20,True,4,2,-1
0.8709267224,0.8042168904,20,True,4,2,-1
0.8248644541,0.7342663122,20,True,4,2,-1
0.8626899448,0.7956178266,20,True,4,2,-1
0.8466112453,0.7158013777,20,True,4,2,-1
0.8875701081,0.7388420406,20,True,4,2,-1
0.8335003333,0.7735579877,20,True,4,2,-1
0.8860830301,0.7854735846,20,True,4,2,-1
0.8770204518,0.6526339254,20,True,4,2,-1
0.8248538397,0.6780635796,20,True,4,2,-1
0.8569613508,0.7983547821,20,True,4,2,-1
0.8474264316,0.7266589462,20,True,4,2,-1
0.823003749,0.7995596079,20,True,4,2,-1
0.8469678893,0.7326885123,20,True,4,2,-1
0.8774683797,0.6878011385,20,False,4,2,-1
0.8547195887,0.7563772584,20,False,4,2,-1
0.8542886439,0.8211725304,20,False,4,2,-1
0.8521041995,0.744665003,20,False,4,2,-1
0.8338208883,0.7410961958,20,False,4,2,-1
0.8527771527,0.7404752973,20,False,4,2,-1
0.8815697855,0.7488057762,20,False,4,2,-1
0.8507466172,0.7418541052,20,False,4,2,-1
0.8246871935,0.7323492473,20,False,4,2,-1
0.894359081,0.7501769724,20,False,4,2,-1
0.8553670673,0.7097739864,20,False,4,2,-1
0.8290242391,0.6757920262,20,False,4,2,-1
0.8550539424,0.7227421749,20,True,4,2,-1
0.8747075732,0.7382439772,20,True,4,2,-1
0.8495800942,0.7413887031,20,True,4,2,-1
0.8796528241,0.7096032665,20,True,4,2,-1
0.8551813153,0.7472127529,20,True,4,2,-1
0.84971702,0.7407754163,20,True,4,2,-1
0.8514768882,0.759097903,20,True,4,2,-1
0.8681340727,0.7724358033,20,True,4,2,-1
0.904228354,0.6898378161,20,True,4,2,-1
0.882130226,0.7275081962,20,True,4,2,-1
0.845904326,0.7490667493,20,True,4,2,-1
0.8515596805,0.7413702175,20,True,4,2,-1
0.8445032247,0.7659180001,20,False,4,2,-1
0.865936891,0.7671630593,20,False,4,2,-1
0.9009410731,0.7461764722,20,False,4,2,-1
0.8556929295,0.7389138082,20,False,4,2,-1
0.8464106331,0.7384810278,20,False,4,2,-1
0.9107912401,0.7298982749,20,False,4,2,-1
0.8370572201,0.7381885204,20,False,4,2,-1
0.8190445763,0.7611628527,20,False,4,2,-1
0.8723119021,0.7760850772,20,False,4,2,-1
0.8550900314,0.7412038472,20,False,4,2,-1
0.7763162923,0.8451657451,20,False,4,2,-1
0.8330938016,0.8012744187,20,False,4,2,-1
0.8495333908,0.7428077444,20,True,4,2,-1
0.9023899392,0.7113017665,20,True,4,2,-1
0.8384784888,0.6660609916,20,True,4,2,-1
0.8515331445,0.7184578664,20,True,4,2,-1
0.8983012708,0.7242188477,20,True,4,2,-1
0.859282721,0.7259401828,20,True,4,2,-1
0.8679897168,0.7743778782,20,True,4,2,-1
0.8111145549,0.740909165,20,True,4,2,-1
0.8283438557,0.7404948702,20,True,4,2,-1
0.9063162073,0.1142899085,20,True,5,2,-1
0.8905474485,0.1067140768,20,True,5,2,-1
0.8056672427,0.0974462694,20,True,5,2,-1
0.9045828751,0.0774579045,5,False,5,2,-1
0.9152397369,0.1200171807,5,False,5,2,-1
0.8146565816,0.1019469681,5,False,5,2,-1
0.8809063852,0.1260413099,5,False,5,2,-1
0.8746247808,0.1297199432,5,False,5,2,-1
0.8818744189,0.1160449526,5,False,5,2,-1
0.8410906937,0.1377992356,5,False,5,2,-1
0.8690798161,0.0968797403,5,False,5,2,-1
0.8821886052,0.1161319437,5,False,5,2,-1
0.8914698402,0.1148944962,5,False,5,2,-1
0.8862157102,0.151291545,5,False,5,2,-1
0.9297029241,0.0820673419,5,False,5,2,-1
0.8894849467,0.129881964,5,False,5,2,-1
0.8813829719,0.123560978,5,False,5,2,-1
0.8761850982,0.1080374279,5,False,5,2,-1
0.910277503,0.0910752636,5,False,5,2,-1
0.8813330842,0.1137190298,5,False,5,2,-1
0.8485377597,0.1637421368,5,False,5,2,-1
0.9041922651,0.1140234985,5,False,5,2,-1
0.8472194507,0.0968471187,5,False,5,2,-1
0.8443365785,0.1264295074,5,False,5,2,-1
0.8961242565,0.130736651,5,False,5,2,-1
0.9369270875,0.1206130693,5,False,5,2,-1
0.9428074674,0.1037835663,5,False,5,2,-1
0.8273832522,0.0600923192,5,False,5,2,-1
0.8864736402,0.0325933658,5,False,5,2,-1
0.874603552,0.1423510414,5,False,5,2,-1
0.9220403857,0.1042750657,5,False,5,2,-1
0.9108528037,0.2082978573,5,False,5,2,-1
0.8831513317,0.1150184584,5,False,5,2,-1
0.8507720918,0.1355994498,5,False,5,2,-1
0.8395356835,0.1188656369,5,False,5,2,-1
0.873899817,0.1146672321,5,False,5,2,-1
0.8748954481,0.1076122592,5,False,5,2,-1
0.8605999686,0.072621203,5,False,5,2,-1
0.8660876155,0.0834863832,5,False,5,2,-1
0.8488402702,0.0719578963,5,False,5,2,-1
0.8904083998,0.1161439049,5,False,5,2,-1
0.8894987454,0.111087551,5,False,5,2,-1
0.9092012024,0.1441060856,5,False,5,2,-1
0.8732905502,0.110860287,5,False,5,2,-1
0.880081646,0.1612661545,5,False,5,2,-1
0.8948898013,0.2095777129,5,False,5,2,-1
0.8881347944,0.0844661197,5,False,5,2,-1
0.8643691435,0.1499736308,5,False,5,2,-1
0.9050700763,0.1809946337,5,False,5,2,-1
