connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,9,3
0.0,1.0,,0.0,0.543859649122807,0.0,0.0,0.0,0.0,1.0,0.0,0.7374684055082001,,,1,9,3
0.0,1.0,,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.7276068751089989,,,6,9,3
0.0,1.0,,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.7367883976130072,,,8,9,3
0.0,1.0,,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.7276068751089989,,,9,9,3
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,9,5
0.0,1.0,,0.0,0.37777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.6146362971528592,,,1,9,5
0.0,1.0,,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,1.0,0.0,0.5374838498865699,,,3,9,5
0.0,1.0,,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.816496580927726,,,4,9,5
0.0,1.0,,0.0,0.37777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.6146362971528592,,,9,9,5
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,9,10
0.0,1.0,,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.6324555320336759,,,1,9,10
0.0,1.0,,0.0,0.15555555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.39440531887330776,,,2,9,10
0.0,1.0,,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.5577733510227171,,,9,9,10
96.83333333333333,1.0,0.32316308225160206,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,102.276506682837,0.748229372181342,0,9,100
0.0,1.0,,0.0,0.3206060606060606,0.0,0.0,0.0,0.0,1.0,0.0,0.5662208585049305,,,1,9,100
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,9,500
0.0,1.0,,0.0,0.32438038038038036,0.0,0.0,0.0,0.0,1.0,0.0,0.569544010924863,,,1,9,500
0.0,1.0,,0.0,0.3026372745490982,0.0,0.0,0.0,0.0,1.0,0.0,0.5501247808898434,,,2,9,500
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,9,1000
0.0,1.0,,0.0,0.3214194194194194,0.0,0.0,0.0,0.0,1.0,0.0,0.5669386381429823,,,1,9,1000
0.0,1.0,,0.0,0.3133713713713714,0.0,0.0,0.0,0.0,1.0,0.0,0.5597958300767981,,,2,9,1000
