connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,3
0,1.0,,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,1.0,0.0,0.7177405625652734,,,1,6,3
0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,5,6,3
0,1.0,,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.7237468644557459,,,8,6,3
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,5
0,1.0,,0.0,0.4206896551724138,0.0,0.0,0.0,0.0,1.0,0.0,0.6486059321131852,,,1,6,5
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,10
0,1.0,,0.0,0.4461538461538462,0.0,0.0,0.0,0.0,1.0,0.0,0.6679474875720741,,,1,6,10
0,1.0,,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,,,2,6,10
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,100
0,1.0,,0.0,0.3251505016722408,0.0,0.0,0.0,0.0,1.0,0.0,0.5702196959701066,,,1,6,100
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,500
0,1.0,,0.0,0.32438038038038036,0.0,0.0,0.0,0.0,1.0,0.0,0.569544010924863,,,1,6,500
0,1.0,,0.0,0.3026372745490982,0.0,0.0,0.0,0.0,1.0,0.0,0.5501247808898434,,,2,6,500
0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,6,1000
0,1.0,,0.0,0.3214194194194194,0.0,0.0,0.0,0.0,1.0,0.0,0.5669386381429823,,,1,6,1000
0,1.0,,0.0,0.3133713713713714,0.0,0.0,0.0,0.0,1.0,0.0,0.5597958300767981,,,2,6,1000
0,1.0,,0.0,0.3208908908908909,0.0,0.0,0.0,0.0,1.0,0.0,0.5664723213810988,,,3,6,1000
