0,1,2,3,4,5,6,7,cluster
0.6714140196163183,1.0122273354900582,0.27454625538720356,0.5934917319651893,0.07813272685057301,0.033505904541110215,0.4473170469937618,0.09165617761563533,4
0.6861038132482937,1.0078568136314188,0.2891760961426105,0.5837997895515922,0.08763152320637763,0.04215006497166912,0.4603971698436634,0.08299944445865766,4
0.6687804331507219,0.8198439592237081,0.902717224976461,0.3942780301880305,0.5457643529461857,0.8776141611854217,0.824263597824296,0.6051908564316225,1
0.5091683884538121,0.08952020273249311,0.7613412099980843,0.47968527574813413,0.29552714563571053,0.29722590351861206,0.008642092056531105,0.8152847161446698,2
0.6898170628690706,0.9778959274635501,0.26476117559143075,0.5802305500523385,0.07398515188987778,0.044947178854832785,0.4436672217475774,0.0926548547772555,4
0.13797217540802403,0.3339127760676111,0.1672725335215326,0.5636555220993423,0.851265386110148,0.2761131439781692,0.8918491757929539,0.5256205095697222,0
0.1386898479330057,0.33402949758890793,0.16859192547517374,0.5591286906369236,0.8464496149839563,0.27305067015712153,0.8904152092413727,0.5210250712181267,0
0.12293723480148382,0.31757762534149686,0.1689895048658834,0.5484847435966421,0.8413931069734039,0.2579589226514257,0.868440209568591,0.514478373287109,0
0.803584020453009,0.5037615426905245,0.0742543951907786,0.375990959193069,0.29568692486440323,0.27334363656021565,0.737481080642751,0.29736198346518444,3
0.6955803965769551,0.9962583337686016,0.28892404534501936,0.5973757507732067,0.09827166118847858,0.035108305595358276,0.4570272997411358,0.07636935785680578,4
0.6800914066744711,0.9905164948349436,0.27977519816415763,0.5817321159116423,0.09191528993024953,0.04150102376534492,0.4526573919429141,0.08799378442884868,4
0.6876646722133039,0.9920544404445891,0.28200248277010576,0.591712671599894,0.08937947615768908,0.0401569428425031,0.45081299997932045,0.08011688289266226,4
0.15126103081939307,0.327806874791059,0.1775249990530973,0.568821197567484,0.8454519759856362,0.27445329665790585,0.8966257740917375,0.5212461950898106,0
0.14265433961293925,0.33638059239172424,0.16877488617002395,0.5621903069051774,0.8477682117046659,0.27042897414053846,0.8881302718115374,0.5210222318358607,0
0.139485617819205,0.3583211021770293,0.17109967210184795,0.53957707053524,0.8655293618668172,0.2791906195228885,0.8953269905959566,0.5232873366159323,0
0.697674580502755,0.9989862338762653,0.2757302568398282,0.5907533979978236,0.09886474395388906,0.03970019449662379,0.4429861685608663,0.08381738809057915,4
0.700328063245845,0.9810265675881963,0.2820738985727418,0.6034775460674829,0.10419680143305789,0.024722027487229653,0.4541247906862584,0.09058050925320642,4
0.14093007670207108,0.33612661359528234,0.1676674906955485,0.5612269486671896,0.8479933793673335,0.2697258526307112,0.8888814198570697,0.5227234806685753,0
0.14833479221002951,0.33525817870565894,0.1694742812396438,0.5647033507446747,0.8498171036505224,0.27245254967671706,0.8869559371993773,0.5263989974788724,0
0.8116820027834246,0.4943079680638172,0.08471639138494565,0.3832988904160092,0.28777617185682747,0.2719298144129011,0.7517136937732112,0.2966459368701404,3
0.8014880772979827,0.4711772425527272,0.10295622479308945,0.39999817360740475,0.30134703752980685,0.26311298723124193,0.7762009666667656,0.3193955625743284,3
0.662834199884261,0.8091999230360096,0.907124567848566,0.39146007209757394,0.5566496602704057,0.8925544248225828,0.8340951122348615,0.6144969531668674,1
0.1355665558917405,0.3423272964922337,0.17156778539764803,0.5621643444379951,0.8491197006297813,0.2736038211214941,0.8895286377466385,0.5154333985939074,0
0.14372392386082825,0.3394218836904814,0.16739804514322512,0.5622021712226218,0.846910314909268,0.2711651854858357,0.890809106064696,0.5202313113604176,0
0.8105641985460958,0.49257563207811733,0.08670845267449442,0.38673678477401646,0.28621935347357097,0.27172862123319363,0.7535277650221632,0.2953443861725395,3
0.809442777587046,0.4920409063194584,0.08592382177366191,0.3877169556683017,0.2861885157608197,0.2713306504913588,0.7530000895359572,0.29446454759076424,3
0.13975319541911768,0.3364053337267316,0.1703372466706423,0.560344765604822,0.8480671785878743,0.26694236095393625,0.8913885649907152,0.5214158487729885,0
0.6884944233440253,0.9898502815386546,0.28093880423620965,0.58227856417385,0.088972261747816,0.045218151756743534,0.4481341452051,0.07201657953864936,4
0.14043982648947811,0.326227100791285,0.18129316898987952,0.5542869002295571,0.8461928120806567,0.2609916391680266,0.8807954630197177,0.536528282655289,0
0.6854698703838832,0.9931158688494872,0.28123041106138424,0.592011186568744,0.08841737716886391,0.04021668472637517,0.4511367535943609,0.08345458496227255,4
0.6572777778939819,0.9772679761977013,0.2623910411519384,0.6034061861357064,0.05797942037243647,0.052682304504806064,0.44364400855326636,0.11927873405529596,4
0.8069928032971553,0.49290955440310863,0.08669651880479164,0.38723617143177774,0.28709910792261123,0.271517888644318,0.7539196079558043,0.29265200563059685,3
0.14472224508277945,0.3469009339645799,0.1764760872963068,0.5618894355335728,0.8409740147364227,0.27481296279485345,0.9000466265365985,0.5216588590343256,0
0.14016156671639501,0.3371234993864681,0.16909835463276285,0.5605261553462809,0.84872761170026,0.2699997511194131,0.890373349301386,0.5246651201134201,0
0.8019895072568313,0.4984035732966504,0.07569983832010178,0.37964547301370916,0.27746677734420166,0.28120325885941216,0.7576878634590529,0.30524981116320854,3
0.6748199200090177,0.9928406124727218,0.28185687442652513,0.6006998130799699,0.09114901895039328,0.034241433379644484,0.4660057264860736,0.08941171406603801,4
0.6205595932828691,0.8139515460408417,0.8774059250764535,0.4099403874211698,0.561252064073199,0.8527411554826376,0.8592183892740219,0.6389626977858012,1
0.1443391004095626,0.3335497346955647,0.16971284201352205,0.5591994562607459,0.8494749622969288,0.26665778101447835,0.8910583203550927,0.5226582556466005,0
0.14337327377855721,0.33917568640938317,0.166972011042902,0.5588062276498615,0.8526291378146438,0.26835484543225074,0.892123718667049,0.5187285752965127,0
0.6833804292617743,0.9942160907738147,0.2823002262789187,0.585147359936319,0.09425649283056659,0.034242478398092586,0.44780954228736525,0.08719576809867005,4
0.13215945700528478,0.32573554092208123,0.1657763925285063,0.5553715993786837,0.8430513330093444,0.2727704772960188,0.8774274354943172,0.512117892892544,0
0.1481577582297983,0.34187579684019076,0.17226790247971951,0.5638109142109201,0.8549329743346025,0.2681340609750156,0.8954005218156128,0.5209792434879229,0
0.691826365100609,0.9872140051686417,0.28738173722155674,0.6046911178180494,0.08248293930441143,0.03370439272147403,0.46481270315253803,0.07856919900329296,4
0.8128769651433982,0.4968986929721809,0.09090020616246208,0.39439630185547114,0.27777268627100676,0.2794953596091615,0.744052207075445,0.295056133463042,3
0.8001849887351923,0.49526835731527846,0.08846488757460062,0.3860266376366143,0.28989399867916466,0.27608850422448356,0.7613888414997118,0.29524843156960373,3
0.14214717962658596,0.3349868600482365,0.1703066997668093,0.5626685872419745,0.8466283718870905,0.2684723050955578,0.8912926417954583,0.5227432877330046,0
0.6858402931372287,0.9910461098871454,0.28427583717488414,0.5849815774106506,0.08389095760483585,0.0370964009021084,0.44794173265572734,0.086752339669372,4
0.8134810957111831,0.4926713216708706,0.07304148557353718,0.38636724884069706,0.2786140713454921,0.2732807917378115,0.7595840274555995,0.2850333235699189,3
0.6870887994735166,0.9926006018671704,0.28028555952702006,0.5897720055981167,0.0872690543271982,0.041576818691933234,0.45310177853056127,0.08124202923752769,4
0.6889638637707974,0.9900131898570409,0.2804832415714659,0.5892113845508448,0.08888595276023536,0.03854564596181984,0.4510031439394949,0.08088637811823092,4
0.684900112909767,0.9969062412105013,0.2740640821631972,0.5934231144324236,0.09170288826260159,0.047899885602014816,0.45408219866529587,0.0726710514418519,4
0.6439772366315782,0.8113295668628184,0.91578297588215,0.3741384434479143,0.5726516246541516,0.8790732159846779,0.8425433552213789,0.615959167512015,1
0.686747757287457,1.0009640913856965,0.2680774873718584,0.5778642675125273,0.07373026489240772,0.02788347362543052,0.46839793649880557,0.06718071891133442,4
0.6621221373925916,0.8237878903034801,0.914040314267062,0.3830426365367055,0.5519974838318789,0.8792717628860616,0.8335628991262392,0.6118198813151777,1
0.8189990250840701,0.49404827786241345,0.09429642148167215,0.39369175615735463,0.29008878935707655,0.25659718179594304,0.7548077481994222,0.2803994322730441,3
0.1379456714113169,0.33888180258676476,0.18597678336002782,0.556966188441781,0.8566156720542384,0.2737319175658591,0.9167834730723611,0.5238178325642376,0
0.668608232234027,1.0395635609900071,0.29663954647764884,0.6305264004912154,0.0971817151128937,0.019306050967987595,0.43166803678556454,0.07725052492831475,4
0.6973475105504857,0.9867276235270752,0.28177558330123076,0.5787399849546468,0.07897993641164426,0.03771851215253303,0.4519774086309563,0.06611463825859151,4
0.14022583830615876,0.33602319975082556,0.16946186118946907,0.5612931391702171,0.8495228219917513,0.2688447941464999,0.8895185359945483,0.5238402158282842,0
0.8128822129562251,0.48764083884271336,0.08969469227328551,0.3835639214484307,0.2837659708069804,0.2676870255342256,0.7569066868983384,0.29689192617823135,3
0.6877631414955467,0.9932843211972264,0.2809560285374795,0.5896421441880064,0.0863933268918992,0.041581260772852256,0.45363592203681613,0.08140619241798011,4
0.6841763570810302,0.9883807615905112,0.2773488107324697,0.5875370524694239,0.0770804922834785,0.051612275056083665,0.45766098389268456,0.0742782235395925,4
0.14562542098298023,0.34010263051677464,0.1638633074593067,0.5646912324871929,0.8452549386122392,0.2629083713101877,0.8938609771876967,0.5226068279459304,0
0.682268343025571,0.99692140792309,0.2854815575229412,0.5868727281093365,0.08338833750923869,0.04285451317026023,0.45378952982807574,0.08251401184841983,4
0.1157723124829204,0.3230287451808734,0.19347829746184803,0.5480724982511259,0.8544669720008065,0.2473242593627903,0.8811318870077463,0.49962826714899267,0
0.6892656292115761,0.9876404966661337,0.27612004140985835,0.5986095175831301,0.09168157900552501,0.030747795360262203,0.4597537561439421,0.09669826627077018,4
0.6854934688728039,0.9960855817453148,0.2792595292015856,0.585653437075056,0.09421267228034592,0.04861032557247348,0.4525671430003293,0.07697043834903394,4
0.12735723870126636,0.3458725780503992,0.16875606570756135,0.5436050143683928,0.8611743790534759,0.2757884929702733,0.8871119877632515,0.532142866788152,0
0.687054674509448,0.9912242549570212,0.27949681107774366,0.5894082440493251,0.08670244688648575,0.041754961977146,0.45573272906466894,0.08143170768916595,4
0.6932515644063112,0.9943301514148679,0.2872382554475465,0.6000021362970593,0.07663901826088156,0.050371802934763274,0.44807653472389586,0.08218522859520891,4
