0,1,cluster,is_included,target,segment,stream
0.3448354648659336,0.5326500670393838,11,True,2,0,2
0.3328218912751161,0.5418087825645305,11,True,2,0,2
0.2895396649987816,0.8017096236028226,11,True,1,0,2
0.3059455456834428,0.805777130777624,11,True,1,0,2
0.2911536897668998,0.8262783925731461,11,True,1,0,2
0.4461200867906838,0.6910285675651967,11,True,0,0,2
0.1826451371772782,-0.0053470718509008,11,True,3,0,2
0.3421769728455622,0.5317356351401321,11,True,2,0,2
0.3556657918103598,0.529005863247147,11,True,2,0,2
0.4288038245025191,0.6852224454176341,11,True,0,0,2
0.4552531254841004,0.6888545708256536,11,True,0,0,2
0.3295326721650684,0.5510064075342426,11,True,2,0,2
0.3450452048695079,0.5470454436678236,11,True,2,0,2
0.2661972560126781,0.7956703346124024,11,True,1,0,2
0.4546293666786166,0.6850875110736857,11,True,0,0,2
0.3124761906120616,0.8331455957663586,11,True,1,0,2
0.3649945424050801,0.555534851739019,11,True,2,0,2
0.149707552311973,0.0010665757231986,11,True,3,0,2
0.1944276704841312,0.021372152224498,11,True,3,0,2
0.2984602626558344,0.8127634579217039,11,True,1,0,2
0.3758084029112345,0.5594238618880852,11,True,2,0,2
0.4341106335618628,0.4562854157962829,11,True,4,0,2
0.4516820017106533,0.6915609562169682,11,True,0,0,2
0.3227306062635482,0.76371858376299,11,True,1,0,2
0.3479494561657712,0.5435500863402218,11,True,2,0,2
0.1706483296070874,0.0154607194853293,11,True,3,0,2
0.1874070278390951,0.0092978425722331,11,True,3,0,2
0.3677474192226599,0.5603111684307774,11,True,2,0,2
0.1852544220490861,0.0339972118682581,11,True,3,0,2
0.3441497261160517,0.5288672860459323,11,True,2,0,2
0.4535706801429733,0.6837038763983135,11,True,0,0,2
0.1467178624799437,0.0316813751841693,11,True,3,0,2
0.3216992769171322,0.543055644211972,11,True,2,0,2
0.4731685730214546,0.7106164616928823,11,True,0,0,2
0.4594035436338968,0.6896318206807162,11,True,0,0,2
0.3363035084594152,0.5368601383408106,11,True,2,0,2
0.4220761250176233,0.4639429251527259,11,True,4,0,2
0.14138906639348,-0.0248524178855168,11,True,3,0,2
0.4227206587936957,0.4555369571281188,11,True,4,0,2
0.3454876236332219,0.5418990529247604,11,True,2,0,2
0.4560174898068486,0.6948434718443566,11,True,0,0,2
0.1791295024296171,0.0213933893823081,11,True,3,0,2
0.3553170325927735,0.5117321954933366,11,True,2,0,2
0.471651937226168,0.7296944984580611,11,True,0,0,2
0.4490151543841286,0.6795061372922858,11,True,0,0,2
0.3348004712096297,0.5293172016899144,11,True,2,0,2
0.3554391636251816,0.5326152553773907,11,True,2,0,2
0.3419244210265195,0.5287104640848014,11,True,2,0,2
0.4314326715073933,0.4569750733389378,11,True,4,0,2
0.3487758293951773,0.5224851434236293,11,True,2,0,2
0.3049298147536532,0.8090780233372978,11,True,1,0,2
0.2882470710863086,0.7971754339633323,11,True,1,0,2
0.2994636366095621,0.7973874935726405,11,True,1,0,2
0.3209964349498926,0.8082908614165439,11,True,1,0,2
0.3598140992065619,0.5299535356741855,11,True,2,0,2
0.16827552107663,0.0181515806740464,11,True,3,0,2
0.4560007942832028,0.7166314050644642,11,True,0,0,2
0.4251662912763818,0.4677958350648389,11,True,4,0,2
0.342831073378271,0.5210362776079906,11,True,2,0,2
0.3261676927991653,0.5291080436419449,11,True,2,0,2
