x,y,cluster,is_included,target,segment,stream
0.6839115353,0.5435036727,3,True,1,0,-1
0.6857011239,0.5511360485,3,True,1,0,-1
0.6128098875,0.5702447167,3,True,1,0,-1
0.6355533713,0.5440473666,3,True,1,0,-1
0.6536933881,0.6055935235,3,True,1,0,-1
0.6031794386,0.5507261033,3,True,1,0,-1
0.5967205737,0.538333143,3,True,1,0,-1
0.6207759979,0.5691997369,3,True,1,0,-1
0.5861210297,0.5080189423,3,True,1,0,-1
0.6208386228,0.5692149603,3,True,1,0,-1
0.5921701786,0.5833238187,3,True,1,0,-1
0.6179472591,0.5693574081,3,True,1,0,-1
0.6454969452,0.5692519315,3,True,1,0,-1
0.62352619,0.5282965524,3,True,1,0,-1
0.6191488097,0.5694367874,3,True,1,0,-1
0.6921483129,0.5661376524,3,True,1,0,-1
0.6287431696,0.5646501057,3,True,1,0,-1
0.6158445457,0.5699967922,3,True,1,0,-1
0.6454375045,0.5902026347,3,True,1,0,-1
0.6178984329,0.601659354,3,True,1,0,-1
0.6071609016,0.5631908311,3,True,1,0,-1
0.6173432996,0.567151098,3,True,1,0,-1
0.6473544659,0.5512871955,3,True,1,0,-1
0.6810148644,0.600723113,3,True,1,0,-1
0.613211112,0.5498007362,3,True,1,0,-1
0.6170652022,0.577906452,3,True,1,0,-1
0.5762230978,0.5648708455,3,True,1,0,-1
0.6212313558,0.5570775362,3,True,1,0,-1
0.6234678108,0.5697347317,3,True,1,0,-1
0.5827191131,0.564443502,3,True,1,0,-1
0.6290626632,0.5076883764,3,True,1,0,-1
0.6043937265,0.5683298265,3,True,1,0,-1
0.642961164,0.5436537322,3,True,1,0,-1
0.5736045243,0.4882730649,3,True,1,0,-1
0.6436457931,0.5638824099,3,True,1,0,-1
0.6271319031,0.5443246505,3,True,1,0,-1
0.6130805548,0.564157519,3,True,1,0,-1
0.6164283379,0.5963387648,3,True,1,0,-1
0.6202346632,0.5479152055,3,True,1,0,-1
0.6305338196,0.5429349688,3,True,1,0,-1
0.6341841132,0.5445899732,3,True,1,0,-1
0.6431193186,0.5745094521,3,True,1,0,-1
0.6224976542,0.5606430812,3,True,1,0,-1
0.6567386606,0.5520516292,3,True,1,0,-1
0.5968914656,0.6298825077,3,True,1,0,-1
0.5564293569,0.5726891647,3,True,1,0,-1
0.6490304803,0.5733035389,3,True,1,0,-1
0.5750236701,0.6204918256,3,True,1,0,-1
0.6210891228,0.5694128649,3,True,1,0,-1
