x,y,cluster,is_included,target,segment,stream
0.7092332579,0.5245711614,3,False,1,1,-1
0.67575755,0.5674925378,3,False,1,1,-1
0.5521549363,0.5575766473,3,False,1,1,-1
0.6130699404,0.5298199829,3,False,1,1,-1
0.63018779,0.5693693694,3,False,1,1,-1
0.6462696738,0.5342619626,3,False,1,1,-1
0.6202229874,0.5687800051,3,False,1,1,-1
0.6191286423,0.4859166952,3,False,1,1,-1
0.622020006,0.5243264991,3,False,1,1,-1
0.6117548158,0.5202444448,3,False,1,1,-1
0.6267752591,0.5453326592,3,False,1,1,-1
0.6138830038,0.5223289675,3,False,1,1,-1
0.6375042988,0.5008215216,3,False,1,1,-1
0.6160249906,0.6208528384,3,False,1,1,-1
0.6190171911,0.5729120792,3,False,1,1,-1
0.5262377457,0.5323003148,3,False,1,1,-1
0.6227608914,0.5689811719,3,False,1,1,-1
0.6089006025,0.6219739353,3,False,1,1,-1
0.6233298235,0.5919511545,3,False,1,1,-1
0.5985388211,0.5567698054,3,False,1,1,-1
0.6328403296,0.5248669309,3,False,1,1,-1
0.6417649207,0.5801225486,3,False,1,1,-1
0.6205212522,0.5692965144,3,False,1,1,-1
0.6430991513,0.6622453473,3,False,1,1,-1
0.6172711216,0.574912873,3,False,1,1,-1
0.5788172582,0.5504183725,3,False,1,1,-1
0.657650438,0.5293208719,3,False,1,1,-1
0.6293959555,0.5288793924,3,False,1,1,-1
0.5984592131,0.6535864772,3,False,1,1,-1
0.615606783,0.5930211443,3,False,1,1,-1
0.6213831418,0.5677806956,3,False,1,1,-1
0.6229625651,0.5983188983,3,False,1,1,-1
0.6275331276,0.566195284,3,False,1,1,-1
0.5897416029,0.5626036417,3,False,1,1,-1
0.6331428402,0.5202009493,3,False,1,1,-1
0.6221017369,0.5669771159,3,False,1,1,-1
0.6256671153,0.5824713066,3,False,1,1,-1
0.6660740291,0.5742158574,3,False,1,1,-1
0.6231653002,0.5657668532,3,False,1,1,-1
0.5764523689,0.5525039826,3,False,1,1,-1
0.7011047472,0.6194740305,3,False,1,1,-1
0.7294908483,0.5984352488,3,False,1,1,-1
