x,y,cluster,is_included,target,segment,stream
0.6262084499,0.5239698359,3,False,1,2,-1
0.7353797197,0.6050443926,3,False,1,2,-1
0.5999399225,0.4936480234,3,False,1,2,-1
0.5372289612,0.5595328581,3,False,1,2,-1
0.6798440956,0.5815133178,3,False,1,2,-1
0.6238817725,0.568519032,3,False,1,2,-1
0.6200574027,0.5681232228,3,False,1,2,-1
0.606771353,0.565404753,3,False,1,2,-1
0.6305306353,0.5806303588,3,False,1,2,-1
0.6640679067,0.6626074475,3,False,1,2,-1
0.5506073562,0.6562690633,3,False,1,2,-1
0.5685011188,0.6017931027,3,False,1,2,-1
0.6132843514,0.5818667189,3,False,1,2,-1
0.6010533735,0.5614444861,3,False,1,2,-1
0.5576807951,0.5314075693,3,False,1,2,-1
0.6679145668,0.5704567573,3,False,1,2,-1
0.6148796963,0.6153049851,3,False,1,2,-1
0.5773471632,0.5527551692,3,False,1,2,-1
0.6346161195,0.6120015006,3,False,1,2,-1
0.6358388988,0.5720987131,3,False,1,2,-1
0.5809825966,0.553396728,3,False,1,2,-1
0.6546890192,0.5243254117,3,False,1,2,-1
0.5737372043,0.5619544711,3,False,1,2,-1
0.6105182377,0.6325585694,3,False,1,2,-1
0.6220476035,0.5431709319,3,False,1,2,-1
0.6204299683,0.567947066,3,False,1,2,-1
0.6165312976,0.5963496387,3,False,1,2,-1
0.6125105613,0.5745268503,3,False,1,2,-1
0.6316716837,0.532662415,3,False,1,2,-1
0.620496839,0.5657451054,3,False,1,2,-1
0.6197357863,0.568121048,3,False,1,2,-1
0.6775853504,0.5628559157,3,False,1,2,-1
0.614493332,0.5782957369,3,False,1,2,-1
0.6914583767,0.586251067,3,False,1,2,-1
0.6087169733,0.5251692247,3,False,1,2,-1
0.6773582022,0.4374387665,3,False,1,2,-1
0.6248933252,0.5862728148,3,False,1,2,-1
0.6402279549,0.49685908,3,False,1,2,-1
0.6178273164,0.563560543,3,False,1,2,-1
0.6593625413,0.5893131514,3,False,1,2,-1
0.6048331628,0.6408814367,3,False,1,2,-1
0.5813827597,0.5685201194,3,False,1,2,-1
0.5723743148,0.5643184524,3,False,1,2,-1
0.6576642367,0.5839642902,3,False,1,2,-1
0.5803680226,0.5289826942,3,False,1,2,-1
0.5824495073,0.5743735286,3,False,1,2,-1
0.6801869409,0.6131965399,3,False,1,2,-1
0.687605348,0.5654884818,3,False,1,2,-1
0.6124097245,0.5206543901,14,False,1,2,-1
0.622297042,0.6162499252,14,False,1,2,-1
0.6328573127,0.5868175961,14,False,1,2,-1
0.6188600979,0.5184045844,14,False,1,2,-1
0.5853833286,0.5904777439,14,False,1,2,-1
0.618110721,0.5358625977,14,False,1,2,-1
0.6212239257,0.5678187542,14,False,1,2,-1
0.5591721189,0.5533956407,14,False,1,2,-1
0.6000959542,0.5479239046,14,False,1,2,-1
0.6707295068,0.5853985549,14,False,1,2,-1
0.6042536163,0.5278746459,14,False,1,2,-1
0.5967651542,0.5349981243,14,False,1,2,-1
0.8359543835,0.2865147586,14,False,2,2,-1
0.8288172582,0.2822152267,14,False,2,2,-1
0.8285168705,0.2722297433,14,False,2,2,-1
0.8233975434,0.2816030273,14,False,2,2,-1
0.8431265364,0.3093151087,14,False,2,2,-1
0.8407436027,0.2979116715,14,False,2,2,-1
0.83550964,0.2887656516,14,False,2,2,-1
0.8022037626,0.2428833178,14,False,2,2,-1
0.8282398346,0.3000755735,14,False,2,2,-1
0.8350097016,0.2856785573,14,False,2,2,-1
0.8321278908,0.2868224894,14,False,2,2,-1
0.8302342811,0.2905435309,14,False,2,2,-1
0.8565335903,0.3550919658,14,False,2,2,-1
0.8430734644,0.3185774791,14,False,2,2,-1
0.8327201746,0.2811441496,14,False,2,2,-1
0.8355467904,0.3037194104,14,False,2,2,-1
0.8321045391,0.3084212758,14,False,2,2,-1
0.8465783407,0.3216743599,14,False,2,2,-1
0.8726027368,0.3782228819,14,False,2,2,-1
0.8452356185,0.3239448259,14,False,2,2,-1
0.8478648065,0.3475639792,14,False,2,2,-1
0.8134985501,0.262311678,14,False,2,2,-1
0.8112896926,0.2550805483,14,False,2,2,-1
0.8338198269,0.2920234658,14,False,2,2,-1
0.8183058137,0.2745882877,14,False,2,2,-1
0.8315770033,0.2918592703,14,False,2,2,-1
0.8633193789,0.3573080624,14,False,2,2,-1
0.7994641849,0.2182441947,14,False,2,2,-1
0.8298065206,0.2928096473,14,False,2,2,-1
0.8057712638,0.2513703806,14,False,2,2,-1
0.8432953055,0.3066336101,14,False,2,2,-1
0.8334907803,0.296407814,14,False,2,2,-1
0.8292450187,0.2902542857,14,False,2,2,-1
0.8278057055,0.2911622546,14,False,2,2,-1
0.8260384072,0.2881491026,14,False,2,2,-1
0.834654119,0.2927030833,14,False,2,2,-1
0.7961238319,0.2245978024,14,False,2,2,-1
0.8553946648,0.3501139039,14,False,2,2,-1
0.8195890952,0.2690676192,14,False,2,2,-1
