cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.629681   0.61165049 0.59223301 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.6629681 ]","[0.40499307 0.40221914 0.37725381 0.41747573 0.46185853 0.50208044
 0.51040222 0.49237171 0.50069348 0.50069348 0.48266297 0.44382802]","[0.51733703 0.50693481 0.48474341 0.53398058 0.5776699  0.61303745
 0.63384189 0.65048544 0.66643551 0.66435506 0.60679612 0.55339806]",45,,"[0.5742025  0.54507628 0.53952843 0.58252427 0.61719834 0.64909847
 0.68238558 0.66574202 0.61303745 0.61719834 0.59500693 0.58807212]","[0.45076283 0.44105409 0.46463245 0.46463245 0.47434119 0.50624133
 0.55339806 0.55755895 0.55062413 0.52565881 0.50485437 0.44382802]","[0.51248266 0.49306519 0.50208044 0.52357836 0.54576976 0.5776699
 0.61789182 0.61165049 0.58183079 0.57142857 0.54993065 0.51595007]",,0.0,False,True,[],[]
"[0.51040222 0.49237171 0.49237171 0.49930652 0.52427184 0.55755895
 0.58391123 0.5742025  0.55894591 0.54230236 0.48682386 0.47156727]","[0.33564494 0.29403606 0.29819695 0.33148405 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.42302358 0.39320388 0.39528433 0.41539528 0.46463245 0.48058252
 0.49861304 0.51872399 0.50277393 0.48335645 0.43065187 0.40707351]",15,,,,,,,,,,
"[0.52843273 0.53536755 0.51872399 0.51733703 0.54230236 0.57697642
 0.60194175 0.61165049 0.58668516 0.55755895 0.53952843 0.53398058]","[0.33564494 0.29403606 0.29819695 0.33148405 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.43203883 0.4147018  0.40846047 0.42441054 0.47364771 0.49029126
 0.50762829 0.53744799 0.51664355 0.49098474 0.45700416 0.43828017]",16,,,,,,,,,,
"[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.68238558 0.67822469 0.6962552  0.63384189 0.62274619 0.61581137]","[0.4257975  0.40221914 0.39528433 0.4479889  0.46185853 0.50624133
 0.55339806 0.55755895 0.55062413 0.52565881 0.50485437 0.44382802]","[0.51733703 0.49306519 0.48404993 0.52843273 0.55270458 0.5887656
 0.61789182 0.61789182 0.62343967 0.57975035 0.56380028 0.52981969]",46,,,,,,,,,,
"[0.629681   0.61165049 0.59223301 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.6629681 ]","[0.48543689 0.45214979 0.44382802 0.53814147 0.57697642 0.60194175
 0.60887656 0.62552011 0.65325936 0.61165049 0.58113731 0.55617198]","[0.55755895 0.53190014 0.51803051 0.59431345 0.63522885 0.6629681
 0.68307906 0.71705964 0.74271845 0.71983356 0.65603329 0.60957004]",55,,,,,,,,,,
"[0.53120666 0.53536755 0.51872399 0.51733703 0.54230236 0.57697642
 0.60194175 0.61581137 0.63938974 0.60055479 0.54230236 0.53398058]","[0.33564494 0.29403606 0.29819695 0.33148405 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.4334258  0.4147018  0.40846047 0.42441054 0.47364771 0.49029126
 0.50762829 0.53952843 0.54299584 0.51248266 0.45839112 0.43828017]",30,,,,,,,,,,
"[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.68238558 0.67822469 0.6962552  0.65325936 0.62274619 0.61581137]","[0.48404993 0.47156727 0.45353675 0.49237171 0.51178918 0.5520111
 0.57975035 0.55755895 0.55062413 0.52565881 0.52565881 0.49653259]","[0.54646325 0.52773925 0.51317614 0.55062413 0.5776699  0.61165049
 0.63106796 0.61789182 0.62343967 0.58945908 0.5742025  0.55617198]",58,,,,,,,,,,
"[0.53675451 0.53536755 0.51872399 0.51733703 0.56033287 0.60332871
 0.63522885 0.65464632 0.65603329 0.61165049 0.5742025  0.55894591]","[0.33564494 0.29403606 0.29819695 0.33148405 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.43619972 0.4147018  0.40846047 0.42441054 0.48266297 0.50346741
 0.52427184 0.55894591 0.55131761 0.51803051 0.47434119 0.45076283]",38,,,,,,,,,,
"[0.51040222 0.49237171 0.49237171 0.49930652 0.45631068 0.49791956
 0.52288488 0.53536755 0.52704577 0.49791956 0.47572816 0.42718447]","[0.33564494 0.29403606 0.29819695 0.33148405 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.42302358 0.39320388 0.39528433 0.41539528 0.43065187 0.45076283
 0.46809986 0.49930652 0.48682386 0.46116505 0.42510402 0.38488211]",3,,,,,,,,,,
"[0.47156727 0.46601942 0.42024965 0.47572816 0.56033287 0.60332871
 0.63522885 0.65464632 0.65603329 0.61165049 0.5742025  0.55894591]","[0.40499307 0.40221914 0.37725381 0.41747573 0.51178918 0.53952843
 0.57558946 0.57281553 0.56171983 0.55617198 0.52565881 0.50762829]","[0.43828017 0.43411928 0.39875173 0.44660194 0.53606103 0.57142857
 0.60540915 0.61373093 0.60887656 0.58391123 0.54993065 0.5332871 ]",39,,,,,,,,,,
"[0.54646325 0.53536755 0.51872399 0.51733703 0.54923717 0.60194175
 0.59778086 0.61442441 0.61165049 0.57558946 0.53675451 0.5409154 ]","[0.48821082 0.48543689 0.46185853 0.46463245 0.46879334 0.51595007
 0.51040222 0.49237171 0.50069348 0.50485437 0.49098474 0.44382802]","[0.51733703 0.51040222 0.49029126 0.49098474 0.50901526 0.55894591
 0.55409154 0.55339806 0.55617198 0.54022191 0.51386963 0.49237171]",37,,,,,,,,,,
"[0.52843273 0.50208044 0.50069348 0.55062413 0.60055479 0.62690707
 0.68654646 0.71983356 0.7295423  0.68793343 0.63938974 0.61581137]","[0.4257975  0.40221914 0.39667129 0.46185853 0.51178918 0.5520111
 0.60055479 0.6407767  0.64493759 0.61165049 0.5742025  0.55478502]","[0.47711512 0.45214979 0.44868239 0.50624133 0.55617198 0.58945908
 0.64355062 0.68030513 0.68723994 0.64979196 0.60679612 0.5852982 ]",47,,,,,,,,,,
"[0.57836338 0.5520111  0.54646325 0.5852982  0.64632455 0.68654646
 0.71289875 0.76837725 0.76699029 0.7295423  0.66158114 0.6629681 ]","[0.48543689 0.45214979 0.44382802 0.55062413 0.60055479 0.62552011
 0.68654646 0.71983356 0.71428571 0.68793343 0.63938974 0.59361997]","[0.53190014 0.50208044 0.49514563 0.56796117 0.62343967 0.65603329
 0.69972261 0.74410541 0.740638   0.70873786 0.65048544 0.62829404]",41,,,,,,,,,,
"[0.51595007 0.50762829 0.50069348 0.56726768 0.62413315 0.67822469
 0.7073509  0.76837725 0.76699029 0.7295423  0.66158114 0.6629681 ]","[0.51595007 0.50762829 0.50069348 0.56726768 0.62413315 0.67822469
 0.7073509  0.76837725 0.76699029 0.7295423  0.66158114 0.6629681 ]","[0.51595007 0.50762829 0.50069348 0.56726768 0.62413315 0.67822469
 0.7073509  0.76837725 0.76699029 0.7295423  0.66158114 0.6629681 ]",53,,,,,,,,,,
"[0.61442441 0.59361997 0.53259362 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.63384189]","[0.61442441 0.59361997 0.53259362 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.63384189]","[0.61442441 0.59361997 0.53259362 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.63384189]",54,,,,,,,,,,
"[0.51040222 0.49237171 0.49237171 0.49930652 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.51040222 0.49237171 0.49237171 0.49930652 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]","[0.51040222 0.49237171 0.49237171 0.49930652 0.40499307 0.4036061
 0.41331484 0.46324549 0.44660194 0.42441054 0.37447989 0.34257975]",1,,,,,,,,,,
"[0.55062413 0.5520111  0.56033287 0.56588072 0.58807212 0.62690707
 0.66019417 0.70041609 0.71567268 0.67545076 0.64632455 0.63245492]","[0.4257975  0.40221914 0.39667129 0.46185853 0.51178918 0.5520111
 0.60055479 0.62552011 0.62829404 0.56865465 0.52565881 0.53814147]","[0.48821082 0.47711512 0.47850208 0.51386963 0.54993065 0.58945908
 0.63037448 0.6629681  0.67198336 0.6220527  0.58599168 0.5852982 ]",52,,,,,,,,,,
"[0.629681   0.61165049 0.59223301 0.65048544 0.69348128 0.72399445
 0.75728155 0.80859917 0.83217753 0.82801664 0.73092926 0.63384189]","[0.56033287 0.53952843 0.53259362 0.56865465 0.60194175 0.63938974
 0.66990291 0.68793343 0.65325936 0.61165049 0.58113731 0.55617198]","[0.59500693 0.57558946 0.56241331 0.60957004 0.64771151 0.68169209
 0.71359223 0.7482663  0.74271845 0.71983356 0.65603329 0.59500693]",60,,,,,,,,,,
"[0.48266297 0.44382802 0.44660194 0.47572816 0.53814147 0.54785021
 0.57697642 0.61581137 0.63938974 0.60055479 0.54230236 0.53398058]","[0.40499307 0.40221914 0.37725381 0.41747573 0.46879334 0.50208044
 0.5409154  0.57281553 0.56171983 0.54230236 0.48266297 0.47156727]","[0.44382802 0.42302358 0.41192788 0.44660194 0.50346741 0.52496533
 0.55894591 0.59431345 0.60055479 0.57142857 0.51248266 0.50277393]",11,,,,,,,,,,
"[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.59084605 0.56449376 0.57004161 0.56726768 0.57697642 0.58252427]","[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.59084605 0.56449376 0.57004161 0.56726768 0.57697642 0.58252427]","[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.59084605 0.56449376 0.57004161 0.56726768 0.57697642 0.58252427]",48,,,,,,,,,,
"[0.40083218 0.37864078 0.42302358 0.45492372 0.52427184 0.55755895
 0.58391123 0.5742025  0.5409154  0.49375867 0.46879334 0.47156727]","[0.37170596 0.36477115 0.36477115 0.39389736 0.50346741 0.54507628
 0.56171983 0.56171983 0.52427184 0.47156727 0.44937587 0.4479889 ]","[0.38626907 0.37170596 0.39389736 0.42441054 0.51386963 0.55131761
 0.57281553 0.56796117 0.53259362 0.48266297 0.4590846  0.45977809]",6,,,,,,,,,,
"[0.60887656 0.58391123 0.57281553 0.60887656 0.64355062 0.67128988
 0.68238558 0.66574202 0.62552011 0.57975035 0.57697642 0.58807212]","[0.52149792 0.52288488 0.51178918 0.53536755 0.55755895 0.60887656
 0.59084605 0.56449376 0.57004161 0.55062413 0.54368932 0.49653259]","[0.56518724 0.55339806 0.54230236 0.57212205 0.60055479 0.64008322
 0.63661581 0.61511789 0.59778086 0.56518724 0.56033287 0.54230236]",21,,,,,,,,,,
"[0.5852982  0.5631068  0.55617198 0.57142857 0.57697642 0.60610264
 0.64493759 0.64493759 0.66435506 0.65325936 0.61165049 0.59084605]","[0.48959778 0.49375867 0.49237171 0.50208044 0.49930652 0.51595007
 0.55339806 0.55755895 0.55062413 0.52565881 0.52565881 0.49514563]","[0.53744799 0.52843273 0.52427184 0.53675451 0.53814147 0.56102635
 0.59916782 0.60124827 0.6074896  0.58945908 0.56865465 0.54299584]",27,,,,,,,,,,
"[0.55062413 0.5520111  0.56033287 0.56588072 0.60055479 0.62690707
 0.68654646 0.71983356 0.7295423  0.68793343 0.64632455 0.63245492]","[0.48543689 0.45214979 0.44382802 0.52149792 0.57558946 0.60194175
 0.61997226 0.66158114 0.67545076 0.63384189 0.62274619 0.59361997]","[0.51803051 0.50208044 0.50208044 0.54368932 0.58807212 0.61442441
 0.65325936 0.69070735 0.70249653 0.66088766 0.63453537 0.61303745]",35,,,,,,,,,,
