closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.7163969  0.70654469 0.78184377 0.86066151 0.86558761 0.76213934],[0.61576355 0.61365236 0.72061928 0.77339901 0.78421886 0.68754398],[0.66608023 0.66009852 0.75123153 0.81703026 0.82490324 0.72484166],-1.0,2.0,7.0,[0.48135116 0.45672062 0.54539057 0.61259676 0.58092892 0.51266714],[0.40358902 0.38634764 0.45689655 0.48610134 0.48627727 0.42698804],[0.44247009 0.42153413 0.50114356 0.54934905 0.5336031  0.46982759],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.6833216  0.6903589  0.81703026 0.87825475 0.87755102 0.77832512],[0.66783955 0.64602393 0.77128783 0.8557354  0.83040113 0.75369458],[0.67558058 0.66819141 0.79415904 0.86699507 0.85397607 0.76600985],-1.0,7.0,False,False,[],[],True,142
,,,,,,[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,142
,,,,,,[0.39444053 0.39901478 0.47818438 0.50668543 0.46973962 0.40244546],[0.28430683 0.28729768 0.38423645 0.42637227 0.40499648 0.33110486],[0.33937368 0.34315623 0.43121042 0.46652885 0.43736805 0.36677516],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,142
,,,,,,[0.5823657  0.57010908 0.62658339 0.67602041 0.66583832 0.59435477],[0.51748329 0.5257741  0.57952146 0.60643913 0.59412386 0.56676636],[0.5499245  0.54794159 0.60305243 0.64122977 0.62998109 0.58056056],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,142
,,,,,,[0.57697044 0.56852569 0.60397607 0.62104152 0.6111893  0.58796622],[0.49718508 0.49718508 0.51794511 0.54961295 0.52322308 0.47748065],[0.53707776 0.53285538 0.56096059 0.58532723 0.56720619 0.53272343],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,142
,,,,,,[0.64954258 0.64109782 0.75791696 0.8296974  0.76981439 0.68626847],[0.56579873 0.57142857 0.66783955 0.73258269 0.69458128 0.63969036],[0.60767065 0.60626319 0.71287825 0.78114004 0.73219784 0.66297942],5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,142
,,,,,,[0.77339901 0.7825475  0.86558761 0.94299789 0.97114708 0.81421534],[0.68684025 0.68011084 0.75791696 0.78465869 0.77691766 0.72695285],[0.73011963 0.73132917 0.81175229 0.86382829 0.87403237 0.7705841 ],6,-1,1,,,,,,,,,,,142
,,,,,,[0.69985925 0.69845179 0.79943702 0.86945813 0.87156932 0.77023223],[0.64180155 0.62983814 0.74595355 0.81456721 0.80730999 0.72061928],[0.6708304  0.66414497 0.77269529 0.84201267 0.83943966 0.74542576],7,-1,2,,,,,,,,,,,142
,,,,,,[0.60978184 0.60731879 0.72730471 0.80154821 0.78993666 0.67153413],[0.54838142 0.55876144 0.64127375 0.7304715  0.72273047 0.61365236],[0.57908163 0.58304011 0.68428923 0.76600985 0.75633357 0.64259324],8,-1,2,,,,,,,,,,,142
,,,,,,[0.6713582  0.66924701 0.70935961 0.76917664 0.76425053 0.68261787],[0.52638987 0.55594652 0.60168895 0.63757917 0.62139338 0.57353976],[0.59887403 0.61259676 0.65552428 0.7033779  0.69282196 0.62807882],9,-1,2,,,,,,,,,,,142
