closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.5823657  0.57010908 0.62658339 0.67602041 0.66583832 0.59435477],[0.51748329 0.5257741  0.57952146 0.60643913 0.59412386 0.56676636],[0.5499245  0.54794159 0.60305243 0.64122977 0.62998109 0.58056056],4.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.48135116 0.45672062 0.54539057 0.61259676 0.58092892 0.51266714],[0.40358902 0.38634764 0.45689655 0.48610134 0.48627727 0.42698804],[0.44247009 0.42153413 0.50114356 0.54934905 0.5336031  0.46982759],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.55102041 0.52568614 0.6122449  0.65446868 0.63898663 0.58972555],[0.50738916 0.49190711 0.58128079 0.64320901 0.60731879 0.57846587],[0.52920479 0.50879662 0.59676284 0.64883885 0.62315271 0.58409571],-1.0,8.0,False,False,[],[],True,164
,,,,,,[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],[0.50809289 0.50246305 0.40957072 0.44405348 0.44123856 0.36312456],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,164
,,,,,,[0.39444053 0.39901478 0.47818438 0.50668543 0.46973962 0.40244546],[0.28430683 0.28729768 0.38423645 0.42637227 0.40499648 0.33110486],[0.33937368 0.34315623 0.43121042 0.46652885 0.43736805 0.36677516],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,164
,,,,,,[0.56669306 0.54789761 0.61941414 0.66524455 0.65241247 0.59204016],[0.51243622 0.50884061 0.58040113 0.62482407 0.60072132 0.57261612],[0.53956464 0.52836911 0.59990764 0.64503431 0.6265669  0.58232814],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,164
,,,,,,[0.57697044 0.56852569 0.60397607 0.62104152 0.6111893  0.58796622],[0.49718508 0.49718508 0.51794511 0.54961295 0.52322308 0.47748065],[0.53707776 0.53285538 0.56096059 0.58532723 0.56720619 0.53272343],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,164
,,,,,,[0.64778325 0.63089374 0.73961999 0.79275158 0.74697616 0.68338758],[0.57459536 0.58092892 0.68191414 0.73258269 0.69176636 0.64391274],[0.6111893  0.60591133 0.71076707 0.76266714 0.71937126 0.66365016],5,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,164
,,,,,,[0.71586911 0.72237861 0.83937368 0.91748768 0.92487685 0.79644616],[0.68244194 0.66879618 0.7885292  0.85133709 0.84535538 0.7565095 ],[0.69915552 0.69558739 0.81395144 0.88441239 0.88511612 0.77647783],6,-1,1,,,,,,,,,,,164
,,,,,,[0.73399015 0.7359254  0.82195637 0.88951443 0.84764251 0.7755102 ],[0.6122449  0.6192822  0.71006334 0.77410274 0.77199156 0.70302604],[0.67311752 0.6776038  0.76600985 0.83180859 0.80981703 0.73926812],7,-1,2,,,,,,,,,,,164
,,,,,,[0.60978184 0.60731879 0.72730471 0.80154821 0.78993666 0.67153413],[0.54838142 0.55876144 0.64127375 0.7304715  0.72273047 0.61365236],[0.57908163 0.58304011 0.68428923 0.76600985 0.75633357 0.64259324],8,-1,2,,,,,,,,,,,164
,,,,,,[0.67522871 0.67206193 0.70267417 0.75228712 0.73328642 0.68085855],[0.57846587 0.58726249 0.6122449  0.6382829  0.63898663 0.56157635],[0.62684729 0.62966221 0.65745954 0.69528501 0.68613652 0.62121745],9,-1,2,,,,,,,,,,,164
