x,y,cluster,is_included,target,segment,stream
0.7123676915,0.5489471366,-1,False,1,3,-1
0.6253953866,0.5451238807,-1,False,1,3,-1
0.649909353,0.5331376035,-1,False,1,3,-1
0.6194672418,0.6301162961,-1,False,1,3,-1
0.6458111315,0.6144753081,-1,False,1,3,-1
0.5916543186,0.5686516933,-1,False,1,3,-1
0.6201518709,0.5689985701,-1,False,1,3,-1
0.6242076347,0.5713516776,-1,False,1,3,-1
0.6165164375,0.6391329169,-1,False,1,3,-1
0.6159347681,0.5305996401,-1,False,1,3,-1
0.6489084147,0.5592925454,-1,False,1,3,-1
0.7173331097,0.6536397593,-1,False,1,3,-1
0.6364502885,0.561494506,-1,False,1,3,-1
0.6298120401,0.5663344697,-1,False,1,3,-1
0.5812373423,0.5751020785,-1,False,1,3,-1
0.6058149952,0.6221957624,-1,False,1,3,-1
0.6224859784,0.6732257907,-1,False,1,3,-1
0.6000747254,0.5687169366,-1,False,1,3,-1
0.6529259667,0.5740310014,-1,False,1,3,-1
0.6313235313,0.5690475025,-1,False,1,3,-1
0.6084452445,0.5742136826,-1,False,1,3,-1
0.623169546,0.5711918315,-1,False,1,3,-1
0.6228022876,0.5684342157,-1,False,1,3,-1
0.6095310981,0.6288831982,-1,False,1,3,-1
0.7046499582,0.5767451217,-1,False,1,3,-1
0.6174345834,0.5720334698,-1,False,1,3,-1
0.6190532801,0.5857726163,-1,False,1,3,-1
0.6333890943,0.6175123826,-1,False,1,3,-1
0.6237321094,0.4631881127,-1,False,1,3,-1
0.6281031211,0.5670825926,-1,False,1,3,-1
0.5942760764,0.5624329218,-1,False,1,3,-1
0.6188749581,0.5916738706,-1,False,1,3,-1
0.6158519758,0.5502378661,-1,False,1,3,-1
0.6220868768,0.5745812197,-1,False,1,3,-1
0.5943408243,0.5628069832,-1,False,1,3,-1
0.6225231288,0.5363388736,-1,False,1,3,-1
0.6221346416,0.5682765445,-1,False,1,3,-1
0.6223320695,0.5697423434,-1,False,1,3,-1
0.6874280874,0.5648436608,-1,False,1,3,-1
0.5946327204,0.5587956091,-1,False,1,3,-1
0.6134775336,0.5708699647,-1,False,1,3,-1
0.6267041426,0.5690311917,-1,False,1,3,-1
0.6199024324,0.5698554318,-1,False,1,3,-1
0.6416768211,0.5230683913,-1,False,1,3,-1
0.6156725923,0.5871775215,-1,False,1,3,-1
0.5915747105,0.6154332969,-1,False,1,3,-1
0.6778018843,0.6091666803,-1,False,1,3,-1
0.5770255467,0.4669656983,-1,False,1,3,-1
0.6274651954,0.5129187123,-1,False,1,3,-1
0.5833538545,0.561819635,-1,False,1,3,-1
0.645241138,0.5737232706,-1,False,1,3,-1
0.6081724543,0.5800322954,-1,False,1,3,-1
0.5529552624,0.6256569182,-1,False,1,3,-1
0.6071311813,0.6393569188,-1,False,1,3,-1
0.6554267203,0.5420041647,-1,False,1,3,-1
0.6562281078,0.6288364405,-1,False,1,3,-1
0.6278207779,0.5541720356,-1,False,1,3,-1
0.6658076076,0.568412468,-1,False,1,3,-1
0.5340722374,0.592039233,-1,False,1,3,-1
0.6170705094,0.522711728,-1,False,1,3,-1
0.8285699426,0.2831297199,-1,False,2,3,-1
0.8302257896,0.2899530792,-1,False,2,3,-1
0.8317818613,0.2913634214,-1,False,2,3,-1
0.8400685266,0.3093140213,-1,False,2,3,-1
0.8316353825,0.2874694852,-1,False,2,3,-1
0.8281379363,0.2901607703,-1,False,2,3,-1
0.8423601765,0.3363562718,-1,False,2,3,-1
0.8288353027,0.2888841769,-1,False,2,3,-1
0.8685703247,0.3837294144,-1,False,2,3,-1
0.7909450641,0.2156899205,-1,False,2,3,-1
0.8284340782,0.2833493723,-1,False,2,3,-1
0.835367407,0.2929640564,-1,False,2,3,-1
0.8338962506,0.2900194099,-1,False,2,3,-1
0.8263027058,0.2845335378,-1,False,2,3,-1
0.8309167873,0.2883122108,-1,False,2,3,-1
0.8296441203,0.2924627706,-1,False,2,3,-1
0.8294880885,0.2904326173,-1,False,2,3,-1
0.8714967159,0.3770702507,-1,False,2,3,-1
0.8594419371,0.3521897274,-1,False,2,3,-1
0.8607963351,0.3476161738,-1,False,2,3,-1
0.8333835748,0.3077525323,-1,False,2,3,-1
0.8323582234,0.288116481,-1,False,2,3,-1
0.8371092307,0.2891364509,-1,False,2,3,-1
0.7963753933,0.2071408765,-1,False,2,3,-1
0.8326968229,0.2912949159,-1,False,2,3,-1
0.8638278089,0.3682026021,-1,False,2,3,-1
0.8257995831,0.2677236077,-1,False,2,3,-1
0.8227447575,0.2814801525,-1,False,2,3,-1
0.8294063576,0.2783245527,-1,False,2,3,-1
0.8382375419,0.3165788601,-1,False,2,3,-1
0.8223828064,0.2767521897,-1,False,2,3,-1
0.8379265398,0.3202498817,-1,False,2,3,-1
0.8403073507,0.3314554144,-1,False,2,3,-1
0.829479597,0.2889972652,-1,False,2,3,-1
