connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,8,3
0.0,1.0,,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,1.0,0.0,0.7177405625652734,,,1,8,3
0.0,1.0,,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.6831300510639732,,,7,8,3
0.0,1.0,,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.7276068751089989,,,8,8,3
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,8,5
0.0,1.0,,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.6324555320336759,,,1,8,5
0.0,1.0,,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.560611910581388,,,3,8,5
0.0,1.0,,0.0,0.3083083083083083,0.0,0.0,0.0,0.0,1.0,0.0,0.5552551740491107,,,0,8,10
0.0,1.0,,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.6324555320336759,,,1,8,10
0.0,1.0,,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,,,2,8,10
0.0,1.0,,0.0,0.3586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,0.5988494716163424,,,3,8,10
0.0,1.0,,0.0,0.3894736842105263,0.0,0.0,0.0,0.0,1.0,0.0,0.624078267696069,,,4,8,10
0.0,1.0,,0.0,0.35555555555555557,0.0,0.0,0.0,0.0,1.0,0.0,0.5962847939999439,,,5,8,10
105.0,1.0,0.25447266474536223,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,70.72549636342515,0.907489833843033,0,8,100
0.0,1.0,,0.0,0.3206060606060606,0.0,0.0,0.0,0.0,1.0,0.0,0.5662208585049305,,,1,8,100
105.0,1.0,0.25447266474536223,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,70.72549636342515,0.907489833843033,0,8,500
0.0,1.0,,0.0,0.32370340681362725,0.0,0.0,0.0,0.0,1.0,0.0,0.5689493886222458,,,1,8,500
105.0,1.0,0.25447266474536223,0.1614679242548763,0.4105785785785786,0.09664857319893483,0.21012867014458908,0.27804112517091467,0.2759848354910028,0.9999999999999986,0.2780411251709147,0.5860299477783896,70.72549636342515,0.907489833843033,0,8,1000
0.0,1.0,,0.0,0.3214194194194194,0.0,0.0,0.0,0.0,1.0,0.0,0.5669386381429823,,,1,8,1000
