,0,1,cluster
0,0.3448354648659336,0.5326500670393838,2
1,0.3328218912751161,0.5418087825645305,2
2,0.2895396649987816,0.8017096236028226,1
3,0.3059455456834428,0.805777130777624,1
4,0.2911536897668998,0.8262783925731461,1
5,0.4461200867906838,0.6910285675651967,0
6,0.1826451371772782,-0.0053470718509008,3
7,0.3421769728455622,0.5317356351401321,2
8,0.3556657918103598,0.529005863247147,2
9,0.4288038245025191,0.6852224454176341,0
10,0.4552531254841004,0.6888545708256536,0
11,0.3295326721650684,0.5510064075342426,2
12,0.3450452048695079,0.5470454436678236,2
13,0.2661972560126781,0.7956703346124024,1
14,0.4546293666786166,0.6850875110736857,0
15,0.3124761906120616,0.8331455957663586,1
16,0.3649945424050801,0.555534851739019,2
17,0.149707552311973,0.0010665757231986,3
18,0.1944276704841312,0.021372152224498,3
19,0.2984602626558344,0.8127634579217039,1
20,0.3758084029112345,0.5594238618880852,2
21,0.4341106335618628,0.4562854157962829,4
22,0.4516820017106533,0.6915609562169682,0
23,0.3227306062635482,0.76371858376299,1
24,0.3479494561657712,0.5435500863402218,2
25,0.1706483296070874,0.0154607194853293,3
26,0.1874070278390951,0.0092978425722331,3
27,0.3677474192226599,0.5603111684307774,2
28,0.1852544220490861,0.0339972118682581,3
29,0.3441497261160517,0.5288672860459323,2
30,0.4535706801429733,0.6837038763983135,0
31,0.1467178624799437,0.0316813751841693,3
32,0.3216992769171322,0.543055644211972,2
33,0.4731685730214546,0.7106164616928823,0
34,0.4594035436338968,0.6896318206807162,0
35,0.3363035084594152,0.5368601383408106,2
36,0.4220761250176233,0.4639429251527259,4
37,0.14138906639348,-0.0248524178855168,3
38,0.4227206587936957,0.4555369571281188,4
39,0.3454876236332219,0.5418990529247604,2
40,0.4560174898068486,0.6948434718443566,0
41,0.1791295024296171,0.0213933893823081,3
42,0.3553170325927735,0.5117321954933366,2
43,0.471651937226168,0.7296944984580611,0
44,0.4490151543841286,0.6795061372922858,0
45,0.3348004712096297,0.5293172016899144,2
46,0.3554391636251816,0.5326152553773907,2
47,0.3419244210265195,0.5287104640848014,2
48,0.4314326715073933,0.4569750733389378,4
49,0.3487758293951773,0.5224851434236293,2
50,0.3049298147536532,0.8090780233372978,1
51,0.2882470710863086,0.7971754339633323,1
52,0.2994636366095621,0.7973874935726405,1
53,0.3209964349498926,0.8082908614165439,1
54,0.3598140992065619,0.5299535356741855,2
55,0.16827552107663,0.0181515806740464,3
56,0.4560007942832028,0.7166314050644642,0
57,0.4251662912763818,0.4677958350648389,4
58,0.342831073378271,0.5210362776079906,2
59,0.3261676927991653,0.5291080436419449,2
60,0.3398709656318193,0.53537998500553,2
61,0.4799125432991705,0.7078059600279881,0
62,0.3348971440344628,0.54996768583363,2
63,0.3413328807497812,0.529614212246549,2
64,0.452504107471148,0.7156124031673164,0
65,0.4659667449620927,0.7019856032612226,0
66,0.1707432139531606,0.005281127996722,3
67,0.4446852353713272,0.6898649422848655,0
68,0.2883557435719648,0.7994774132166064,1
69,0.4477846160918875,0.7072528052795439,0
70,0.4437730886909578,0.6934114238603062,0
71,0.4543309356966712,0.728132731233028,0
72,0.3337765281105873,0.5147080335307836,2
73,0.333279595493588,0.836801597795364,1
74,0.1731836285088802,0.0035700013857284,3
75,0.4631470429288433,0.689395899201157,0
76,0.3389491520634378,0.5285034054798684,2
77,0.3306462048871679,0.5187886921901963,2
78,0.4478286514349466,0.738325998333067,0
79,0.2867397259511388,0.8051485318825647,1
80,0.2911308411079759,0.7988215350367952,1
81,0.32317408098674,0.5308616504149225,2
82,0.4431013636341891,0.6998152173867491,0
83,0.3482123829990188,0.5306982967607894,2
84,0.3380142258798507,0.5372589974861606,2
85,0.3348588323005195,0.5112994228548732,2
86,0.2763120347336593,0.7830237745792518,1
87,0.4233874405228839,0.4794931868172455,4
88,0.4264555651052334,0.5019545317005212,4
89,0.1841983364271149,0.0113529293681662,3
90,0.4670667651642698,0.7430116966896338,0
91,0.3443980052348093,0.5302745386261376,2
92,0.4516731974116681,0.6988634133560829,0
93,0.3873107201889157,0.4783129502266891,4
94,0.2246845060471031,0.8441933494845862,1
95,0.3045380302268318,0.7961665066820521,1
96,0.375018718588458,0.5362215514457525,2
97,0.4042797072024836,0.4646041475801107,4
98,0.3350819166615777,0.5240832076059534,2
99,0.3456329052908125,0.5048396891141449,2
100,0.1823431562110611,-0.0083571199341704,3
101,0.3389753108889393,0.5153636167987494,2
102,0.3347166623215084,0.5221945115548055,2
103,0.1935777564351156,0.0297052232746702,3
104,0.4490363121005806,0.6733272514342861,0
105,0.349708368751047,0.5333217303195167,2
106,0.406001102937746,0.6814422811286949,0
107,0.3145650848195953,0.5698291299956888,2
108,0.3347638063559929,0.5289630480830022,2
109,0.3168061604320222,0.528089034765707,2
110,0.3431370226963505,0.5293111760176058,2
111,0.3393229003136819,0.5262875313081276,2
112,0.3348615009446285,0.528476986286456,2
113,0.4251225244371091,0.4855107736577629,4
114,0.4291081505605462,0.6973802302840758,0
115,0.1787924219180962,0.000726466531168,3
116,0.4417995687261312,0.698775675436918,0
117,0.3381456224244358,0.5246216661359194,2
118,0.4615747102774736,0.7076385280968202,0
119,0.3128887530185743,0.776469738137319,1
120,0.3398431319941609,0.5243294348337175,2
121,0.3360579975382818,0.5219346361738436,2
122,0.3224418320463888,0.5300056696007046,2
123,0.1741437636855932,-8.747058337135131e-05,3
124,0.4150351964880887,0.4619830937803079,4
125,0.164600549847038,0.0134715171420231,3
126,0.3326841587368826,0.5243257053983303,2
127,0.4173236103171318,0.7192714073963656,0
128,0.4517075750799577,0.677077097218983,0
129,0.2985238844598992,0.7845576463035002,1
130,0.2972321294635093,0.8040622404036928,1
131,0.3384063788576018,0.5223863432115596,2
132,0.337701025996925,0.5235154856803039,2
133,0.43251539081348,0.6953724091015302,0
134,0.2882824300628445,0.7896250077554682,1
135,0.3365198828476904,0.5220728760798531,2
136,0.4475539279002683,0.7000999132046422,0
137,0.1690764207900242,-0.0009967207640715,3
138,0.2582026264364773,0.7699829762677025,1
139,0.1771942225634491,0.0232497908334225,3
140,0.3384650767333734,0.5217136960360782,2
141,0.344793540521305,0.5188145931496293,2
142,0.3345558934525509,0.5246641543642523,2
143,0.3397917041374917,0.516901787373106,2
144,0.3411036017165669,0.5181008044161262,2
145,0.352856998432159,0.5043814416626881,2
146,0.134684617737246,0.0284041213676911,3
147,0.3546839038050668,0.5266017824607216,2
148,0.1635573183730381,0.0256739533675782,3
149,0.4447303088282902,0.6970344991264207,0
150,0.3260457702007415,0.520276571034889,2
151,0.3306416760824896,0.5074303871023284,2
152,0.3512696199467074,0.5058374430017516,2
153,0.292742820364334,0.7932871943307421,1
154,0.1601046406254852,0.0108480793226293,3
155,0.4489010960277059,0.7124110203999879,0
156,0.4415444255803149,0.7067150184110511,0
157,0.1571517802067512,0.0097976463367033,3
158,0.3951217257923278,0.49580426671016,4
159,0.4375500768357551,0.7071437560214678,0
160,0.3217303272968456,0.5271046492152273,2
161,0.3536734916949333,0.5319008067803053,2
162,0.3087112766008124,0.8066369524423533,1
163,0.4365478969227828,0.7026027771160382,0
164,0.3185832689918372,0.510298641851905,2
165,0.2791690606292179,0.8013304788271636,1
166,0.2854897929781795,0.8154385944501182,1
167,0.4392167381122879,0.7074933154918764,0
168,0.4197041409246475,0.7087119060190519,0
169,0.3380624316200893,0.5179640958181757,2
170,0.3349364775191403,0.5230698086674981,2
171,0.1391653992946341,0.0052739696519329,3
172,0.4056919309743626,0.4748765528363279,4
173,0.4341487919316208,0.7206618851057683,0
174,0.3426108473387663,0.5104361937697903,2
175,0.1645879069903792,-0.0042401090778037,3
176,0.3380911121817489,0.5190589705809605,2
177,0.4676309988652136,0.6981361095768764,0
178,0.3247215580289109,0.5302928572128595,2
179,0.1751446704912568,0.0008441230889396,3
180,0.2856146401984917,0.7943774340060756,1
181,0.1511494949998811,-0.0127558109348425,3
182,0.4443201834141986,0.7145368913593837,0
183,0.4579164930838523,0.6726441245784053,0
184,0.3044061664495501,0.7968683857776246,1
185,0.3126630231636494,0.5065856417162423,2
186,0.3361564422314434,0.514100880841523,2
187,0.3185369107659279,0.8044191162720089,1
188,0.4428464032227773,0.6946874672338408,0
189,0.3364507047152527,0.5234967313499663,2
190,0.3343640119046657,0.5215370337173567,2
191,0.4261074285067766,0.7295330508228652,0
192,0.1528764776726589,0.001595317026799,3
193,0.3013477722051387,0.8091941737242697,1
194,0.4563497533651898,0.7001175402296459,0
195,0.3497981872789469,0.5214186833277694,2
196,0.3279772771822328,0.523745858942701,2
197,0.4353169395031352,0.7105915953196705,0
198,0.2980500518141679,0.7953908532326915,1
199,0.4166037673965095,0.4449309947052607,4
200,0.4383236152650047,0.708751358210978,0
201,0.3279727327023635,0.512016904735173,2
202,0.3004522939682714,0.7858952000402831,1
203,0.4336152587641512,0.723031101733106,0
204,0.3940282126369435,0.4794946496172281,4
205,0.3412625399027144,0.521176219703087,2
206,0.2900656300269891,0.7855700174818291,1
207,0.3505918210587663,0.5296433104823355,2
208,0.4329539417821464,0.7147712920123166,0
209,0.3258917423464046,0.7527022731271416,1
210,0.3518964705009521,0.5104956015539774,2
211,0.3075268490516301,0.7879577007664329,1
212,0.4082994593834679,0.4930730627292761,4
213,0.3362034865563949,0.5070518013611809,2
214,0.2857928675838683,0.7656064957346322,1
215,0.3271238208092347,0.5013916987867042,2
216,0.2839575655492283,0.7845372497376535,1
217,0.32157699342623,0.5034909780019632,2
218,0.1635367600000857,-0.0007396368904701,3
219,0.3053121662460422,0.796019368885133,1
220,0.3308318834370698,0.5267452677288378,2
221,0.2994564482146775,0.7803979660259133,1
222,0.2926315493987821,0.7879323200429836,1
223,0.1720641721258679,-0.0154669388109367,3
224,0.4413107390317656,0.7127192159196796,0
225,0.3352013029543284,0.5113980573682029,2
226,0.1619088815053775,-0.0002681051555814,3
227,0.2799713726187068,0.7878170590057298,1
228,0.419009830730606,0.7218087475256234,0
229,0.3413239328199148,0.5218751732457112,2
230,0.3401000895194892,0.5181981288438174,2
231,0.1634014447213296,0.0153735096223691,3
232,0.4337078397428761,0.7086761104151802,0
233,0.3170522297315465,0.5079844261543193,2
234,0.3943924217817943,0.4701227795588751,4
235,0.1466207575777607,-0.0073639519938339,3
236,0.419280551335535,0.4537633185002733,4
237,0.2780135331931425,0.7921207080261354,1
238,0.3104635582425213,0.7537819492378106,1
239,0.1511089849263401,-0.0005838411367121,3
240,0.1559327251590841,0.0116602022725991,3
241,0.4083811605462452,0.6957852530540829,0
242,0.1604243029038372,-0.0075400146831554,3
243,0.3378080330966929,0.5316450339395724,2
244,0.4215613009019845,0.7276576329667188,0
245,0.3992341620079392,0.480176683397752,4
246,0.2844593418509424,0.805308180302171,1
247,0.3289078343712329,0.5185227067284325,2
248,0.1577219043863895,0.0021885215106501,3
249,0.3057908504889803,0.7929305448012169,1
250,0.3453214422099883,0.7628303911976265,1
251,0.3151922791207427,0.751881216061854,1
252,0.3310114921173692,0.509029588294594,2
253,0.2888590800574916,0.7890084381515048,1
254,0.4237209751941142,0.6988148176151441,0
255,0.177167808287956,0.0078144328043581,3
256,0.2970258706939849,0.7570987746590175,1
257,0.4210794028065153,0.7296097885842414,0
258,0.3201898179249205,0.5035908100491017,2
259,0.3076224517561051,0.7998627864700629,1
260,0.4047538711244055,0.4896835040851958,4
261,0.2791110169853564,0.7874337731447616,1
262,0.3230472868655797,0.5023710555315786,2
263,0.1359537921121807,0.0010429471611563,3
264,0.1783035516374928,-0.0106468059468429,3
265,0.3923367349931628,0.4713817142389165,4
266,0.39304822643431,0.4894704136336779,4
267,0.1582422885592882,0.0028342704997001,3
268,0.1660977115474647,-0.0001653855185773,3
269,0.4329346774282914,0.7156083911526302,0
270,0.2918612381270006,0.7821938889021952,1
271,0.4296782770209115,0.7181072954540468,0
272,0.4443988000115614,0.7094778752797384,0
273,0.3323700523067707,0.5154083762216348,2
274,0.330298805637836,0.519611763519869,2
275,0.4601529750205977,0.7000904354016387,0
276,0.3311177181888686,0.5069951723239591,2
277,0.3255327601816112,0.5009053387090672,2
278,0.4499097298797629,0.7314858543178128,0
279,0.3216438239349934,0.4694942506940185,2
280,0.3244955403966697,0.5017943367653048,2
281,0.3972863253837714,0.4882577371799329,4
282,0.1671954938156349,0.0159328488274821,3
283,0.1698523482697834,0.0121463472775963,3
284,0.2943908909713474,0.7906146440458003,1
285,0.3390215615132661,0.5025076403134279,2
286,0.4267498788318627,0.7288022117973183,0
287,0.3004285407283537,0.787603451008942,1
288,0.3269187272193032,0.5023549007757984,2
289,0.3341728509972011,0.5044535192135191,2
290,0.3315346928966944,0.5063428270063259,2
291,0.4331289852037926,0.7106156863495247,0
292,0.2643849205694882,0.7580295516921751,1
293,0.3257478552934486,0.4949380418277213,2
294,0.1566870518365845,0.0042871850292335,3
295,0.4291770807768102,0.7108972764224633,0
296,0.2944188644712407,0.7796918624089042,1
297,0.4398735861492591,0.7191467973990294,0
298,0.3892657149124336,0.7084408907764107,0
299,0.2681664646196758,0.7564939577178814,1
300,0.3121836452706585,0.7569449656625331,1
301,0.3210034151775428,0.5154705160104182,2
302,0.2971643481246601,0.8187196994027501,1
303,0.4326153706390142,0.7244691418029655,0
304,0.4360254862765482,0.7234064611002483,0
305,0.146335048593956,0.0168451333401662,3
306,0.4259735763873789,0.7089037448636826,0
307,0.3832901070018995,0.4804670720313915,4
308,0.4188250026058299,0.7070363162674581,0
309,0.2855406670807362,0.7839960333181366,1
310,0.3265466954751429,0.5012916052441975,2
311,0.4338293939982104,0.6945290224749748,0
312,0.4456703820036113,0.6872031752514254,0
313,0.3257936956160294,0.5255567595138639,2
314,0.2114103198106471,0.0070893668120626,3
315,0.3268671221546113,0.498902089110625,2
316,0.1683517523543462,0.002623908531937,3
317,0.335574890449764,0.5012182048120442,2
318,0.2822927869414587,0.7706306389178167,1
319,0.3267610016835592,0.4983763199788653,2
320,0.2921965621928983,0.7889996657605592,1
321,0.2855820092360301,0.7801964683495859,1
322,0.3322677418154973,0.504253174875807,2
323,0.136451808757604,-0.007964495505871,3
324,0.2829657451093469,0.7661176367363103,1
325,0.4302133511310381,0.7164430185564801,0
326,0.287634771125339,0.8215657488797756,1
327,0.2923762741414653,0.7758559187232152,1
328,0.2858923910085811,0.7825418065940208,1
329,0.3909630517653941,0.5251958394076218,2
330,0.2930527462925119,0.7979076255518334,1
331,0.2668670180148449,0.7827493718797192,1
332,0.4368060651688692,0.7126334957688639,0
333,0.2829500511098404,0.7720997193832421,1
334,0.4362585043430602,0.7058038648260597,0
335,0.4339841211681975,0.7219958294429679,0
336,0.304264979799576,0.7810595886721582,1
337,0.3887814893312437,0.4924150659135073,4
338,0.1635644695216663,-0.0064082358416241,3
339,0.388924613581365,0.4744823416273867,4
340,0.318424959981726,0.7582444271690207,1
341,0.3200526131715144,0.5114112892838942,2
342,0.3385317509223604,0.5196553123107446,2
343,0.1477147361017184,0.0155741275268936,3
344,0.1358588665110814,0.0339548492430467,3
345,0.4339862247928748,0.7230505650886425,0
346,0.3295438735886117,0.4980549509003968,2
347,0.4527955243089288,0.7309291157210391,0
348,0.4367632606254441,0.7267872259423261,0
349,0.4444220086727498,0.6952456848457841,0
350,0.4174632811711154,0.4802070978206436,4
351,0.3357420738718571,0.5019510987357862,2
352,0.4328535367282585,0.7005090928362143,0
353,0.4315829441356595,0.736280182574989,0
354,0.3401749470247882,0.4950901031200803,2
355,0.2677750888692214,0.7346806960186383,1
356,0.3880016937384403,0.4896023406617992,4
357,0.3314420370242021,0.4937050490787973,2
358,0.3339283389618583,0.4918872305831867,2
359,0.3278558735690896,0.4841253910806274,2
360,0.1671133406374618,0.0236395522325323,3
361,0.4389508647287621,0.726448497659293,0
362,0.3305017287572145,0.5007840012517358,2
363,0.3257693857484249,0.4984115287753985,2
364,0.1525716363984485,0.0056637273344617,3
365,0.1561289447358316,-0.0223268671777058,3
366,0.1482150880680307,0.0113897724981395,3
367,0.3383330679645817,0.5106606908697634,2
368,0.2486829376438803,0.7245071123382238,1
369,0.3545715679496223,0.5064261785981985,2
370,0.4170129913680871,0.7182345406244773,0
371,0.3282323708660368,0.5260773110631917,2
372,0.1500634788340252,0.0180998936382842,3
373,0.3281049605428,0.5083562215833067,2
374,0.431171803960087,0.7234750801392417,0
375,0.4119785903368594,0.7441035149611814,0
376,0.4578845256571083,0.7209539863990273,0
377,0.3081986524576964,0.7623550237476029,1
378,0.2949600643098166,0.784935153500999,1
379,0.3373460653818795,0.4976198099286861,2
380,0.3252470914985096,0.7812273333976535,1
381,0.2847500964191006,0.8007265099131906,1
382,0.27099854855554,0.7503635667878472,1
383,0.266736124552372,0.7681219153807944,1
384,0.348506614417863,0.4818789780482287,2
385,0.3460591229932489,0.5101229997319313,2
386,0.3098197934288262,0.4934822818754843,2
387,0.2845151667499431,0.7645803075675067,1
388,0.3357371893984675,0.4923079772165091,2
389,0.1498954345875473,0.0127094497510703,3
390,0.3347962163226219,0.4869900102753732,2
391,0.3293073373785307,0.4978138720155309,2
392,0.42679379374414,0.7291193278198534,0
393,0.1609066751649385,0.0535920965129601,3
394,0.3383210822603957,0.4901577645729282,2
395,0.2856568949361236,0.7582264626126429,1
396,0.1439016343135601,-0.0052348257920077,3
397,0.2949260435316175,0.7708353091826882,1
398,0.2858285788516892,0.7819380136001267,1
399,0.1500690951387499,0.0096730468594672,3
400,0.3431263208471048,0.489498196550693,2
401,0.285783944394592,0.7862994988105998,1
402,0.3266068173318504,0.4981971305096083,2
403,0.2943099022864159,0.7827126080243749,1
404,0.4257641803970931,0.7402249441399913,0
405,0.2778506559760804,0.7754965056753201,1
406,0.3307055580340382,0.4914448206062131,2
407,0.3863262392834889,0.4904009145395313,4
408,0.3846353154471373,0.7294350239340919,0
409,0.4085575948033389,0.7248993961240608,0
410,0.4562317440607261,0.7330792529537256,0
411,0.3314048669517513,0.4799980909386443,2
412,0.2923095980271334,0.7668980576789737,1
413,0.3327608714290378,0.5025144311469592,2
414,0.4404485107473747,0.7306476430470051,0
415,0.299715318458936,0.750336387137233,1
416,0.3231062603828399,0.4796658321382588,2
417,0.15224366108633,0.0200353058406703,3
418,0.1490233324496143,0.0187681740432753,3
419,0.4376323433751058,0.7640562857416786,0
420,0.3002627283634068,0.7553748802293812,1
421,0.2913206289875589,0.7619852256277674,1
422,0.3268009737172122,0.4806940121060499,2
423,0.1211326437062343,0.0020947558667803,3
424,0.2926144679733325,0.7666036420098653,1
425,0.1281878068335843,0.0236479550238243,3
426,0.3855755690081963,0.4985208422715414,4
427,0.2973931771861866,0.746414737783121,1
428,0.4364807816708915,0.7409304401875534,0
429,0.339563410881842,0.4814956501536992,2
430,0.2985243081041683,0.7598698087639324,1
431,0.3203474387737118,0.4849070951776319,2
432,0.3066731928614987,0.7375278476075263,1
433,0.3173941286023538,0.50234972139179,2
434,0.3365871005758797,0.4935361062054348,2
435,0.1494270174100158,0.004427657306809,3
436,0.143067194403661,0.011789587829521,3
437,0.1340438257805206,-0.0230561676967872,3
438,0.2928117476480427,0.7719079623388038,1
439,0.3397893265108387,0.4768465280752365,2
440,0.4288711150013815,0.7277094694299323,0
441,0.1405033147676414,0.0119833744023417,3
442,0.3191196324913289,0.5126619023513113,2
443,0.3305729532617987,0.4994196841955145,2
444,0.3205739817557674,0.5030840958775294,2
445,0.3311030613029622,0.4638301475210126,2
446,0.3291982131948464,0.4881221970473645,2
447,0.2335902218085218,0.754686591482604,1
448,0.3323671099253939,0.4930814831866479,2
449,0.1303627139986546,0.033541040308275,3
450,0.4330661847447455,0.7292364287432569,0
451,0.3277431139845944,0.4927808269314833,2
452,0.1470725186197179,0.0155969243155116,3
453,0.3199423031859308,0.4880768718693648,2
454,0.425969495380479,0.7374547413429083,0
455,0.3881723536305619,0.4996542165596628,4
456,0.330255609614774,0.4969016957568511,2
457,0.4178774644223499,0.7245141749144045,0
458,0.142291883091346,0.0146546964308495,3
459,0.3234776212911397,0.4707070675184566,2
460,0.3848901797408302,0.4931125458120379,4
461,0.3397217938942714,0.4648826118186426,2
462,0.2804747049602414,0.7359894937086138,1
463,0.3219108780109958,0.4860849582825209,2
464,0.2937688539759432,0.7574219205657501,1
465,0.2914895449869694,0.76128807376746,1
466,0.3268821997519438,0.4922304662677968,2
467,0.4275061816676928,0.7241378947828083,0
468,0.4096532614023015,0.7054480585548814,0
469,0.3782388663705311,0.5089483210673107,4
470,0.2950518287738138,0.7577075136184726,1
471,0.3818744935043761,0.5219725228614684,4
472,0.3245650034319131,0.4966153594039711,2
473,0.3427352167115338,0.511435082485651,2
474,0.3121319157397487,0.4728855233420241,2
475,0.2909832204103154,0.7648065454153509,1
476,0.3381893942952306,0.4977367317276971,2
477,0.1748775767860146,0.0394087954645702,3
478,0.2796281305803807,0.7179574788951038,1
479,0.3257667089259362,0.4895488755636092,2
480,0.3243647490281452,0.4880595918334018,2
481,0.3777462046162393,0.5000315390072294,4
482,0.317969682444773,0.4876183307386707,2
483,0.1425960961035724,-0.0025086607448727,3
484,0.3180891381089926,0.7560508797919377,1
485,0.4350884656795957,0.7440661753884277,0
486,0.2844084840277593,0.7611423367455196,1
487,0.4245549389959959,0.7300727816394256,0
488,0.4485684066678631,0.7248524210807921,0
489,0.1062380362618416,0.0398077571179096,3
490,0.2919742430448376,0.7599061729395953,1
491,0.3234049593755795,0.4736542576909578,2
492,0.327410358364698,0.4814913708793633,2
493,0.3786538707072268,0.4968385011312045,4
494,0.3266723579739261,0.4884641525136565,2
495,0.2741348767768715,0.7506086169017585,1
496,0.2665736277070625,0.7618785990100777,1
497,0.2805908153467089,0.788256506681488,1
498,0.3139851823733074,0.493953137648377,2
499,0.430252667476147,0.7523743163993543,0
500,0.4277642531158872,0.714995773831835,0
501,0.1335756475539779,0.0129973812149027,3
502,0.4250477015675666,0.738448822659366,0
503,0.2735106899055344,0.7085067498844989,1
504,0.2869194870692881,0.6917930571750782,1
505,0.2787509851793755,0.7553041237433021,1
506,0.2308507292180751,0.711171304868064,1
507,0.1313254408615976,0.013829946322165,3
508,0.3309734616214112,0.486716191643145,2
509,0.2834274549644471,0.7648530881013762,1
510,0.3249399409784565,0.4889982465238873,2
511,0.2905859534555406,0.7612723468432595,1
512,0.3177138573370026,0.5220002196011986,2
513,0.4210546576164255,0.7428810012233501,0
514,0.4410466874656085,0.732854066040415,0
515,0.3024696760338912,0.4862410414008427,2
516,0.2831858170892555,0.7520192605052752,1
517,0.419710152712138,0.7298735800236835,0
518,0.1338902181215526,0.0183523337231742,3
519,0.1660009654078489,0.0234832669453004,3
520,0.2980066020814755,0.7565814075586463,1
521,0.3746052695885555,0.5014117146883419,4
522,0.3370348892244827,0.4844486655196681,2
523,0.286788394034645,0.7493478954533759,1
524,0.4253107307769342,0.7200325150884583,0
525,0.1133082496336169,-0.008770318762932,3
526,0.4170851651272004,0.7211178065665681,0
527,0.3248990264792927,0.494747537588228,2
528,0.1074631598328009,0.0460887826325657,3
529,0.326441248747376,0.4849604556151747,2
530,0.4246575985190708,0.7394761830114901,0
531,0.3239302777503798,0.480981884037005,2
532,0.3236785439489563,0.4840455083654567,2
533,0.4373050824838415,0.7546205543562461,0
534,0.2767751423866049,0.7696882909271974,1
535,0.3791728158008318,0.4970701983249425,4
536,0.3310508603867361,0.4803302483820864,2
537,0.2833919469221687,0.740998541920153,1
538,0.3189335890727796,0.4819217913395911,2
539,0.3021314390953716,0.7563638121965324,1
540,0.2913069540446931,0.7537855643842605,1
541,0.441854750797559,0.7201222438354613,0
542,0.339317316942295,0.7621016215034194,1
543,0.32227154804339,0.4823469541628232,2
544,0.4293494364177237,0.7388623551505658,0
545,0.4093171134637299,0.7443443873142565,0
546,0.2658340454136036,0.7473481184499936,1
547,0.3351669654653849,0.7878761762125033,1
548,0.298287400106352,0.7516716887638082,1
549,0.3425353383315722,0.4692914425111253,2
550,0.3288687514052163,0.4907675616469641,2
551,0.1324610096279353,0.0188808186158716,3
552,0.1388527641630342,-0.0005563354541079,3
553,0.3287099532776705,0.4891186382661784,2
554,0.3264463630606137,0.4607063900494003,2
555,0.4249637061499395,0.740704474880693,0
556,0.3940336802701092,0.4821130544621678,4
557,0.2793369849270162,0.7552005539976457,1
558,0.3355370218173626,0.4942845483679572,2
559,0.4122091685922243,0.7247680379584355,0
560,0.4100394532256412,0.7386419470242733,0
561,0.4263413191943588,0.7363397556845792,0
562,0.3437757863099694,0.4748612851072433,2
563,0.3368601102378857,0.4953596743337983,2
564,0.2855584868004181,0.7516883291440297,1
565,0.4168190816750342,0.7393322623724254,0
566,0.3114611769300108,0.4689849206450296,2
567,0.3234222031741411,0.4807978760890066,2
568,0.3265224624346328,0.4869592766319772,2
569,0.4302904959437086,0.748912034948984,0
570,0.2876329903862955,0.7645606842008048,1
571,0.3274633893006085,0.4798743452516032,2
572,0.3260266367947626,0.474233769531504,2
573,0.3096012019567208,0.7705977449881112,1
574,0.309350614141081,0.4617049583203235,2
575,0.3230523772212902,0.4799065860195752,2
576,0.4175882771320421,0.7431428727379912,0
577,0.1212841685392238,0.0460981673634722,3
578,0.3221928235938966,0.4937619150892903,2
579,0.3021012904507434,0.4609838016834919,2
580,0.1310072642517748,0.0217794104810195,3
581,0.132397637011508,0.0217617703614086,3
582,0.122123756209644,0.0342732329212907,3
583,0.3259653249265554,0.4890501014224034,2
584,0.4246742940036793,0.7504152508766632,0
585,0.1539966635355864,0.0202020720465311,3
586,0.4201821917425875,0.7411555526229524,0
587,0.4245828122808969,0.7235427741962612,0
588,0.3062344522105737,0.7552338513525124,1
589,0.1229925787919712,0.0120732130481755,3
590,0.3273297640338581,0.4714777171905341,2
591,0.4150993999106331,0.7391042721781222,0
592,0.3175694558682552,0.4812294273613255,2
593,0.3177445961367134,0.4688058386839189,2
