connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,2,3
208.33333333333334,1.0,0.6616741770165098,0.0,0.6357235578792465,-0.003335525205062689,0.0,0.0,-0.12238100684327155,0.0,0.0,0.17034592507477916,225563.83757660806,0.5390386131722809,1,2,3
264.5,1.0,0.7097965627973217,0.0,0.658299784048287,-0.0038226570148819756,0.0,0.0,-0.13106484606630386,0.0,0.0,0.08024552720935652,1262814.9576946993,0.36804199524239223,2,2,3
291.5,1.0,0.5794526343729928,0.0,0.6547464511536368,-0.0037417288366867335,0.0,0.0,-0.12914462915309857,0.0,0.0,0.0999078036147051,1514363.5241192824,0.6036262612206004,3,2,3
260.3333333333333,1.0,0.6946438704851677,0.0,0.6613506254224817,-0.003893506554751413,0.0,0.0,-0.13325469446823565,0.0,0.0,0.05848299478760857,4760814.329615489,0.4061305047490966,4,2,3
265.5,1.0,0.8534415962815342,0.0,0.445408882534631,-0.0015833878963614255,0.0,0.0,-0.06672710404850135,0.0,0.0,0.07865831267048971,27112342.761783622,0.21536921563915465,5,2,3
226.33333333333334,1.0,0.8827356449640709,0.0,0.4535065732670523,-0.001488098785403068,0.0,0.0,-0.0625203006074865,0.0,0.0,0.2160650434044868,121303694.28964004,0.2095413820382475,6,2,3
263.66666666666663,1.0,0.7789131338501607,0.0,0.4467648120342731,-0.0015676252609354887,0.0,0.0,-0.06554384723863879,0.0,0.0,0.11383522462305834,29670351.74841687,0.35221761870988066,7,2,3
253.33333333333331,1.0,0.7205773619772111,0.0,0.6424354089024747,-0.003473874603712856,0.0,0.0,-0.12441042243021745,0.0,0.0,0.1493205510451523,42460491.683220364,0.450060357038452,8,2,3
292.16666666666663,1.0,0.7012810793186994,0.0,0.6320446021044823,-0.003261849027019556,0.0,0.0,-0.12135484896016353,0.0,0.0,0.18083822832886912,51917771.91282885,0.5380832126876398,9,2,3
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,2,5
0.0,1.0,0.8992301485544378,0.0,0.43214814814814817,-0.0005869089238525856,0.0,0.0,-0.036520304514006126,0.0,0.0,0.5153710674379168,23140.185254400545,0.4933193197999567,1,2,5
1.0,1.0,0.9277872259823898,0.0,0.4747027027027027,-0.0012202403972587906,0.0,0.0,-0.06889126319135545,0.0,0.0,0.3931913975248855,318100.7511168785,0.33959539399576905,2,2,5
31.666666666666664,1.0,0.7151585745986224,0.0,0.6926766766766767,-0.004426236272643139,0.0,0.0,-0.10839294602705167,0.0,0.0,0.12473258537641406,364559.1909622239,0.5251092762556936,3,2,5
7.0,1.0,0.7392431471004821,0.0,0.7171871871871872,-0.005098431978975538,0.0,0.0,-0.12134888908751099,0.0,0.0,0.016756408083083357,555616.1913620763,0.383311875452064,4,2,5
0.0,1.0,0.7659789327569211,0.0,0.609985985985986,-0.0029492555588938436,0.0,0.0,-0.07025223356801624,0.0,0.0,0.19120777537006217,4047081.047710945,0.4639001568048996,5,2,5
1.5,1.0,0.6848399392586252,0.0,0.558952952952953,-0.0025380738754639124,0.0,0.0,-0.08305956119028998,0.0,0.0,0.02898087102849844,378576.8735444445,0.47888460077446676,6,2,5
1.1666666666666665,1.0,0.7918170053500934,0.0,0.6381541541541541,-0.0035381922376950575,0.0,0.0,-0.08122802662083761,0.0,0.0,0.02311023684915846,2828961.699434446,0.2865509464512261,7,2,5
31.666666666666664,1.0,0.6073655650853632,0.0,0.7074754754754755,-0.004818506793217315,0.0,0.0,-0.10789457929318347,0.0,0.0,0.07845422571507726,9029699.694226561,0.593311804658251,8,2,5
6.499999999999999,1.0,0.5859269354927862,0.0,0.7169009009009009,-0.0050899031811894885,0.0,0.0,-0.12054583425369068,0.0,0.0,0.020404511413447405,2359619.5666455054,0.603809626017581,9,2,5
254.33333333333331,1.0,0.8751482085171943,0.29929696861007477,0.5168188188188189,0.21551909980931988,0.4510972883835591,0.46070602154986684,0.4595927896940097,1.0000000000000016,0.4607060215498668,0.5747258029988974,11321.30243953205,0.14347762449742296,0,2,10
0.0,1.0,,0.0,0.27927927927927926,0.0,0.0,0.0,0.0,1.0,0.0,0.5284688063445933,,,1,2,10
0.0,1.0,0.7698151669242514,0.0,0.3335175175175175,-8.056574037515753e-05,0.0,0.0,-0.006391803859098513,0.0,0.0,0.5537796090357963,478.64539711323295,0.37725020602167864,2,2,10
1.5,1.0,0.8504742570824376,3.720743640023442e-16,0.5353113113113113,-0.0017444047139207892,4.440892098500626e-16,2.741379014891092e-16,-0.041931089988061276,2.1701560813326643e-16,2.741379014891092e-16,0.3615463552044909,70226.11908656922,0.38466165487426074,3,2,10
0.0,1.0,0.6254592442974493,0.0,0.7741741741741742,-0.006899879372738239,0.0,0.0,-0.08098638544729156,0.0,0.0,0.027029495135979437,73621.74985140393,0.6268819814261325,4,2,10
0.0,1.0,0.7648212791606158,0.0,0.577977977977978,-0.002734090422112706,0.0,0.0,-0.041790214034562456,0.0,0.0,0.052110076666243364,194173.85422210727,0.34162791943418247,5,2,10
0.0,1.0,0.7168324377329108,0.0,0.5583583583583583,-0.0025220061412487204,0.0,0.0,-0.04265630845056883,0.0,0.0,0.054091048789046074,92805.47287740046,0.479625876194366,6,2,10
0.0,1.0,0.6629883176423927,0.0,0.7545545545545546,-0.006181146025878004,0.0,0.0,-0.08126265652813604,0.0,0.0,0.03018615727648038,90055.80749325141,0.5488341626887997,7,2,10
0.0,1.0,0.6357534189841211,0.0,0.7545545545545546,-0.006181146025878004,0.0,0.0,-0.08126265652813673,0.0,0.0,0.03018615727648038,298893.1871554415,0.5608414185891412,8,2,10
3.6666666666666665,1.0,0.6320450989481842,0.0,0.7735015015015015,-0.006870850838651743,0.0,0.0,-0.0790132767652583,0.0,0.0,0.030975543366750343,1309291.879312323,0.5991123846271592,9,2,10
