closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.08602151 0.01075269 0.03763441 0.07526882],[0. 0. 0. 0.],[0.04301075 0.00537634 0.0188172  0.03763441],-1.0,1.0,5.0,[0.56989247 0.24731183 0.51209677 0.24731183],[0.22043011 0.         0.0483871  0.02150538],[0.39516129 0.12365591 0.28024194 0.1344086 ],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.08602151 0.00537634 0.00537634 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.00268817 0.02688172],-1.0,8.0,False,True,[],[],False,146
,,,,,,[0.44354839 0.08064516 0.23655914 0.23655914],[0.1827957  0.         0.03763441 0.00537634],[0.31317204 0.04032258 0.13709677 0.12096774],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,146
,,,,,,[0.64247312 0.31451613 0.62903226 0.36021505],[0.2688172  0.08064516 0.22043011 0.0672043 ],[0.45564516 0.19758065 0.42473118 0.21370968],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,146
,,,,,,[0.17204301 0.01612903 0.24731183 0.12365591],[0.09139785 0.         0.17741935 0.05913978],[0.13172043 0.00806452 0.21236559 0.09139785],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,146
,,,,,,[0.10752688 0.02688172 0.02419355 0.02419355],[0.03763441 0.         0.01075269 0.00537634],[0.07258065 0.01344086 0.01747312 0.01478495],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,146
,,,,,,[0.08602151 0.01075269 0.03763441 0.07526882],[0. 0. 0. 0.],[0.04301075 0.00537634 0.0188172  0.03763441],5,-1,1,,,,,,,,,,,146
,,,,,,[0.73655914 0.54569892 0.56989247 0.55376344],[0.41397849 0.32795699 0.47580645 0.28494624],[0.57526882 0.43682796 0.52284946 0.41935484],6,-1,4,,,,,,,,,,,146
,,,,,,[1.         0.43010753 0.5483871  0.41935484],[0.53763441 0.15591398 0.32258065 0.02688172],[0.7688172  0.29301075 0.43548387 0.22311828],7,-1,4,,,,,,,,,,,146
,,,,,,[0.56451613 0.11895161 0.22244624 0.1344086 ],[0.33333333 0.         0.0483871  0.03158602],[0.44892473 0.05947581 0.13541667 0.08299731],8,-1,5,,,,,,,,,,,146
,,,,,,[0.31989247 0.03494624 0.09139785 0.10013441],[0.20026882 0.         0.03427419 0.01680108],[0.26008065 0.01747312 0.06283602 0.05846774],9,-1,6,,,,,,,,,,,146
