closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
[0.67204301 0.42473118 0.58064516 0.32795699],[0.25268817 0.03763441 0.07526882 0.05107527],[0.46236559 0.2311828  0.32795699 0.18951613],1.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.67204301 0.42473118 0.58064516 0.32795699],[0.25268817 0.03763441 0.07526882 0.05107527],[0.46236559 0.2311828  0.32795699 0.18951613],1,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.60215054 0.30645161 0.50537634 0.17204301],[0.25268817 0.15591398 0.40860215 0.1344086 ],[0.42741935 0.2311828  0.45698925 0.15322581],-1.0,11.0,False,True,[],[],False,215
,,,,,,[0.47849462 0.15591398 0.46774194 0.19892473],[0.15591398 0.04032258 0.05376344 0.05376344],[0.3172043  0.09811828 0.26075269 0.12634409],0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,215
,,,,,,[0.96236559 0.38709677 0.65053763 0.36021505],[0.2688172  0.05376344 0.07526882 0.06451613],[0.6155914  0.22043011 0.36290323 0.21236559],4,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,215
,,,,,,[0.17204301 0.01612903 0.24731183 0.12365591],[0.09139785 0.         0.17741935 0.05913978],[0.13172043 0.00806452 0.21236559 0.09139785],2,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,215
,,,,,,[0.16129032 0.01344086 0.02016129 0.01478495],[0.04032258 0.         0.00806452 0.00268817],[0.10080645 0.00672043 0.0141129  0.00873656],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,215
,,,,,,[0.08602151 0.01075269 0.03763441 0.07526882],[0. 0. 0. 0.],[0.04301075 0.00537634 0.0188172  0.03763441],5,-1,1,,,,,,,,,,,215
,,,,,,[0.80107527 0.40087366 0.65994624 0.44018817],[0.53158602 0.18010753 0.53225806 0.32056452],[0.66633065 0.29049059 0.59610215 0.38037634],6,-1,4,,,,,,,,,,,215
,,,,,,[0.69354839 0.42473118 0.67204301 0.54301075],[0.39784946 0.05913978 0.27956989 0.08602151],[0.54569892 0.24193548 0.47580645 0.31451613],7,-1,4,,,,,,,,,,,215
,,,,,,[0.62903226 0.2688172  0.41935484 0.53763441],[0.29032258 0.         0.0483871  0.03158602],[0.45967742 0.1344086  0.23387097 0.28461022],8,-1,5,,,,,,,,,,,215
,,,,,,[0.30107527 0.03763441 0.11827957 0.16666667],[0.1344086  0.         0.02150538 0.01075269],[0.21774194 0.0188172  0.06989247 0.08870968],9,-1,6,,,,,,,,,,,215
,,,,,,[0.4516129  0.11827957 0.20967742 0.22311828],[0.2016129  0.02688172 0.05645161 0.05376344],[0.3266129  0.07258065 0.13306452 0.13844086],10,-1,7,,,,,,,,,,,215
,,,,,,[0.22580645 0.0483871  0.15591398 0.11021505],[0.08064516 0.         0.01075269 0.00268817],[0.15322581 0.02419355 0.08333333 0.05645161],11,-1,7,,,,,,,,,,,215
,,,,,,[0.86021505 0.48924731 0.86290323 0.69354839],[0.71236559 0.39784946 0.64247312 0.30107527],[0.78629032 0.44354839 0.75268817 0.49731183],12,-1,10,,,,,,,,,,,215
