x,y,cluster,is_included,target,segment,stream
0.7092332579,0.5245711614,16,False,1,1,-1
0.67575755,0.5674925378,16,False,1,1,-1
0.5521549363,0.5575766473,16,False,1,1,-1
0.6130699404,0.5298199829,16,False,1,1,-1
0.63018779,0.5693693694,16,False,1,1,-1
0.6462696738,0.5342619626,16,False,1,1,-1
0.6202229874,0.5687800051,16,False,1,1,-1
0.6191286423,0.4859166952,16,False,1,1,-1
0.622020006,0.5243264991,16,False,1,1,-1
0.6117548158,0.5202444448,16,True,1,1,-1
0.6267752591,0.5453326592,16,True,1,1,-1
0.6138830038,0.5223289675,16,True,1,1,-1
0.6375042988,0.5008215216,16,False,1,1,-1
0.6160249906,0.6208528384,16,False,1,1,-1
0.6190171911,0.5729120792,16,False,1,1,-1
0.5262377457,0.5323003148,16,False,1,1,-1
0.6227608914,0.5689811719,16,False,1,1,-1
0.6089006025,0.6219739353,16,False,1,1,-1
0.6233298235,0.5919511545,16,False,1,1,-1
0.5985388211,0.5567698054,16,False,1,1,-1
0.6328403296,0.5248669309,16,False,1,1,-1
0.6417649207,0.5801225486,16,True,1,1,-1
0.6205212522,0.5692965144,16,True,1,1,-1
0.6430991513,0.6622453473,16,True,1,1,-1
0.6172711216,0.574912873,16,False,1,1,-1
0.5788172582,0.5504183725,16,False,1,1,-1
0.657650438,0.5293208719,16,False,1,1,-1
0.6293959555,0.5288793924,16,False,1,1,-1
0.5984592131,0.6535864772,16,False,1,1,-1
0.615606783,0.5930211443,16,False,1,1,-1
0.6213831418,0.5677806956,16,True,1,1,-1
0.6229625651,0.5983188983,16,True,1,1,-1
0.6275331276,0.566195284,16,True,1,1,-1
0.5897416029,0.5626036417,16,False,1,1,-1
0.6331428402,0.5202009493,16,False,1,1,-1
0.6221017369,0.5669771159,16,False,1,1,-1
0.6256671153,0.5824713066,16,True,1,1,-1
0.6660740291,0.5742158574,16,True,1,1,-1
0.6231653002,0.5657668532,16,True,1,1,-1
0.5764523689,0.5525039826,16,False,1,1,-1
0.7011047472,0.6194740305,16,False,1,1,-1
0.7294908483,0.5984352488,16,False,1,1,-1
0.6203684047,0.5689724728,16,False,1,1,-1
0.6316440863,0.5978730692,16,False,1,1,-1
0.6280256359,0.4916069963,16,False,1,1,-1
0.6198323773,0.5690877359,16,False,1,1,-1
0.5645854651,0.584630859,16,False,1,1,-1
0.5585257017,0.5646892517,16,False,1,1,-1
0.5831150304,0.5525953231,16,False,1,1,-1
0.7099730819,0.5628678769,16,False,1,1,-1
0.6201274578,0.5686712663,16,False,1,1,-1
0.6230379274,0.5665073643,16,False,1,1,-1
0.6037069745,0.6214106684,16,False,1,1,-1
0.630500915,0.5252583906,16,False,1,1,-1
0.5906151684,0.5394727256,16,False,1,1,-1
0.6127079892,0.5622611145,16,False,1,1,-1
0.6172318483,0.5659723695,16,False,1,1,-1
0.6221908979,0.5635986016,16,False,1,1,-1
0.60880295,0.5530922594,16,False,1,1,-1
0.6085566958,0.621555291,16,False,1,1,-1
0.8285731269,0.3050362372,16,True,2,1,-1
0.8360021484,0.3169018143,16,True,2,1,-1
0.8326108462,0.3032018138,16,True,2,1,-1
0.8255448374,0.272921322,-1,False,2,1,-1
0.8317585096,0.2867181001,-1,False,2,1,-1
0.7914810915,0.2057544569,-1,False,2,1,-1
0.82335084,0.2874934077,-1,False,2,1,-1
0.8224093424,0.2853044958,-1,False,2,1,-1
0.8373512391,0.3094912656,-1,False,2,1,-1
0.8184735213,0.2763074481,-1,False,2,1,-1
0.8459860569,0.3282215227,-1,False,2,1,-1
0.8559381223,0.3539850049,-1,False,2,1,-1
0.8231088316,0.283715822,-1,False,2,1,-1
0.8373183345,0.3056516988,-1,False,2,1,-1
0.8382821224,0.3194212921,-1,False,2,1,-1
0.8273291187,0.2968427691,-1,False,2,1,-1
0.9110863206,0.4743958201,-1,False,2,1,-1
0.8264767821,0.294787606,-1,False,2,1,-1
0.854445737,0.3435819646,16,True,2,1,-1
0.7715971282,0.1675284216,16,True,2,1,-1
0.7821393544,0.1697434308,16,True,2,1,-1
0.8233105053,0.256795359,16,True,2,1,-1
0.8286113387,0.2931510871,16,True,2,1,-1
0.8105753432,0.2576109,16,True,2,1,-1
0.8250862951,0.2772991459,16,True,2,1,-1
