0,1,2,3,4,5,6,7,cluster,is_included,target,segment,stream
0.7845283371552385,0.1961548335684895,0.5977270960674895,0.8721155311197535,0.0891877543157298,0.3250108406150894,0.5523410519745104,0.579350801195762,0,True,3,0,9
0.462626233410895,0.4372028414897044,0.8720447190552783,0.7762312919024618,0.6998601485862391,0.5082168684092825,0.3357578983449776,0.9269297127191316,0,True,0,0,9
0.4729516430565238,0.4316128069310487,0.8737287353248709,0.7684748133398073,0.7039122556789864,0.5011490855450229,0.3309686491255164,0.938731385164016,0,True,0,0,9
0.1205921280215328,0.6042583372948706,0.6297502052038811,0.0804992330498955,0.4041891450018702,0.3934683331424708,0.1887510040966256,0.6021793061676912,0,True,4,0,9
0.1105696232332591,0.5995116139191714,0.6219686229115508,0.0779897307108311,0.4077486427836307,0.3943185840509747,0.1934771189558726,0.6013006902788477,0,True,4,0,9
0.7949628756757655,0.2001231285012003,0.5886521609765952,0.8676890062102894,0.0985042199013478,0.3312029557632798,0.544577610840226,0.5864351049440371,0,True,3,0,9
0.4594250078417568,0.4362574643361356,0.8770311194491741,0.7765844032585857,0.7016415432598582,0.5106819666182177,0.3403436617891122,0.9272187691590138,0,True,0,0,9
0.114566074996178,0.584116601588195,0.6285226829892779,0.0707351578033465,0.4028223836586413,0.3918981872047621,0.2028640604442231,0.5957192806269791,0,True,4,0,9
0.1063251396011244,0.592070883346832,0.6279638115072971,0.0666572429612434,0.4192510921713425,0.3894479522451571,0.1825550407898348,0.5982076731567774,0,True,4,0,9
0.7897310689003951,0.1902901025607274,0.605790129947001,0.8733215730127123,0.0809996087575784,0.3305886775940424,0.5384111216037293,0.5898545528441542,0,True,3,0,9
0.1057429211957963,0.593090410807846,0.6295623799588536,0.0727028989995468,0.418535790215669,0.3840805549751468,0.1869520580152506,0.6013724133098314,0,True,4,0,9
0.7910532434836971,0.1913729361407815,0.6090225154986809,0.8728742426231041,0.0769972520545676,0.3254493932455627,0.5421701237573286,0.5799724523055054,0,True,3,0,9
0.4617418377540694,0.4350081154300778,0.8794572069098808,0.7755010091246498,0.7023778701904486,0.5102610037711482,0.3372441847942508,0.9300045207978932,0,True,0,0,9
0.4634854733705412,0.4338763748857053,0.8741350173666922,0.778793303420179,0.6988459531629514,0.508129449737091,0.3385181108099589,0.9293200022342084,0,True,0,0,9
0.4587824247468974,0.4309796567136501,0.8824317735876094,0.771496287551328,0.6953084495553177,0.5155250754111186,0.3402402796858976,0.9313165891296064,0,True,0,0,9
0.1113684634587299,0.5966267314511056,0.6272895892332087,0.0742849968912441,0.414443762841728,0.3887676781495874,0.1911149346807462,0.6039377257679166,0,True,4,0,9
0.1095610278029338,0.599095582720581,0.6282786196087901,0.0699958966095919,0.410937060550065,0.3884814905189208,0.1925849818198435,0.6055708716254161,0,True,4,0,9
0.4611472437876901,0.4334603334196271,0.8750516150805885,0.775799055673984,0.6965230554982642,0.5140572867326434,0.3354903049816203,0.929513346849157,0,True,0,0,9
0.115342170113644,0.6036491047094933,0.6218377852626692,0.0736789534865256,0.4082779767814543,0.3961248289982483,0.192792513327421,0.6026869849405544,0,True,4,0,9
0.1112028180334367,0.5999599597112713,0.6369409178515979,0.0788313864094156,0.4225890861230349,0.3991151591997203,0.1881343404860071,0.6125716862472358,0,True,4,0,9
0.1184064623213448,0.602306367548029,0.6285711402049025,0.0793968153876097,0.4178846759982202,0.3925685093582986,0.1863855007646844,0.6063352094135445,0,True,4,0,9
0.8045821571361247,0.1957192430113462,0.6132764826977818,0.8713055410092374,0.0665857223283478,0.3318509615864585,0.5483638231043424,0.5764831101500406,0,True,3,0,9
0.4539777366981755,0.4271441844711784,0.8723969922202475,0.7864693052230448,0.7243269894965405,0.5055375191531085,0.3318467358711731,0.9383466182401938,0,True,0,0,9
0.1131049553716384,0.6022384115994066,0.6164883134550226,0.080120411190153,0.4140923263319643,0.3993514725443088,0.1795113655589121,0.605860907076957,0,True,4,0,9
0.4615257981287913,0.4634143307563377,0.3049083309783874,0.9429771275060476,0.142522178721008,0.0224328733421237,0.2691224804698555,0.9788615281157672,0,True,1,0,9
0.1130596825996619,0.5953958414404551,0.6258231870873119,0.0720509410181121,0.4145591371671585,0.3887519191013048,0.1901257859429339,0.6059915963580595,0,True,4,0,9
0.7943903034662775,0.1938589827389179,0.6076334227658607,0.868656124283574,0.0781773434003139,0.3229837932648828,0.5454193048165351,0.5809310116697883,0,True,3,0,9
0.111057533238884,0.5997351135072604,0.6285125067625419,0.0711804428656652,0.4152509154316267,0.388172794252881,0.1941061896820877,0.6062134529597998,0,True,4,0,9
0.7886901205654574,0.194745096967663,0.5961753186242912,0.865781095928116,0.0865842899014021,0.3313086661546527,0.5541417837110453,0.5754642504624796,0,True,3,0,9
0.7959036838967183,0.1993335331361639,0.6080850914123443,0.8635375870000276,0.0740632899530516,0.3209367107171831,0.5492529856785783,0.5842982104666238,0,True,3,0,9
0.4752378347029768,0.4352915683920865,0.8643725273958311,0.7808192542461827,0.6832026215176232,0.4988813287820681,0.3212072937100416,0.936245761946372,0,True,0,0,9
0.4742728367816444,0.423279818659313,0.8905931742452157,0.8049772269400749,0.7090081208097796,0.5062306396968305,0.3476990663980964,0.9165967095199196,0,True,0,0,9
0.4572787600092808,0.44524365346154,0.8687344535183968,0.769092597186889,0.7051305003666085,0.5123883419969366,0.3463334870478238,0.9320262758064348,0,True,0,0,9
0.1116504540304342,0.5966490099022383,0.6260221851468482,0.0727185316004817,0.4145513425681407,0.3904634666615378,0.1917315436465655,0.6045200601894942,0,True,4,0,9
0.1045831467354461,0.5970354275684653,0.6442842403759634,0.0882103823304404,0.4232913977836824,0.3988477549910204,0.2087229810062001,0.5892699685276608,0,True,4,0,9
0.1003700231047248,0.6002520020544738,0.631858104604889,0.0863293332087374,0.4136773409907137,0.3797898807760629,0.1962145816924508,0.6064320828903867,0,True,4,0,9
0.4629355920549235,0.434292406713908,0.8847239720304586,0.7740479062939745,0.696866039796978,0.504240628960707,0.3352271619077297,0.9257381464312712,0,True,0,0,9
0.1119128297853256,0.5969630629850794,0.6252101329834479,0.071210834627205,0.4150906973790362,0.3906144666036927,0.1892611630188375,0.6023206435314395,0,True,4,0,9
0.7907230099880154,0.1962823046068955,0.6037685695552651,0.8655038094881043,0.0773495662354025,0.3209598327825587,0.5490372569211593,0.586993002768807,0,True,3,0,9
0.1165603680367594,0.5963770364732048,0.6255423961448652,0.0697231389594536,0.4129833505365191,0.3890262014989835,0.197425625117059,0.601212866703819,0,True,4,0,9
0.1123968554234013,0.5861590164154579,0.6313123484100828,0.0837313180012668,0.414042666409569,0.3963906453712507,0.1909545108590727,0.5941597802576353,0,True,4,0,9
0.1125173988277525,0.5961601207105468,0.6259239658521153,0.0725215447456791,0.4143921477750757,0.389565521533893,0.191828439236958,0.6043206170690443,0,True,4,0,9
0.1171786695235644,0.5960317106695578,0.617836258680414,0.0737959393940643,0.4079537056161938,0.3825913404355458,0.1904639980459632,0.6056908380478198,0,True,4,0,9
0.4542967019273093,0.4165060788520452,0.8733191652010076,0.7600115162704589,0.6938195858901011,0.5039860802647208,0.336157179784007,0.9226558261964066,0,True,0,0,9
0.4569279847673126,0.4399528428168238,0.8832019104562011,0.7781189634397309,0.7018528194953717,0.5064104368359513,0.3422625925676873,0.9330112175589438,0,True,0,0,9
0.7990065683007179,0.2007774489401317,0.6025490237873251,0.8797888587709358,0.0662300731864393,0.3258287266765357,0.5260782717394081,0.5883806866334662,0,True,3,0,9
0.1084534053572009,0.600652546604241,0.6215668646092617,0.0736292865545812,0.4123063045973781,0.3903024085260923,0.1949559828428346,0.6069454342418752,0,True,4,0,9
0.4710892861224449,0.4459304095967112,0.8884235983294583,0.77345287473809,0.699098309868188,0.5083644212590599,0.3318944004437447,0.9342104377728196,0,True,0,0,9
0.1138473814423587,0.5880217263654877,0.6281846334809337,0.0684873366240384,0.418373727539557,0.3949027713219513,0.1957354242019983,0.6066800070633995,0,True,4,0,9
0.7950397981508507,0.1952710316213627,0.6049626210694063,0.8671482282256,0.0747683744053957,0.3213031807548526,0.5449714624540163,0.5829595734067573,0,True,3,0,9
0.9273854853258012,0.584179970643535,0.2787614336702332,0.1979377987010104,0.4771686424033436,0.841733135417089,0.3463034141720453,0.2078946400765016,0,True,2,0,9
0.1118176910884854,0.594365577107158,0.6258469194044419,0.0737360333850446,0.4136026691774942,0.3877071285300763,0.192004217299226,0.6052300638861652,0,True,4,0,9
0.1092526742617441,0.5881892993974552,0.6261416572018458,0.076401799554764,0.4225056405491968,0.3821538289569388,0.1827624062539368,0.600988300602846,0,True,4,0,9
0.1091228889275328,0.5888948591275202,0.631729970657307,0.0793086943668549,0.4231567435258592,0.3877965284485921,0.1958578545872366,0.6076946521814978,0,True,4,0,9
0.1132541115324371,0.5941919454969239,0.6208348913099314,0.0752596920242795,0.4172405825269668,0.3885311702284356,0.1952762260966728,0.6031355425801167,0,True,4,0,9
0.1117627146306027,0.5971404203266221,0.6243464083992752,0.0718481438868719,0.4151094495620422,0.3888241361202266,0.1916675450934473,0.6033036191136221,0,True,4,0,9
0.1074013020227831,0.5966559579249063,0.6353716506470853,0.0656659006602058,0.4125003930599348,0.3816398631107124,0.2002078004746005,0.5905382005498279,0,True,4,0,9
0.1118540486278378,0.5974352440811489,0.6241021313793664,0.0715405949527617,0.4150119473299354,0.388905225572359,0.1918710823389766,0.6031505167693592,0,True,4,0,9
0.4660627600297929,0.4280791919145896,0.878778431384473,0.7787261030576463,0.711097399634988,0.5062817188270587,0.341600399381748,0.9349986420942992,0,True,0,0,9
0.4689728126678221,0.4411130329200346,0.8736753596033319,0.7793484129282572,0.6981140584832315,0.5051679592319919,0.3307007000883806,0.9230592708398608,0,True,0,0,9
0.4693165841947486,0.4329216862662794,0.8774121639336394,0.7760977196123976,0.7103625750070011,0.5067444234510541,0.3448345715447393,0.9384288538632716,0,True,0,0,9
0.1121280425588656,0.5992962763653803,0.6227297072760501,0.0694973983172223,0.4168932841035101,0.3903368631863619,0.1898865590739542,0.6018373436787287,0,True,4,0,9
0.464311600474073,0.4308049473810847,0.8774769067005901,0.7886595421346697,0.7120948853866395,0.5138648460644525,0.3279545131789014,0.92464131492004,0,True,0,0,9
0.7944327599059066,0.1955935865178279,0.6050718301805825,0.8658724962597718,0.0741913696262109,0.3219943710737062,0.5434639834598772,0.5837472373254502,0,True,3,0,9
0.1086959548292088,0.5972340500754593,0.625260862150759,0.0666731982668294,0.4197965144790611,0.3901122283445609,0.1849478066611525,0.6072372623478205,0,True,4,0,9
0.790722496807427,0.1913020790844275,0.598706650101043,0.8694698645535234,0.0711573968348051,0.324593435648549,0.537400390428074,0.5822155818146059,0,True,3,0,9
0.1116947446491778,0.5975856871604328,0.6235520444109455,0.0710739270756314,0.4152684172699678,0.3888016649452492,0.1922258168009953,0.6027485018127071,0,True,4,0,9
0.460736383018731,0.4358989687300015,0.8832982579139905,0.7787014859302639,0.6991022212408059,0.5060754420672595,0.3394903319236627,0.9293690434239622,0,True,0,0,9
0.1121064187653758,0.6038420894859371,0.6408906377026484,0.0636806528789578,0.4305880338442824,0.3926215642339923,0.2069543838221487,0.6010068108986384,0,True,4,0,9
0.4557336356947337,0.4611407337349507,0.2952298487202882,0.924327317652768,0.1185402761023008,0.03962780336551,0.2909779724008824,0.980030482046834,0,True,1,0,9
0.4615811088592356,0.4326711030904883,0.8838917312334711,0.7757349746953789,0.7062080097644255,0.5104348351930091,0.3348644605612996,0.927259060732022,0,True,0,0,9
0.4714941646734184,0.4340668224354824,0.8884213669462767,0.763319996105641,0.7013388655706365,0.5026422708558069,0.3227724646403201,0.926092680517404,0,True,0,0,9
0.4628464827750871,0.43769879789585,0.8884317305435129,0.7770978958251681,0.6933716839958598,0.5118317148984134,0.3389040116494222,0.9278236177636562,0,True,0,0,9
0.7993165640613927,0.1953609656601821,0.6069883252566548,0.8689851338302664,0.0715603801838622,0.3179856820730327,0.5480761711946169,0.5785642845337311,0,True,3,0,9
0.8034630223195572,0.2088833883133207,0.5962592979129377,0.8601732886613392,0.0774339467480502,0.3169854545230036,0.5315412997784721,0.5879753469624697,0,True,3,0,9
0.4620343366679885,0.4500127459642359,0.3035708222040869,0.9391519376451848,0.1197827569552553,0.0393152786194037,0.2663882653266385,0.9698045601540616,0,True,1,0,9
0.7832956136539244,0.1979025171765791,0.6016646807678929,0.8576908715267473,0.082517411375459,0.3111782015105889,0.5533848424592791,0.5929954552575757,0,True,3,0,9
0.9366511745033602,0.5760143474357095,0.2603219744147778,0.182248196901986,0.4990754962802758,0.8549082082381753,0.3685040997561555,0.2275743171801652,0,True,2,0,9
0.4608782954827475,0.4360374810084479,0.8826635373767976,0.7786010848698107,0.7025537753120381,0.5081628567335833,0.3376958568598259,0.9264633918658766,0,True,0,0,9
0.4571788080216116,0.4385028041254636,0.88750539896384,0.7775707585552561,0.7061016621096979,0.5034158099549647,0.334884709976411,0.9356573211869512,0,True,0,0,9
0.1167980994777974,0.5959436027631686,0.6243283528086061,0.0731835762070498,0.411571499579379,0.388032852166443,0.1869822443635185,0.5982976600910505,0,True,4,0,9
0.1113182047540576,0.5981293618895717,0.6223722067664393,0.0700861403574222,0.4161267832762979,0.3890197564776309,0.1930370329362971,0.6022172826883365,0,True,4,0,9
0.1112306750078256,0.5967133615965085,0.6244122313288817,0.07071396281595,0.4129209627285216,0.3883525749283141,0.1905638102466538,0.6046146015514391,0,True,4,0,9
0.8033789337772672,0.2077746378790861,0.6214006586243422,0.853459741497977,0.0603329748274172,0.3224139582535641,0.5304863096804131,0.585676400520369,0,True,3,0,9
0.4451092815516536,0.4567992706531946,0.3028330349912446,0.9315058554383582,0.1391478249388959,0.0292137614331138,0.2799931391753614,0.9916310584588386,0,True,1,0,9
0.7997736654344457,0.1953197971281775,0.6027535080843649,0.8713095329003282,0.0726458705191519,0.3214904592412534,0.5442946062678321,0.5786380090058765,0,True,3,0,9
0.4635238479458367,0.437258469544196,0.8813142794483056,0.7758453458935226,0.7022504718145692,0.5088383239125156,0.3357352413583934,0.9287009376536296,0,True,0,0,9
0.1016296880994912,0.5999254880190025,0.6325236709296371,0.0762279239315294,0.4246375698152692,0.3799580658425547,0.202402961984671,0.6109881449525033,0,True,4,0,9
0.4606793665442545,0.4345504438410638,0.88437958036854,0.7724962066471442,0.7008304247401981,0.5108309881630158,0.3334536299809493,0.9270432102442264,0,True,0,0,9
0.7912564769018933,0.1937034228239552,0.6110092719768658,0.8705691738056477,0.0791943536877344,0.3199452443796004,0.5370659850942637,0.5899051142463014,0,True,3,0,9
0.1140479321764162,0.6047485290536717,0.6298295856646237,0.0715825984586037,0.4171788667971579,0.3864371404953363,0.1988450230652011,0.6031089256196077,0,True,4,0,9
0.4446642668572901,0.4528299411388818,0.3107166223599896,0.9333257196762168,0.1287537925835411,0.0259311334423688,0.2749304201393042,0.9855676305420328,0,True,1,0,9
0.8051193899101623,0.1926729517607601,0.6099184813452777,0.8631721870413451,0.0828452147653848,0.3320015269108968,0.548529932793569,0.5721155453351844,0,True,3,0,9
0.459747650967599,0.4388585438645938,0.884336320869028,0.7756620816119623,0.6999655185791029,0.5025086146997138,0.3414953773573407,0.9291601430937532,0,True,0,0,9
