cluster high,cluster low,cluster mean,cluster label,cluster stream,window high,window low,window mean,window label,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels)
"[0.51337876 0.51487452 0.72810371 0.67641682 0.54911085 0.81402692
 0.49326907 0.49742397 0.16436763 0.18763503 0.18796743 0.2205418
 0.20907429 0.26225694 0.34601961 0.3069636  0.31161708 0.2993186
 0.31560578 0.33156058 0.47415656 0.54678411 0.27023434 0.40352335]","[0.00681403 0.01080273 0.01878012 0.02559415 0.03423633 0.02974904
 0.01113512 0.00481968 0.00565066 0.00315772 0.00498587 0.00448729
 0.00515207 0.00930696 0.00930696 0.01063653 0.0119661  0.00598305
 0.00531826 0.00681403 0.00448729 0.00581685 0.00764501 0.00914077]","[0.26009639 0.26283862 0.37344191 0.35100548 0.29167359 0.42188798
 0.25220209 0.25112182 0.08500914 0.09539638 0.09647665 0.11251454
 0.10711318 0.13578195 0.17766329 0.15880007 0.16179159 0.15265082
 0.16046202 0.1691873  0.23932192 0.27630048 0.13893967 0.20633206]",23,,"[0.51337876 0.51487452 0.72810371 0.67641682 0.6458368  0.81402692
 0.49326907 0.49742397 0.16436763 0.18763503 0.18796743 0.2205418
 0.20907429 0.26225694 0.34601961 0.3069636  0.31161708 0.38341366
 0.53997008 0.41050357 0.56523184 0.56091075 0.36712647 0.40352335]","[0.00681403 0.01080273 0.01878012 0.02559415 0.03423633 0.02393219
 0.01113512 0.00481968 0.00565066 0.00315772 0.00498587 0.00448729
 0.00515207 0.00930696 0.00930696 0.00648164 0.0119661  0.00598305
 0.00531826 0.00681403 0.00448729 0.00581685 0.00764501 0.00914077]","[0.26009639 0.26283862 0.37344191 0.35100548 0.34003656 0.41897956
 0.25220209 0.25112182 0.08500914 0.09539638 0.09647665 0.11251454
 0.10711318 0.13578195 0.17766329 0.15672262 0.16179159 0.19469835
 0.27264417 0.2086588  0.28485956 0.2833638  0.18738574 0.20633206]",,0.0,False,True,[],[]
"[0.18314775 0.25477813 0.56855576 0.32158883 0.6458368  0.4528835
 0.13844108 0.13445238 0.14043543 0.10570052 0.10387236 0.13827489
 0.10287519 0.10968921 0.12763836 0.19993352 0.13744391 0.38341366
 0.53997008 0.41050357 0.56523184 0.56091075 0.36712647 0.17084926]","[0.0116337  0.01146751 0.05019113 0.0432109  0.05384743 0.02393219
 0.01445903 0.00947316 0.01080273 0.00830979 0.00914077 0.00980555
 0.00897457 0.01013794 0.01396045 0.00648164 0.04603623 0.04154894
 0.0864218  0.08176832 0.02193784 0.06481635 0.04936015 0.01745056]","[0.09739073 0.13312282 0.30937344 0.18239987 0.34984211 0.23840784
 0.07645006 0.07196277 0.07561908 0.05700515 0.05650656 0.07404022
 0.05592488 0.05991358 0.0707994  0.10320758 0.09174007 0.2124813
 0.31319594 0.24613595 0.29358484 0.31286355 0.20824331 0.09414991]",54,,,,,,,,,,
"[0.51337876 0.51487452 0.72810371 0.67641682 0.6458368  0.81402692
 0.28153565 0.12863553 0.15206914 0.18763503 0.18796743 0.17799568
 0.19926874 0.26225694 0.22220376 0.23682898 0.17018448 0.38341366
 0.33654645 0.33156058 0.34618581 0.56091075 0.36712647 0.40352335]","[0.04304471 0.04221373 0.07030081 0.07163038 0.05999668 0.02974904
 0.01146751 0.00914077 0.00565066 0.00481968 0.00498587 0.00448729
 0.00631544 0.00930696 0.01745056 0.01279707 0.0119661  0.00897457
 0.00531826 0.00681403 0.00930696 0.0079774  0.01096892 0.0156224 ]","[0.27821173 0.27854412 0.39920226 0.3740236  0.35291674 0.42188798
 0.14650158 0.06888815 0.0788599  0.09622736 0.09647665 0.09124148
 0.10279209 0.13578195 0.11982716 0.12481303 0.09107529 0.19619412
 0.17093236 0.1691873  0.17774639 0.28444408 0.1890477  0.20957288]",50,,,,,,,,,,
"[0.49958451 0.16370284 0.21738408 0.67641682 0.28685391 0.41283031
 0.36662789 0.49742397 0.16436763 0.1339538  0.13877348 0.2205418
 0.20907429 0.20192787 0.32524514 0.23682898 0.20392222 0.23018115
 0.32009307 0.41050357 0.56523184 0.12398205 0.17566894 0.11317933]","[0.00681403 0.01080273 0.01878012 0.02559415 0.03423633 0.0864218
 0.055177   0.0117999  0.01113512 0.01645338 0.0117999  0.02027588
 0.0196111  0.08442746 0.0746219  0.03058002 0.01745056 0.00980555
 0.01229849 0.00764501 0.00448729 0.00581685 0.00764501 0.00914077]","[0.25319927 0.08725278 0.1180821  0.35100548 0.16054512 0.24962606
 0.21090244 0.25461193 0.08775137 0.07520359 0.07528669 0.12040884
 0.1143427  0.14317766 0.19993352 0.1337045  0.11068639 0.11999335
 0.16619578 0.20907429 0.28485956 0.06489945 0.09165697 0.06116005]",34,,,,,,,,,,
"[0.23450224 0.28402859 0.41233173 0.67641682 0.4370949  0.4528835
 0.49326907 0.26425129 0.11334552 0.14276217 0.15988034 0.17799568
 0.18215057 0.20408842 0.34601961 0.3069636  0.31161708 0.38341366
 0.53997008 0.27654978 0.47415656 0.54678411 0.36712647 0.37610105]","[0.00681403 0.01080273 0.01878012 0.0432109  0.04370949 0.02393219
 0.01113512 0.00481968 0.00565066 0.00315772 0.00515207 0.00648164
 0.00515207 0.01013794 0.00930696 0.00648164 0.0119661  0.00598305
 0.01229849 0.0079774  0.00747881 0.01113512 0.0197773  0.01678577]","[0.12065814 0.14741566 0.21555592 0.35981386 0.24040219 0.23840784
 0.25220209 0.13453548 0.05949809 0.07295995 0.0825162  0.09223866
 0.09365132 0.10711318 0.17766329 0.15672262 0.16179159 0.19469835
 0.27613429 0.14226359 0.24081768 0.27895961 0.19345189 0.19644341]",55,,,,,,,,,,
"[0.22236995 0.16004653 0.72810371 0.29782284 0.6458368  0.81402692
 0.2163869  0.12531162 0.13328901 0.11700183 0.1537311  0.12531162
 0.09406681 0.17500415 0.16436763 0.20741233 0.09489779 0.13893967
 0.09090909 0.11716802 0.02193784 0.56091075 0.14542131 0.17251122]","[0.15539305 0.14309457 0.5276716  0.18829982 0.30164534 0.14126641
 0.03855742 0.03008144 0.03423633 0.02293502 0.0235998  0.01678577
 0.01861393 0.06747549 0.0985541  0.07046701 0.06199103 0.07910919
 0.00930696 0.07944158 0.01047033 0.0079774  0.04936015 0.06564733]","[0.1888815  0.15157055 0.62788765 0.24306133 0.47374107 0.47764667
 0.12747216 0.07769653 0.08376267 0.06996842 0.08866545 0.0710487
 0.05634037 0.12123982 0.13146086 0.13893967 0.07844441 0.10902443
 0.05010803 0.0983048  0.01620409 0.28444408 0.09739073 0.11907928]",0,,,,,,,,,,
"[0.26724281 0.22153897 0.40202759 0.23732757 0.33638026 0.41283031
 0.49326907 0.26425129 0.16436763 0.14276217 0.13877348 0.2205418
 0.20907429 0.20192787 0.20043211 0.3069636  0.20392222 0.19444906
 0.43609772 0.41050357 0.56523184 0.51553931 0.27023434 0.40352335]","[0.00681403 0.01080273 0.01878012 0.02642513 0.04237992 0.0864218
 0.055177   0.00963936 0.00565066 0.01263088 0.00714642 0.01745056
 0.00631544 0.05285026 0.00930696 0.01678577 0.01529001 0.00980555
 0.01296327 0.01229849 0.00448729 0.00581685 0.00764501 0.00914077]","[0.13702842 0.11617085 0.21040386 0.13187635 0.18938009 0.24962606
 0.27422303 0.13694532 0.08500914 0.07769653 0.07295995 0.11899618
 0.10769486 0.12738906 0.10486954 0.16187469 0.10960612 0.10212731
 0.2245305  0.21140103 0.28485956 0.26067808 0.13893967 0.20633206]",31,,,,,,,,,,
"[0.51337876 0.51487452 0.5276716  0.377763   0.54911085 0.81402692
 0.28153565 0.49742397 0.15206914 0.18763503 0.18796743 0.14824663
 0.19926874 0.26225694 0.32524514 0.17999003 0.15705501 0.23018115
 0.19411667 0.33156058 0.1495762  0.19710819 0.27023434 0.23400366]","[0.12331727 0.04221373 0.0433771  0.02559415 0.03423633 0.02974904
 0.01146751 0.00914077 0.00648164 0.00481968 0.00498587 0.00448729
 0.00631544 0.00930696 0.02243643 0.01279707 0.02875187 0.00897457
 0.00531826 0.00681403 0.01047033 0.0079774  0.01096892 0.01130131]","[0.31834801 0.27854412 0.28552435 0.20167858 0.29167359 0.42188798
 0.14650158 0.25328237 0.07927539 0.09622736 0.09647665 0.07636696
 0.10279209 0.13578195 0.17384078 0.09639355 0.09290344 0.11957786
 0.09971747 0.1691873  0.08002327 0.1025428  0.14060163 0.12265248]",25,,,,,,,,,,
"[0.51337876 0.40701346 0.5276716  0.32158883 0.54911085 0.81402692
 0.36662789 0.15456207 0.15206914 0.18763503 0.18796743 0.20525179
 0.20907429 0.26225694 0.22220376 0.22984876 0.17018448 0.23018115
 0.19411667 0.16071132 0.47415656 0.50955626 0.36712647 0.40352335]","[0.0235998  0.04221373 0.117999   0.05766994 0.05999668 0.13328901
 0.09174007 0.00963936 0.01878012 0.02576035 0.00714642 0.02060828
 0.00631544 0.02143926 0.00930696 0.07046701 0.03041383 0.00980555
 0.00930696 0.01229849 0.01047033 0.0079774  0.07345853 0.00914077]","[0.26848928 0.22461359 0.3228353  0.18962938 0.30455376 0.47365797
 0.22918398 0.08210071 0.08542463 0.10669769 0.09755692 0.11293003
 0.10769486 0.1418481  0.11575536 0.15015789 0.10029915 0.11999335
 0.10171182 0.0865049  0.24231345 0.25876683 0.2202925  0.20633206]",16,,,,,,,,,,
"[0.18314775 0.18348014 0.11583846 0.14309457 0.12813695 0.19760678
 0.11517367 0.13445238 0.14043543 0.10570052 0.10387236 0.13827489
 0.10287519 0.10968921 0.10121323 0.19993352 0.10154562 0.19444906
 0.53997008 0.41050357 0.56523184 0.17267741 0.10919063 0.07977397]","[0.0116337  0.01146751 0.05019113 0.0432109  0.05384743 0.02393219
 0.01445903 0.00947316 0.01080273 0.00830979 0.00914077 0.00980555
 0.00897457 0.01013794 0.01396045 0.00648164 0.05600798 0.04154894
 0.32009307 0.21705169 0.07196277 0.06714309 0.08343028 0.01745056]","[0.09739073 0.09747382 0.08301479 0.09315273 0.09099219 0.11076949
 0.06481635 0.07196277 0.07561908 0.05700515 0.05650656 0.07404022
 0.05592488 0.05991358 0.05758684 0.10320758 0.0787768  0.117999
 0.43003158 0.31377763 0.31859731 0.11991025 0.09631045 0.04861227]",36,,,,,,,,,,
