0,1,2,3,4,5,6,7,8,9,10,11,cluster,E0,E1,E2,Wa0,Wa1,Wa2,G0,G1,G2,We0,We1,We2
0.65234111105337,0.3486982279270384,0.2078158291326716,0.161316201817612,0.0237229708555311,0.0877749921654653,0.3712871287128713,0.0297029702970297,0.1039603960396039,0.4555186415651532,0.5566629752676265,0.5622000738279809,43,,,,,,,,,,,,
0.4206204853713038,0.2558852569765629,0.4284155277243672,0.1494547163898464,0.0166060795988718,0.0498182387966154,0.3217821782178218,0.0198019801980198,0.1039603960396039,0.5134736064968624,0.4311554078995939,0.4053156146179402,43,,,,,,,,,,,,
0.5691420256716727,0.404666632022034,0.1963311333991581,0.1708053901598245,0.0142337825133187,0.080658100908806,0.3514851485148514,0.0099009900990099,0.094059405940594,0.3241048357327427,0.454780361757106,0.4267257290513104,43,,,,,,,,,,,,
0.6045834849036013,0.4103829964142805,0.2228342773995738,0.161316201817612,0.0142337825133187,0.0664243183954873,0.3564356435643564,0.0148514851485148,0.0841584158415841,0.3584348468069398,0.4688076781100037,0.4451827242524917,43,,,,,,,,,,,,
0.4803305097957698,0.3955204489944395,0.1358416047393857,0.1494547163898464,0.0189783766844249,0.0640520213099341,0.3168316831683168,0.0297029702970297,0.1386138613861386,0.3495754891103729,0.4791435954226652,0.457733480989295,43,,,,,,,,,,,,
0.4017564828768902,0.3794106947981083,0.1302811411942004,0.1328486367909746,0.0237229708555311,0.0142337825133187,0.2772277227722772,0.0297029702970297,0.0049504950495049,0.3300110741971208,0.5116279069767442,0.4957548911037284,43,,,,,,,,,,,,
0.2593150756119108,0.3419425245543834,0.0498363041105856,0.1043810717643372,0.0071168912566593,0.0355844562832967,0.2425742574257425,0.0,0.0792079207920792,0.3883351790328535,0.5607235142118864,0.5083056478405316,43,,,,,,,,,,,,
0.2162864418230005,0.2203918307956139,0.1372447123629371,0.1067533688498903,0.0047445941711062,0.061679724224381,0.2178217821782178,0.0,0.099009900990099,0.4669619785898856,0.6172019195275009,0.5943152454780363,43,,,,,,,,,,,,
0.340175648287689,0.0962947565348438,0.3213116457932754,0.1589439047320589,0.0308398621121905,0.0877749921654653,0.3415841584158416,0.0544554455445544,0.1386138613861386,0.5079365079365079,0.6061277224067921,0.640826873385013,43,,,,,,,,,,,,
0.2971470144987787,0.1525229953749415,0.1910824715480954,0.2040175493575681,0.0237229708555311,0.061679724224381,0.4059405940594059,0.0396039603960396,0.099009900990099,0.5415282392026578,0.5356220007382798,0.5075673680324844,43,,,,,,,,,,,,
0.6195499662214831,0.2259522943407992,0.103570129397703,0.1874114697586963,0.0142337825133187,0.0379567533688498,0.3465346534653465,0.0198019801980198,0.0594059405940594,0.4699150978220746,0.5891472868217055,0.5097822074566261,43,,,,,,,,,,,,
0.2984981551733097,0.2371251883801902,0.250740529023541,0.1494547163898464,0.0166060795988718,0.0735412096521466,0.3415841584158416,0.0148514851485148,0.0643564356435643,0.4433370247323736,0.5382059800664453,0.5588778146917682,43,,,,,,,,,,,,
